"text","text_en","cmp_code","eu_code"
"und wissenschaftlichen Niedergang geprägt.","characterized by economic and scientific decline.","411",NA
"Technologievorgaben, Auflagen und Verbote setzen den marktwirtschaftlichen Wettbewerb in Teilen außer Kraft; suboptimale technische Lösungen und Produkte sind die Folge.","Technology specifications, regulations and bans are partially overriding market-based competition; suboptimal technical solutions and products are the result.","401",NA
"Viele davon sind ohne staatliche Subventionen nicht marktfähig, zum Beispiel alternative Energien und Elektroautos.","Many of these are not marketable without state subsidies, for example alternative energies and electric cars.","401",NA
"Viele Auflagen sind zudem mit den Ressourcen unseres Landes nicht zu vereinbaren.","Furthermore, many requirements are incompatible with our country's resources.","401",NA
"Dies gilt für den eingeschränkten Zugang zu Rohstoffen wie seltene Erden für alternative Energien und Antriebe, zu preiswerter fossiler oder nuklearer Energie genauso wie für gut ausgebildete in- und ausländische Fachkräfte.","This applies to the restricted access to raw materials such as rare earths for alternative energies and drives, to cheap fossil or nuclear energy and to well-trained domestic and foreign specialists.","401",NA
"Unsere Schulbildung erfolgt nicht mehr nach dem Leistungsprinzip.","Our school education is no longer based on the principle of performance.","506",NA
"Auch mangelt es an Basiswissen in Mathematik und Deutsch am Ende der Grundschule.","There is also a lack of basic knowledge in mathematics and German at the end of elementary school.","506",NA
"Dies setzt sich im weiteren Schulverlauf fort, wodurch zahlreiche Schulabgänger nicht mehr ausbildungsfähig sind.","This continues in the further course of schooling, which means that many school leavers are no longer able to train.","411",NA
"Während fast alle anderen Länder ihre Schulleistungen verbessern konnten, ist das einst führende Deutschland im weltweiten Vergleich auf ein mittleres Niveau zurückgefallen.","While almost all other countries have been able to improve their school performance, Germany, once the world leader, has fallen back to a mediocre level.","506",NA
"Nachfolgende Generationen sind so nicht mehr international wettbewerbsfähig.","As a result, future generations are no longer internationally competitive.","506",NA
"Für gut ausgebildete Fachkräfte aus dem In- und Ausland ist Deutschland nicht mehr attraktiv:","Germany is no longer attractive for well-educated skilled workers from Germany and abroad:","411",NA
"Zu abschreckend sind hohe Steuern und Abgaben,","High taxes and duties are too much of a deterrent,","401",NA
"mangelnde Sicherheit im öffentlichen Raum,","a lack of security in public spaces,","605.1",NA
"unzureichende Schulbildung in öffentlichen Schulen,","inadequate education in public schools,","506",NA
"knapper, teurer Wohnraum","scarce, expensive housing","403",NA
"sowie geringe Chancen auf Eigentumsbildung","and few opportunities for property ownership","401",NA
"und eine auskömmliche Alterssicherung.","and adequate pension provision","504",NA
"Deutsche Unternehmenssteuern sind im internationalen Vergleich zu hoch und hindern unsere Unternehmen daran, dringend benötigte Zukunftsinvestitionen vorzunehmen.","German corporate taxes are too high by international standards and prevent our companies from making urgently needed investments in the future.","402",NA
"Das kaum noch zu überblickende Ausmaß an Regulierung und Verboten senkt die Attraktivität unseres Wirtschaftsstandorts für in- und ausländische Investoren.","The almost unmanageable extent of regulation and prohibitions reduces the attractiveness of our business location for domestic and foreign investors.","401",NA
"Eine fortschrittliche wirtschaftliche Entwicklung wird dadurch zusätzlich erschwert.","This makes progressive economic development even more difficult.","410",NA
"So fließt seit einigen Jahren viel mehr Investitionskapital aus Deutschland heraus als hereinfließt.","For some years now, much more investment capital has been flowing out of Germany than is flowing in.","410",NA
"Vor allem für Mittelstand","Especially for SMEs","704",NA
"und Landwirtschaft sind die strangulierenden Vorgaben der Politik nicht mehr zu bewältigen.","and agriculture can no longer cope with the stifling requirements of politics.","703.1",NA
"Viele Betriebe geben auf oder suchen neue Chancen im Ausland.","Many companies are giving up or looking for new opportunities abroad.","401",NA
"Die immense Steuer- und Abgabenlast führt in Teilbereichen der Wirtschaft vermehrt zu Schwarzarbeit, schwarzen Kassen und Lohndumping in verschachtelten Subunternehmer-Pyramiden.","The immense tax and duty burden is increasingly leading to undeclared work, black funds and wage dumping in convoluted subcontractor pyramids in some areas of the economy.","402",NA
"Dadurch entsteht an Staat und Steuer vorbei eine Parallelwirtschaft in einer Größenordnung von Hunderten Milliarden.","This creates a parallel economy worth hundreds of billions, bypassing the state and tax authorities.","605.1",NA
"Vorrang für den Wettbewerb – für einen attraktiven Wirtschaftsstandort","Priority for competition - for an attractive business location","H",NA
"Staatliche Eingriffe in den Markt werden wir auf ein Minimum reduzieren.","We will reduce state intervention in the market to a minimum.","401",NA
"Wir sorgen stattdessen für Rahmenbedingungen, die Deutschland wieder attraktiv machen und unsere internationale Wettbewerbsfähigkeit wieder herstellen.","Instead, we will create framework conditions that make Germany attractive again and restore our international competitiveness.","410",NA
"Damit Unternehmer an die Zukunft des Standorts Deutschland glauben können, werden wir den Zugang zu sicherer und bezahlbarer Energie wiederherstellen durch:","So that entrepreneurs can believe in the future of Germany as a business location, we will restore access to secure and affordable energy by","402",NA
"Verlängerung der Laufzeiten der Kohlekraftwerke","Extending the lifetimes of coal-fired power plants","411",NA
"Wiedereinstieg in die Nutzung der Kernenergie","Returning to the use of nuclear energy","411",NA
"Reparatur und Wiederinbetriebnahme der Nord-Stream-Pipelines","Repairing and recommissioning the Nord Stream pipelines","411",NA
"Aufhebung des Verbots von Gas- und Ölheizungen","Lifting the ban on gas and oil heating systems","401",NA
"Abschaffung der CO₂-Abgabe","Abolishing the CO₂ levy","401",NA
"Reduzierung der Energiesteuer und Senkung der Stromsteuer auf das Minimum","Reducing energy tax and cutting electricity tax to the minimum","402",NA
"Verhinderung immer höherer Netzentgelte durch Windenergie-Ausbaustopp","Preventing ever higher grid fees by stopping the expansion of wind energy","403",NA
"Strangulierende Bürokratie und wettbewerbsverzerrende Vorschriften reduzieren wir durch:","We will reduce stifling bureaucracy and competition-distorting regulations by:","401",NA
"Abschaffung von Lieferkettensorgfaltsgesetz und EU-Lieferkettenrichtlinie","Abolishing the Supply Chain Act and the EU Supply Chain Directive Abolishing","401",NA
"Abschaffung des Verpackungsgesetzes","the Packaging Act","401",NA
"Abbau der Nachhaltigkeitsberichterstattung","Reducing sustainability reporting","401",NA
"Vereinfachung der Datenschutzgrundverordnung","Simplifying the General Data Protection Regulation","303",NA
"Vereinfachung des Vergaberechts","Simplifying public procurement law","303",NA
"drastische Reduzierung von Vorschriften, Berichts- und Dokumentationspflichten für Mittelstand","Drastically reducing regulations, reporting and documentation requirements for SMEs","704",NA
"und Landwirte","and farmers","703.1",NA
"Aufhebung des Verbrennerverbots und der unerreichbaren Flottengrenzwerte","Repealing the ban on combustion engines and the unattainable fleet limits","401",NA
"Wiedereinführung des ermäßigten Umsatzsteuersatzes in der Gastronomie","Reintroducing the reduced VAT rate in the catering sector","402",NA
"Die deutsche Infrastruktur modernisieren wir durch:","We are modernizing Germany's infrastructure by:","411",NA
"planvolle, kontinuierliche Sanierung von Straßen, Schienenwegen und Brücken","planned, continuous renovation of roads, railroads and bridges","411",NA
"Beschleunigung notwendiger Neuinvestitionen durch Vereinfachung von Planungs- und Genehmigungsverfahren","accelerating necessary new investments by simplifying planning and approval procedures","411",NA
"Beschleunigung des Ausbaus der digitalen Infrastruktur","accelerating the expansion of digital infrastructure","411",NA
"Vorantreiben der Digitalisierung der Verwaltung","advancing the digitalization of administration","303",NA
"ein KMU-freundliches Weltraumgesetz, das unsere Möglichkeiten im All voranbringt","an SME-friendly space law that advances our opportunities in space","411",NA
"Den internationalen Handel fördern wir, indem wir:","We promote international trade by:","407",NA
"den Austausch mit anderen Märkten erleichtern und intensivieren","facilitating and intensifying exchange with other markets","407",NA
"vorhandene Handelshemmnisse beseitigen","removing existing trade barriers","407",NA
"vorteilhafte Handelsabkommen für unser Land abschließen, die dazu beitragen, unsere Rohstofflieferketten zu sichern","concluding advantageous trade agreements for our country that help to secure our raw material supply chains","407",NA
"wirtschaftsschädliche Sanktionen beenden","ending sanctions that are harmful to the economy","401",NA
"Aufhebung des CO₂-Grenzausgleichs","abolishing the CO₂ border adjustment","401",NA
"Mehr Netto vom Brutto schaffen wir durch:","creating more net from gross by:","701",NA
"Senkung der Einkommensteuer durch einen deutlich höheren Grundfreibetrag","Reducing income tax through a significantly higher basic tax-free allowance Reducing","701",NA
"Senkung der Unternehmenssteuern auf ein international konkurrenzfähiges Niveau","corporate taxes to an internationally competitive level","402",NA
"Abschaffung des Solidaritätszuschlags für alle","Abolishing the solidarity surcharge for everyone","401",NA
"Mehr kluge Köpfe und Ideen gewinnen wir durch:","Attracting more bright minds and ideas through:","411",NA
"Rückkehr zu erstklassiger Bildung, Ausbildung, Forschung und Wissenschaft","return to first-class education, training, research and science","411",NA
"einen Stopp der Abwanderung heimischer Fachkräfte","A stop to the brain drain from Germany","411",NA
"und die Zurückgewinnung Ausgewanderter durch attraktive Rahmenbedingungen für Arbeit,","and the recruitment of emigrants through attractive framework conditions for work,","701",NA
"Vermögensbildung,","wealth creation,","401",NA
"Ausbildung","training","411",NA
"und Sicherheit","and security","605.1",NA
"die Bereitstellung eines zusätzlichen Steuerfreibetrags für Rentner, um Senioren im Arbeitsmarkt zu halten","the provision of an additional tax allowance for pensioners to keep senior citizens in the labour market","701",NA
"unser Konzept „Aktivierende Grundsicherung“, mit dem wir hunderttausende arbeitsfähige Bürgergeldempfänger in den Arbeitsmarkt zurückbringen","our ""Activating Basic Security"" concept, with which we bring hundreds of thousands of employable recipients of citizens' income back into the labour market","505",NA
"den Umstieg von Technologieverboten auf Technologieoffenheit","the switch from technology bans to technology openness","411",NA
"Eigenverantwortung der Bürger stärken, Handlungsspielräume vergrößern","Strengthening citizens' personal responsibility, increasing scope for action","H",NA
"Eigenverantwortung als Einstehen für die Folgen des eigenen Handelns ist ein unverzichtbares Merkmal jeder freien Gesellschaft und gleichzeitig unabdingbarer Bestandteil der Menschenwürde – auch im Bereich der wirtschaftlichen und sozialen Teilhabe.","Personal responsibility as taking responsibility for the consequences of one's own actions is an indispensable feature of every free society and at the same time an indispensable component of human dignity - also in the area of economic and social participation.","201.1",NA
"Ausgangspunkt für die Stärkung der Eigenverantwortung ist für uns neben der Stärkung des familiären Lebens","For us, the starting point for strengthening personal responsibility, in addition to strengthening family life, is","603",NA
"eine umfassende Schulbildung, die unsere jungen Bürger zu gut gebildeten und kritischen Mitgliedern unserer Gesellschaft macht,","a comprehensive school education that turns our young citizens into well-educated and critical members of our society,","506",NA
"den Grundstein für eine erfolgreiche berufliche Entwicklung legt","lays the foundation for successful professional development","411",NA
"und sie zur Mitwirkung in Staat und Ehrenamt befähigt.","and enables them to participate in government and voluntary work.","606.1",NA
"Unser Verständnis von Bildung schließt neben geistigen Fähigkeiten und handwerklichem Können auch soziale Kompetenz mit ein.","Our understanding of education includes social skills as well as intellectual abilities and manual skills.","506",NA
"Unsere Bürger im Mehltau des linken Zeitgeistes","Our citizens in the mildew of the left-wing zeitgeist","H",NA
"Die Stimmung der Bürger unseres Landes ist heute von Verunsicherung und Pessimismus geprägt: Unsicherheit durch bürgerferne Politik;","The mood of our country's citizens today is characterized by uncertainty and pessimism: insecurity due to politics far removed from the people;","202.1",NA
"Unsicherheit darüber, was man noch sagen darf;","uncertainty about what can still be said;","201.1",NA
"Unsicherheit über die Sicherheit in unseren Städten;","uncertainty about safety in our cities;","605.1",NA
"Angst vor einem großen Krieg","fear of a major war","106",NA
"und Sorge um die finanzielle Zukunft.","and concern about the financial future.","503",NA
"Maßgeblich dazu beigetragen hat die bewusste Panikmache der Regierung während der Corona-Pandemie.","The government's deliberate scaremongering during the coronavirus pandemic has contributed significantly to this.","305.1",NA
"Der Ukrainekrieg, die angeblich existenzbedrohende Klimakrise und die exorbitante Verteuerung der Lebenshaltung in den letzten Jahren haben vielen Bürgern den Zukunftsoptimismus genommen.","The war in Ukraine, the allegedly existentially threatening climate crisis and the exorbitant rise in the cost of living in recent years have robbed many citizens of their optimism about the future.","305.1",NA
"Nicht nur Wirtschaftsunternehmen, auch viele unserer Leistungsträger haben das Vertrauen in die aktuelle Politik und den Standort Deutschland verloren.","Not only commercial enterprises, but also many of our top performers have lost confidence in current politics and Germany as a business location.","402",NA
"Unsere Maßnahmen für starke Bürger","Our measures for strong citizens","H",NA
"Wir wollen selbstbewusste und kritische Bürger, die ihre demokratischen Rechte kompetent wahrnehmen,","We want self-confident and critical citizens who exercise their democratic rights competently","202.1",NA
"und möchten deshalb die Bürger durch staatliche Vorgaben nicht unnötig einschränken.","and therefore do not want to unnecessarily restrict citizens through government regulations.","201.1",NA
"Diese Ziele wollen wir verwirklichen durch: Wiederherstellung eines funktionierenden, politisch neutralen Bildungswesens als Ort der Vorbereitung auf den späteren Leistungswettbewerb,","We want to achieve these goals byRestoring a functioning, politically neutral education system as a place to prepare for later competition on merit,","506",NA
"Vermittlung praxisorientierter Kenntnisse in den Bereichen Sozialversicherungen, Wirtschaft und Geldanlage bereits in der Schule,","teaching practical knowledge in the areas of social insurance, economics and investment at school,","506",NA
"grundlegende, vereinfachende Reformen zur besseren Verständlichkeit des Steuer- und Sozialsystems,","fundamental, simplifying reforms to make the tax and social system easier to understand,","303",NA
"Senkung der Steuer- und Abgabenlast zur Erweiterung des finanziellen Handlungsspielraums der Bürger,","Reduction of the tax and contribution burden to increase citizens' financial scope for action,","401",NA
"Förderung von Selbständigkeit und Unternehmensgründungen unter anderem durch Abbau von Vorschriften auf das notwendige Minimum,","promotion of self-employment and business start-ups, including by reducing regulations to the necessary minimum,","402",NA
"erweiterte steuerliche Absetzbarkeit für die private, kapitalgedeckte Altersvorsorge,","extended tax deductibility for private, funded pension provision,","505",NA
"Förderung der privaten Vermögensbildung","promotion of private wealth creation","401",NA
"und des privaten Wohneigentums.","and private home ownership.","401",NA
"Zweckentfremdung der Sozialversicherungen beenden","End the misappropriation of social security funds","H",NA
"Während die Sozialversicherungen (Renten-, Kranken-, Pflege-, Arbeitslosenversicherung) durch Beiträge von Arbeitnehmern finanziert werden, sind Sozialleistungen eine durch Steuern finanzierte Unterstützungsleistung.","While social insurance schemes (pension, health, long-term care and unemployment insurance) are financed by employee contributions, social benefits are a support service financed by taxes.","414",NA
"Versicherungsfremde Leistungen sind daher nicht aus den Beiträgen zu den Sozialversicherungen, sondern aus dem Bundeshaushalt zu finanzieren.","Non-insurance benefits are therefore not to be financed from social insurance contributions, but from the federal budget.","414",NA
"Dennoch wurde die Sanierung des Haushalts 2024 zum Teil aus den Sozialversicherungen finanziert, wie die Bewältigung von Coronamaßnahmen unter Rückgriff auf die Pflegekasse, was einen klaren Missbrauch der dem Staat anvertrauten Sozialversicherungsbeiträge darstellt.","Nevertheless, the restructuring of the 2024 budget was financed in part from social security contributions, such as the management of coronavirus measures with recourse to the long-term care fund, which is a clear misuse of the social security contributions entrusted to the state.","504",NA
"Durch das Beenden dieser Zweckentfremdung können Leistungen erhöht oder die Beiträge gesenkt werden.","By putting an end to this misappropriation, benefits can be increased or contributions reduced.","504",NA
"Für die Rentenversicherung bedeutet die Übernahme der nicht beitragsgedeckten Leistungen durch den Bundeshaushalt, dass allein dadurch knapp zwölf Prozent höhere Mittel für die Rentenfinanzierung zur Verfügung stünden.","For pension insurance, the assumption of non-contribution-covered benefits by the federal budget means that almost twelve percent more funds would be available for pension financing as a result of this alone.","504",NA
"UNSER KONZEPT FÜR EINE FAIRE UND AUSKÖMMLICHE RENTENVERSICHERUNG","OUR CONCEPT FOR FAIR AND ADEQUATE PENSION INSURANCE","H",NA
"Wir streben eine Rentenversicherung an, mit der Erwerbstätige sich wieder einen finanziell gesicherten Lebensabend erarbeiten können.","We are striving for a pension insurance scheme that will once again enable working people to enjoy a financially secure retirement.","504",NA
"Wir halten es dabei für zwingend erforderlich, auch unseren derzeitigen Senioren, die in einem langen Arbeitsleben unser Land und unseren Wohlstand aufgebaut haben, einen Lebensabend in Würde zu ermöglichen.","We believe it is imperative that we also enable our current senior citizens, who have built up our country and our prosperity over a long working life, to enjoy a dignified retirement.","504",NA
"Dazu gehört vor allem eine signifikante Erhöhung ihrer Renten.","This includes, above all, a significant increase in their pensions.","504",NA
"Unser ferneres Ziel ist es, in mehreren Schritten das durchschnittliche Rentenniveau der westeuropäischen Länder zu erreichen, das nach Rechnung der EU (Eurostat) derzeit bei gut 70 Prozent des letzten Nettoeinkommens und damit deutlich höher liegt als das deutsche.","Our long-term goal is to achieve the average pension level of Western European countries in several steps, which, according to EU calculations (Eurostat), is currently a good 70 percent of the last net income and therefore significantly higher than the German level.","504",NA
"Die desolate Situation im deutschen Rentensystem","The desolate situation in the German pension system","H",NA
"Das deutsche Rentenniveau ist mit nur 53 % des letzten Nettogehalts nach Eurostat eines der niedrigsten in Westeuropa.","According to Eurostat, the German pension level is one of the lowest in Western Europe at just 53% of the last net salary.","504",NA
"Dieses Niveau bedeutet für einen großen Teil der Rentner bittere Altersarmut.","This level means abject poverty in old age for a large proportion of pensioners.","504",NA
"In Österreich etwa bezieht ein Arbeitnehmer mit Durchschnittslohn nach 45 Arbeitsjahren eine Rente von 2.600 €, ein vergleichbarer Rentner in Deutschland magere 1.500 €.","In Austria, for example, an employee with an average salary receives a pension of € 2,600 after 45 years of work, while a comparable pensioner in Germany receives a meagre € 1,500.","504",NA
"Schaut man sich die Differenz zwischen den beiden Renten an, so entstehen etwa 30 % des Unterschieds durch die höheren Rentenbeiträge in Österreich.","If you look at the difference between the two pensions, around 30% of the difference is due to the higher pension contributions in Austria.","504",NA
"Weitere 30 % werden generiert, weil in Österreich auch Bevölkerungsgruppen in die Rentenkasse einzahlen, die bei uns davon befreit sind, z. B. Politiker und Beamte.","A further 30% is generated because groups of the population in Austria also pay into the pension fund that are exempt here, e.g. politicians and civil servants.","504",NA
"Weitere 15 % werden durch höhere Staatszuschüsse erzielt.","A further 15% is generated by higher state subsidies.","504",NA
"Lediglich die etwas jüngere Bevölkerungsstruktur lässt sich kurzfristig nicht kopieren.","Only the somewhat younger population structure cannot be copied in the short term.","504",NA
"Durch sie entstehen die restlichen 25 % des Unterschieds.","This accounts for the remaining 25% of the difference.","504",NA
"Das heißt aber auch: Eine ähnlich hohe Rente wie in Österreich ist langfristig auch bei uns möglich.","However, this also means that a pension similar to that in Austria is also possible here in the long term.","504",NA
"Unser Rentenkonzept gegen Altersarmut","Our pension concept against poverty in old age","H",NA
"Wir wollen der Rentenversicherung mehr Beitragszahler zuführen,","We want to bring more contributors into the pension insurance system,","504",NA
"die Verrentung flexibler und gerechter gestalten","make retirement more flexible and fairer","503",NA
"und Anreize für eine freiwillige Verlängerung der Lebensarbeitszeit setzen, indem wir:","and create incentives for a voluntary extension of working life by:","505",NA
"Verbeamtungen nur noch für diejenigen vorsehen, die mit Hoheitsaufgaben betraut sind, so dass die große Mehrheit der Staatsbediensteten in die Rentenversicherung einzahlt,","Providing for civil servants only for those entrusted with sovereign tasks, so that the vast majority of state employees pay into the pension insurance scheme,","504",NA
"Politiker in die gesetzliche Rentenversicherung einbeziehen,","Including politicians in the statutory pension insurance scheme,","504",NA
"ein flexibles Renteneintrittsalter, abschlagsfrei nach 45 beitragsberechtigten Arbeitsjahren, ermöglichen,","Enabling a flexible retirement age, without deductions after 45 years of contributory employment,","504",NA
"alle nicht beitragsgedeckten Leistungen mittelfristig aus dem Bundeshaushalt finanzieren,","Financing all non-contributory benefits from the federal budget in the medium term,","504",NA
"das Fremdrentenrecht in Anbetracht der systematischen Benachteiligung von Spätaussiedlern reformieren,","reform foreign pension law in view of the systematic discrimination against ethnic German immigrants","503",NA
"die anstehenden Rentenbeitragsanhebungen durch Steuersenkungen für Beschäftigte","the upcoming increases in pension contributions with tax cuts for employees","701",NA
"und Unternehmen ausgleichen,","and companies,","402",NA
"die Zuverdienste von Witwen und Witwern nicht auf die Hinterbliebenenrente anrechnen,","do not count the additional earnings of widows and widowers towards the surviving dependants' pension,","504",NA
"die Elternschaft bei der Rente höher vergüten.","pay higher pensions for parenthood.","504",NA
"Die Chancen des Kapitalmarktes nutzen","Using the opportunities of the capital market","H",NA
"Die Chancen des Kapitalmarktes zur Sicherung unserer Renten wurden in den letzten Jahrzehnten sträflich vernachlässigt.","The opportunities offered by the capital market to secure our pensions have been criminally neglected in recent decades.","505",NA
"Die AfD setzt sich dafür ein, dass die individuelle private wie auch betriebliche Altersvorsorge bspw. mit Aktien, ETFs und herkömmlichen Fonds endlich systematisch steuerlich gefördert wird.","The AfD is committed to ensuring that individual private and company pension schemes, for example with shares, ETFs and conventional funds, are finally systematically promoted through taxation.","505",NA
"Dazu wollen wir von den erfolgreichen Modellen anderer Länder lernen und deren bewährte Konzepte an unsere Bedürfnisse anpassen.","To this end, we want to learn from the successful models of other countries and adapt their proven concepts to our needs.","505",NA
"Die hochbürokratischen und komplexen bisherigen Modelle der Vorsorgeförderung wollen wir dabei ablösen.","We want to replace the highly bureaucratic and complex previous models of pension promotion.","303",NA
"Einführung eines „Junior-Spardepots“","Introduction of a ""junior savings account""","H",NA
"Das „Junior-Spardepot“ ergänzt das bestehende Altersvorsorgesystem um eine aus Steuermitteln finanzierte, kapitalgedeckte Altersvorsorge.","The ""Junior Savings Deposit"" supplements the existing pension system with a tax-financed, funded pension scheme.","504",NA
"Für jedes neugeborene Kind mit deutscher Staatsangehörigkeit und dauerhaftem Aufenthalt in Deutschland wird ein individuelles Altersvorsorge-Depot eingerichtet.","An individual retirement savings account is set up for every newborn child with German citizenship and permanent residence in Germany.","504",NA
"Bis zum vollendeten 18. Lebensjahr sollen monatlich 100 Euro aus Steuermitteln in einen ETF-Sparplan oder Aktienfonds-Sparplan eingezahlt werden.","Up to the age of 18, EUR 100 per month is to be paid from tax revenue into an ETF savings plan or equity fund savings plan.","504",NA
"Ab dem 18. Geburtstag kann der Sparplan mit eigenen Beiträgen weitergeführt werden.","From the 18th birthday, the savings plan can be continued with your own contributions.","505",NA
"Die Auszahlung erfolgt ab dem 65. Lebensjahr über einen Auszahlplan, wobei bis dahin eine Verwendung des Kapitals ausgeschlossen ist.","Payment is made from the age of 65 via a payout plan, whereby the capital cannot be used until then.","504",NA
"Weitere Bausteine, die die Rente langfristig stabilisieren","Other components that stabilize the pension in the long term","H",NA
"Erleichterung von Rationalisierungsinvestitionen zur Erhöhung der Produktivität","Facilitating rationalization investments to increase productivity","402",NA
"und der Löhne durch Unternehmenssteuersenkungen,","and wages by lowering corporate taxes,","701",NA
"Reduzierung von Fachkräftemangel durch höhere Erwerbsanreize, indem Einkommensteuern gesenkt werden","reducing the shortage of skilled workers by increasing incentives to work by lowering income taxes","701",NA
"und das Bürgergeld unattraktiver gemacht wird,","and making the citizen's income less attractive,","505",NA
"Schaffung von Arbeitsanreizen für Rentner durch einen zusätzlichen Steuergrundfreibetrag in Höhe von 12.000 €,","creating work incentives for pensioners through an additional basic tax allowance of €12.000,","701",NA
"Stärkung von Handwerk und Gewerbe durch mehr ausbildungsfähige Schulabgänger, indem eine frühere Berufsorientierung in den Schulen praktiziert und das Leistungsprinzip an unseren Schulen wieder gestärkt wird,","strengthening crafts and trades by increasing the number of school leavers who are able to train, by practicing earlier career guidance in schools and strengthening the performance principle in our schools again,","411",NA
"Ermöglichung eines höheren Lebensverdienstes durch früheren Berufseintritt und weniger Teilzeitarbeit,","enabling higher lifetime earnings through earlier career entry and less part-time work,","701",NA
"ein Erziehungsgeld, das Eltern die Eigenbetreuung ihrer Kinder in den ersten drei Lebensjahren finanziell erleichtert,","a child-raising allowance that makes it financially easier for parents to care for their children themselves in the first three years of life,","504",NA
