"text","text_en","cmp_code","eu_code"
"die Arbeitsplätze sichert und neue schafft,","that secures jobs and creates new ones,","701",NA
"und gegen weitere Umweltzerstörung.","and against further environmental destruction.","501",NA
"Für eine Politik, die in unsere Infrastruktur und in die Zukunft investiert","For a policy that invests in our infrastructure and in the future","411",NA
"und gegen ungebremstes Profitstreben auf Kosten des Zusammenhalts.","and against unrestrained profit-seeking at the expense of cohesion.","606.1",NA
"Für ein friedenstiftendes Europa, das nach innen zusammenarbeitet und nach außen gemeinsam handelt und gegen Hetze und Nationalismus.","For a peacemaking Europe that works together internally and acts together externally and against agitation and nationalism.","104",NA
"Manche meinen, es sei heute schon viel erreicht, wenn Rückschritte vermieden werden.","Some believe that much has already been achieved today if regressions are avoided.","416.2",NA
"Wir nicht.","We don't.","416.2",NA
"Mit den ökologischen Krisen und vor allem der Klimakrise stellt sich der Menschheit die Existenzfrage, nicht weniger.","With the ecological crises and especially the climate crisis, humanity faces the question of existence, not less.","416.2",NA
"Mit der Krise Europas und dem Rückfall in den Nationalismus stellt sich die Frage des Friedens und der Bedingungen für ein gutes Leben.","With the crisis of Europe and the relapse into nationalism, the question of peace and the conditions for a good life arises.","107",NA
"Durch die globale Ungleichheit stellt sich die Frage nach fairer Verteilung des Wohlstandes, zum Beispiel durch fairen Handel.","Global inequality raises the question of fair distribution of wealth, for example through fair trade.","503",NA
"Es sind große Fragen, aber sie sind nicht weit weg.","They are big questions, but they are not far away.","503",NA
"Sie betreffen auch unser Zusammenleben und unseren Alltag.","They also affect our coexistence and our everyday life.","107",NA
"Es wäre die Aufgabe der Großen Koalition gewesen, diese Herausforderungen anzugehen.","It would have been the task of the grand coalition to address these challenges.","305.1",NA
"Sie hat es nicht getan.","She didn't.","305.1",NA
"Die drei beteiligten Parteien CDU, CSU und SPD verfolgen längst nur noch ihre eigenen Interessen.","The three parties involved, the CDU, CSU and SPD, have long since been pursuing only their own interests.","305.1",NA
"Während die Koalition erschöpft ist, wachsen die Probleme.","While the coalition is exhausted, the problems are growing.","305.1",NA
"Statt den Raubbau an der Umwelt zu stoppen, blockiert sie beim Klimaschutz,","Instead of stopping the overexploitation of the environment, it is blocking climate protection,","501",NA
"würgt die Energiewende ab und","stalling the energy turnaround and","416.2",NA
"verpasst die Chancen auf zukunftsfähige Jobs.","missing the opportunities for sustainable jobs.","701",NA
"Sie ruht sich auf der derzeit guten Wirtschaftslage aus, statt sie für den sozialen Zusammenhalt","It is resting on the currently good economic situation instead of using it for social cohesion","606.1",NA
"und mehr Chancengleichheit zu nutzen.","and more equal opportunities.","503",NA
"Nach einem Jahr Willkommenskultur gibt sie zunehmend rechten Stimmungen nach.","After a year of welcome culture, it is increasingly giving in to right-wing sentiments.","602.2",NA
"Auf neue Bedrohungen reagiert sie mit immer schärferen Gesetzen, anstatt mit kühlem Kopf gezielt Probleme zu lösen.","It reacts to new threats with ever stricter laws instead of using a cool head to solve specific problems.","305.1",NA
"Mit einer einseitigen Sparpolitik hat sie die Gräben in der EU vertieft.","With a one-sided austerity policy, it has deepened the rifts in the EU.","305.1",NA
"Mit ihrer Politik setzt sie eine gute Zukunft aufs Spiel.","With its policy, it is putting a good future at risk.","305.1",NA
"Die Große Koalition lähmt unser Land und stärkt vor allem den rechten Rand im politischen Spektrum unserer Gesellschaft.","The grand coalition is paralyzing our country and strengthening above all the right-wing fringe in the political spectrum of our society.","202.1",NA
"In Großbritannien hat solch eine Stimmung das Land aus der EU herausgesprengt und in den USA einen gefährlichen Narzissten an die Macht gebracht.","In the UK, such sentiment has blown the country out of the EU, and in the US, it has brought a dangerous narcissist to power.","202.1",NA
"Damit es bei uns nicht auch so weit kommt, braucht es jetzt echte politische Alternativen und eine neue, positive Dynamik.","To prevent the same thing from happening here, we need real political alternatives and a new, positive dynamic.","202.1",NA
"Es gibt guten Grund für Mut und Zuversicht.","There is good reason for courage and confidence.","602.2",NA
"Millionen Bürgerinnen und Bürger haben in den vergangenen Jahren ehrenamtlich geholfen, Menschen auf der Flucht Schutz und eine neue Heimat zu bieten.","Millions of citizens have volunteered to help provide shelter and a new home for people fleeing their homes in recent years.","602.2",NA
"Ihnen gebührt unser ausdrücklicher Dank!","They deserve our express thanks!","602.2",NA
"Hunderttausende sind aufgestanden gegen eine neoliberale Handelspolitik, die Profite für Großkonzerne über das Wohl der Menschen und der Umwelt stellt.","Hundreds of thousands have risen up against neoliberal trade policies that put profits for big corporations above the well-being of people and the environment.","416.2",NA
"Überall arbeiten Unternehmer*innen und Forscher*innen an einem besseren Morgen.","Entrepreneurs and researchers everywhere are working toward a better tomorrow.","416.2",NA
"Eltern rackern sich ab, um ihren Kindern eine bessere Zukunft zu ermöglichen.","Parents slave away to give their children a better future.","416.2",NA
"Künstler*innen und Kreative bereichern unsere lebendige Gesellschaft und kulturelle Vielfalt mit ihren Ideen und durch spannende Innovationen.","Artists and creative professionals enrich our vibrant society and cultural diversity with their ideas and exciting innovations.","502",NA
"Viele engagieren sich gegen Diskriminierungen und für gleiche Rechte und Chancen.","Many are committed to fighting discrimination and fighting for equal rights and opportunities.","503",NA
"Diese Menschen sind unser Antrieb.","These people are our driving force.","606.1",NA
"Für sie und mit ihnen wollen und können wir vieles zum Guten bewegen.","For them and with them, we want to and can move many things for the better.","606.1",NA
"Wir wollen Deutschland zum ökologischen Spitzenreiter machen.","We want to make Germany the ecological leader.","501",NA
"Wir sind die erste Generation, die die Auswirkungen der Klimakrise spürt – und die letzte, die etwas dagegen tun kann.","We are the first generation to feel the effects of the climate crisis - and the last to be able to do something about it.","501",NA
"Deswegen braucht es jetzt ein großes sozial-ökologisches Modernisierungsprojekt.","That is why a major socio-ecological modernization project is needed now.","501",NA
"Mit allem, was wir haben, kämpfen wir für Klimaschutz: Erneuerbare Energien werden mit uns günstiger, fossile teurer.","We are fighting for climate protection with everything we have: renewable energies will become cheaper with us, fossil fuels more expensive.","501",NA
"So machen wir die Energiewende wieder flott und steigen schnellstmöglich aus der klimaschädlichen Kohle aus, wir fördern das abgasfreie Auto und den umweltfreundlichen Verkehr.","For example, we are reviving the energy transition and phasing out climate-damaging coal as quickly as possible, and we are promoting emission-free cars and environmentally friendly transportation.","501",NA
"Wir gestalten eine innovative Wirtschaft, die mit „Öko – Made in Germany“ Produkte und Dienstleistungen für die Zukunft entwickelt","We are shaping an innovative economy that develops products and services for the future with ""Eco - Made in Germany""","416.2",NA
"und jede Menge neue Arbeitsplätze schafft – in Deutschland und Europa.","and creates plenty of new jobs - in Germany and Europe.","701",NA
"Wir machen Schluss mit industrieller Massentierhaltung und landwirtschaftlichen Monokulturen, wir wollen eine Landwirtschaft, die möglichst ohne Gifte auskommt.","We want to put an end to industrial factory farming and agricultural monocultures; we want an agriculture that manages as far as possible without poisons.","416.2",NA
"Mit uns gibt es gutes Essen ohne Gift und Gentechnik.","With us there is good food without poison and genetic engineering.","416.2",NA
"Wir kämpfen für ein gerechteres Land.","We are fighting for a more just country.","503",NA
"Wir wollen, dass jedes Kind die gleichen Chancen hat – gleich welcher Herkunft, welchen Geschlechts oder welcher Hautfarbe.","We want every child to have the same opportunities - regardless of origin, gender or skin color.","503",NA
"Für uns kommt es nicht darauf an, wo jemand herkommt, sondern wo jemand hin will.","For us, it doesn't matter where someone comes from, but where someone wants to go.","503",NA
"Jedes Kind soll in unserem Land seine Talente und Stärken entfalten und seinen Traum verwirklichen können.","Every child should be able to develop his or her talents and strengths and realize his or her dream in our country.","503",NA
"Sicher werden nicht alle Chefärztin oder Chefarzt, aber alle sollen es werden können.","Certainly not all will become chief physicians, but all should be able to.","503",NA
"Wir sorgen dafür, dass Eltern mehr Zeit für ihre Kinder haben, dass Kitas und Schulen intakt sind und Erzieherinnen und Erzieher besser bezahlt werden.","We ensure that parents have more time for their children, that daycare centers and schools are intact and that educators are better paid.","506",NA
"Wir finden uns nicht damit ab, dass bei uns, in einem der reichsten Länder der Erde, jedes fünfte Kind in Armut lebt.","We cannot accept the fact that in one of the richest countries in the world, one in five children lives in poverty.","504",NA
"Wir wollen ein Netz sozialer Sicherheit, das bei Krankheit, Arbeitslosigkeit und im Alter für alle da ist und vor Armut schützt.","We want a social safety net that is there for everyone in case of illness, unemployment and old age and protects against poverty.","504",NA
"Unsere soziale Sicherung soll so gut sein, dass sie den Menschen auch die Zuversicht gibt, Neues zu wagen, und niemanden ausgrenzt.","Our social security should be so good that it also gives people the confidence to dare new things and does not exclude anyone.","504",NA
"Selbstbestimmung und ein gutes Leben sind in diesem Land für alle möglich","Self-determination and a good life are possible for everyone in this country","503",NA
"– mit guten Arbeitsbedingungen und","- with good working conditions and","701",NA
"einer Politik, die der sozialen Spaltung entgegenwirkt, sodass weniger Menschen in prekären Verhältnissen leben und alle an unserem Gemeinwesen teilhaben können.","policies that counteract social division so that fewer people live in precarious conditions and everyone can participate in our community.","503",NA
"Wir kämpfen dafür, dass multinationale Unternehmen ihre Steuern hier zahlen und die Gesellschaft nicht länger um Milliarden prellen, um ihren Vorständen obszöne Gehälter und Abfindungen zu zahlen.","We are fighting to ensure that multinational companies pay their taxes here and no longer cheat society out of billions to pay their executives obscene salaries and severance packages.","605.1",NA
"Auch trägt das in unserem mittelständisch geprägten Land zu einem fairen Wettbewerb bei,","This also contributes to fair competition in our country, which is characterized by small and medium-sized enterprises,","403",NA
"der besonders die Chancen von Gründerinnen und Gründern sowie kleine und mittlere Unternehmen fördert.","which particularly promotes opportunities for start-ups and small and medium-sized enterprises.","402",NA
"Wir wollen, dass gesellschaftlicher Reichtum gerecht geteilt wird, damit wir unsere öffentlichen Orte und Institutionen auch gut finanzieren können: Kindergärten, Schulen und Hochschulen, Krankenhäuser und Theater, Straßenbahnen und Busse genauso wie schnelles Internet überall im Land.","We want social wealth to be shared fairly so that we can finance our public places and institutions well: Kindergartens, schools and universities, hospitals and theaters, streetcars and buses as well as fast Internet everywhere in the country.","503",NA
"Wir streiten für eine Gesellschaft, in der alle frei und sicher leben können.","We fight for a society in which everyone can live freely and safely.","201.1",NA
"Eine Gesellschaft, in der jeder Mensch glauben kann, was er will, lieben und heiraten kann, wen er will.","A society where everyone can believe what they want, love and marry who they want.","201.1",NA
"Eine geschlechtergerechte Gesellschaft, in der Frauen und Mädchen unabhängig und selbstbestimmt leben und teilhaben, zum Beispiel weil Frauen für ihre Arbeit genauso gut bezahlt werden wie Männer.","A gender-equal society in which women and girls live and participate independently and self-determinedly, for example because women are paid just as well as men for their work.","503",NA
"Eine Gesellschaft, in der wir uns vor Terrorismus, rechtsextremer Gewalt und Kriminalität schützen, ohne dabei unsere Freiheit aufzugeben.","A society in which we protect ourselves from terrorism, far-right violence and crime without giving up our freedom.","201.1",NA
"Wir streiten dafür, dass Deutschland weiterhin Menschen, die auf der Flucht vor Krieg und Gewalt sind, Schutz und Heimat bietet.","We are fighting to ensure that Germany continues to offer protection and a home to people fleeing war and violence.","201.2",NA
"Weil Deutschland auf Einwanderung angewiesen ist, wollen wir sie transparent und vernünftig regeln.","Because Germany is dependent on immigration, we want to regulate it transparently and sensibly.","602.2",NA
"Das Zusammenleben von Menschen verschiedener Herkunft, Religion und Kultur bringt uns weiter, aber es verlangt auch allen etwas ab.","The coexistence of people from different backgrounds, religions and cultures moves us forward, but it also demands something from everyone.","602.2",NA
"Deshalb stärken wir das Band, das unsere Gesellschaft eint und zusammenhält.","That is why we are strengthening the bond that unites and holds our society together.","606.1",NA
"Das Grundgesetz und seine Werte gelten für alle.","The Basic Law and its values apply to everyone.","203",NA
"Keine Toleranz der Intoleranz.","No tolerance of intolerance.","202.1",NA
"All das erreichen wir nur in einem vereinten Europa.","We can only achieve all this in a united Europe.","108",NA
"Europa ist ein Ort des Friedens und der Freiheit.","Europe is a place of peace and freedom.","108",NA
"Das ist nicht selbstverständlich.","This is not a matter of course.","108",NA
"Europa ist unsere Heimat und unsere Zukunft.","Europe is our home and our future.","108",NA
"Wir werden es mit aller Kraft gegen Nationalismus verteidigen.","We will defend it with all our strength against nationalism.","108",NA
"Nur wenn wir in einem vereinten Europa zusammenarbeiten, können wir helfen, die Konflikte in unserer Nachbarschaft zu lösen, Terrorismus, Fluchtursachen, Steuerbetrug und Korruption zu bekämpfen.","Only by working together in a united Europe can we help resolve the conflicts in our neighborhood, fight terrorism, the causes of flight, tax fraud and corruption.","108",NA
"Wir wollen, dass sich Deutschland und Europa den Problemen der Welt zuwenden und mehr Verantwortung übernehmen, statt sich abzuschotten.","We want Germany and Europe to turn their attention to the world's problems and take on more responsibility instead of closing themselves off.","108",NA
"Wir setzen uns ein für den Frieden statt Rüstungsspiralen,","We stand up for peace instead of armament spirals,","104",NA
"für die Menschenrechte","for human rights","201.2",NA
"und eine global gerechte Entwicklung statt Unterdrückung und Ausbeutung.","and a globally just development instead of oppression and exploitation.","503",NA
"Globale Verantwortung fängt bei uns zu Hause an.","Global responsibility starts at home.","108",NA
"Darum nutzen wir die Gestaltungsmacht Deutschlands als viertgrößte Volks wirtschaft der Welt, um die nachhaltigen Entwicklungsziele der Vereinten Nationen zu erreichen.","That is why we are using Germany's power as the world's fourth-largest economy to achieve the United Nations' sustainable development goals.","416.2",NA
"Damit sollen Umwelt- und Klima schutz, Frie-den und Gerechtigkeit weltweit gefördert, und unsere Art zu leben und zu wirtschaften sozial und ökologisch umgestaltet werden.","The aim is to promote environmental and climate protection, peace and justice worldwide, and to transform the way we live and do business in a socially and ecologically responsible way.","416.2",NA
"Nur mit einem solidarischen Europa können wir Mensch und Umwelt besser schützen.","Only with a Europe based on solidarity can we better protect people and the environment.","108",NA
"Wir brauchen ein vereintes Europa, damit wir Banken und Großkonzerne auf das Gemeinwohl verpflichten und wir dem globalen Kapitalismus wirklich ökologische und soziale Zügel anlegen können, damit die Wirtschaft den Menschen dienen kann.","We need a united Europe so that we can hold banks and large corporations accountable to the common good and so that we can truly put ecological and social reins on global capitalism so that the economy can serve the people.","412",NA
"Und mit Ihrer Stimme bei der Bundestagswahl entscheiden Sie auch darüber, wie Deutschland in Europa auftritt und für welche Richtung es steht.","And with your vote in the Bundestag elections, you will also decide how Germany presents itself in Europe and what direction it stands for.","000",NA
"In vielen Landesregierungen und in etlichen Kommunen arbeiten GRÜNE als Minister*innen, Landrät*innen, Bürgermeister*innen oder andere Mandatsträger*innen bereits an der Lösung dieser drängenden Probleme.","In many state governments and in several municipalities, the Greens are already working as ministers, district councillors, mayors or other elected officials to solve these urgent problems.","305.1",NA
"Dort arbeiten wir bereits jeden Tag und erfolgreich: für eine tier- und umweltfreundliche Agrarpolitik und Klimaschutz,","There, we are already working every day and successfully: for an animal-friendly and environmentally friendly agricultural policy and climate protection, for","501",NA
"für mutige und innovative Unternehmen,","courageous and innovative companies, for good","402",NA
"für gute Schulen und Kitas,","schools and daycare centers, for","506",NA
"für gute Integration","good integration and","607.2",NA
"und die humanitäre Aufnahme von Geflüchteten,","the humanitarian reception of refugees,","201.2",NA
"für echte Gleichstellung","for real equality","503",NA
"und eine gut ausgestattete und ausgebildete Polizei.","and a well-equipped and trained police force.","605.1",NA
"Grün wirkt.","Green works.","000",NA
"Doch für viele Veränderungen braucht es auch im Bund eine Regierung mit uns GRÜNEN.","But for many changes, a government with us GREENS is also needed at the federal level.","305.1",NA
"Wir wollen die Große Koalition ablösen.","We want to replace the grand coalition.","305.1",NA
"In den Ländern stellen wir die Mehrzahl der Umweltministerinnen und -minister.","In the federal states, we provide the majority of environment ministers.","305.1",NA
"Aber so, wie es für den Atomausstieg einen grünen Bundesumweltminister brau chte, braucht es für die Agrarwende und vieles mehr wie der GRÜNE in der Bundesregierung.","But just as a Green federal environment minister was needed to phase out nuclear power, the Greens are needed in the federal government for the agricultural turnaround and much more.","416.2",NA
"Unser Land ökologischer,","Our country more ecological,","416.2",NA
"welt offener,","world more open,","602.2",NA
"ge rechter machen – das ist unser Anspruch an eine grüne Regierungsbeteiligung. Dafür treten wir an!","make the world a better place - that is our aspiration for Green government participation. That is what we stand for!","503",NA
"Politik ist nicht machtlos.","Politics is not powerless.","000",NA
"Sie gestaltet unser Zusammenleben.","It shapes our life together.","000",NA
"Jeden Tag.","Every day.","000",NA
"Es macht einen Unterschied, wer regiert.","It makes a difference who governs.","000",NA
"Deshalb ist Ihre Stimme bei der Wahl entscheidend.","That's why your vote is crucial in the election.","202.1",NA
"Welche Richtung unser Land einschlägt, liegt in unser aller Hand.","The direction our country takes is in the hands of all of us.","202.1",NA
"Wir werden manches ändern, anderes neu denken und voranbringen.","We will change some things, rethink others and take them forward.","305.1",NA
"Helfen Sie uns zu erhalten, was in unserem Land wertvoll und wichtig ist, und zu verbessern, was besser werden muss.","Help us to preserve what is valuable and important in our country and to improve what needs to be improved.","202.1",NA
"Es ist nicht immer leicht, die eigenen Ziele zu erreichen.","It is not always easy to achieve your goals.","000",NA
"Wir haben das oft genug erlebt.","We have experienced this often enough.","000",NA
"Manchmal braucht es Umwege und Kompromisse.","Sometimes it takes detours and compromises.","000",NA
"Manchmal braucht es Widerstand und Kontroverse.","Sometimes it takes resistance and controversy.","000",NA
"Wir wissen auch nicht für alles schon die Lösung.","We also do not know the solution for everything already.","000",NA
"Die Ziele sind für uns jedoch klar.","However, the goals are clear for us.","000",NA
"Wir beschreiben sie Ihnen mit diesem Programm.","We describe them to you with this program.","000",NA
"Unsere Ziele weisen einen Weg in eine ökologische,","Our goals point a way to an ecological,","416.2",NA
"friedliche,","peaceful","104",NA
"vielfältige,",", diverse,","607.2",NA
"weltoffene und","open-minded and","602.2",NA
"gerechte Zukunft.","just future.","503",NA
"In eine gute Zukunft für uns, unsere Kinder, unsere europäischen Nachbarinnen und Nachbarn und für Menschen anderswo in der Welt.","Into a good future for us, our children, our European neighbors and for people elsewhere in the world.","000",NA
"Lassen Sie uns diesen Weg gemeinsam gehen!","Let us walk this path together!","000",NA
"Stimmen Sie am 24. September 2017 für BÜNDNIS 90/DIE GRÜNEN!","Vote for ALLIANCE 90/THE GREENS on September 24, 2017!","000",NA
"B. UMWELT IM KOPF","B. ENVIRONMENT IN MIND","H",NA
"Das Klimaabkommen von Paris ist ein Meilenstein für die Rettung unseres Planeten.","The Paris climate agreement is a milestone in saving our planet.","501",NA
"Wir haben das Wissen, die Technik und den Erfinder*innengeist, um die Klimakatastrophe noch abzuwenden.","We have the knowledge, the technology and the inventive spirit to avert the climate catastrophe.","501",NA
"Wir stehen deshalb jetzt vor einer Entscheidung, die unser Leben und das Leben unserer Kinder prägen wird.","We are therefore now faced with a decision that will shape our lives and the lives of our children.","501",NA
"Kämpfen wir für den Erhalt unserer natürlichen Lebensgrundlagen oder sägen wir weiter an dem Ast, auf dem wir sitzen?","Are we fighting to preserve our natural livelihoods or are we continuing to saw the branch we are sitting on?","501",NA
"Setzen wir auf dreckige Kohle wie Union und SPD oder auf schmutziges Öl wie Trump und Putin?","Are we going for dirty coal like the Union and SPD or dirty oil like Trump and Putin?","501",NA
"Oder brechen wir auf in ein neues, grünes Zeitalter?","Or are we embarking on a new, green age?","501",NA
"Wir wollen anpacken: Denn Hochwasser, Dürren und das Ansteigen des Meeresspiegels sind keine fernen Bedrohungen mehr.","We want to get to work: Because floods, droughts and rising sea levels are no longer distant threats.","501",NA
"Sie finden statt.","They take place.","501",NA
"Täglich.","Daily.","501",NA
"Wenn wir jetzt nicht handeln, wird es auf der Erde bis zum Ende des Jahrhunderts um etwa weitere vier Grad wärmer.","If we don't act now, the earth will be about another four degrees warmer by the end of the century.","501",NA
"Wir sind dabei, mit unserer Art zu wirtschaften und zu konsumieren unsere Lebensräume zu zerstören – von den Regenwäldern über unser Grundwasser und unsere Böden bis hin zu den Weltmeeren.","We are destroying our habitats with the way we farm and consume - from the rainforests to our groundwater, our soils and the world's oceans.","501",NA
"Und wir verursachen ein neues Artensterben, das unsere Umwelt ärmer und zerbrechlicher macht.","And we are causing a new extinction of species, making our environment poorer and more fragile.","501",NA
"Die Folgen wären Hunger, Armut und Konflikte um knapper werdende Ressourcen, wie zum Beispiel Wasser.","The consequences would be hunger, poverty and conflicts over increasingly scarce resources, such as water.","501",NA
"Die Kriege und Fluchtbewegungen der vergangenen Jahre wären nur ein laues Lüftchen gegenüber dem Sturm, der kommenden Generationen drohte.","The wars and refugee movements of recent years would be a mere breeze compared to the storm that threatened future generations.","501",NA
"Uns geht es darum zu verhindern, dass blinder Wachstumsglaube und ungebremstes Profitstreben unseren einzigartigen Planeten zerstören.","Our aim is to prevent blind faith in growth and the unrestrained pursuit of profit from destroying our unique planet.","416.2",NA
"Wir wollen dafür eine Wirtschaft, die mit der Umwelt statt gegen sie arbeitet, die nachhaltigen Wohlstand für alle ermöglicht.","In return, we want an economy that works with the environment instead of against it, one that enables sustainable prosperity for all.","416.2",NA
"Frieden, Sicherheit und ein gutes Leben für alle können wir in Zukunft erreichen, wenn wir unsere natürlichen Lebensgrundlagen schützen, statt sie weiter zu zerstören.","Peace, security and a good life for all can be achieved in the future if we protect our natural resources instead of destroying them further.","416.2",NA
"Wenn wir jetzt entschlossen handeln, ist das gleichzeitig auch eine große Chance und der richtige Weg für unser Land in eine lebenswerte Zukunft, die Wohlstand und Sicherheit für alle schafft.","If we act decisively now, it is also a great opportunity and the right path for our country into a future worth living in, creating prosperity and security for all.","416.2",NA
"Auf diesen Weg haben sich längst viele Menschen und Unternehmen gemacht.","Many people and companies have long since embarked on this journey.","416.2",NA
"Und schon einiges erreicht.","And already achieved quite a bit.","416.2",NA
"Wir haben in den vergangenen Jahrzehnten Wälder geschützt, Abgase und Schadstoffbelastungen reduziert und wertvolle Arten gerettet.","Over the past decades, we have protected forests, reduced exhaust gases and pollution, and saved valuable species.","501",NA
"Bürger*innen schließen sich zusammen und erzeugen Strom durch Wind, Sonne und Wasser, Ingenieur*innen tüfteln an immer besseren Elektrofahrrädern, E-Autos und Lkw mit erneuerbaren Antrieben.","Citizens are joining forces to generate electricity from wind, sun and water, and engineers are working on ever better electric bicycles, e-cars and trucks with renewable drives.","416.2",NA
"Architekt*innen und Bauarbeiter*innen bauen Häuser, die mehr Energie erzeugen, als sie verbrauchen.","Architects and construction workers build houses that generate more energy than they consume.","416.2",NA
"Es sind viele, die davon profitieren: Hunderttausende, die ihr Geld mit erneuerbaren Energien verdienen – von Stahlarbeiter*innen bis zu Installateur*innen.","There are many who benefit from it: Hundreds of thousands who earn their money with renewable energies - from steel workers to plumbers.","416.2",NA
"Genauso ganze Wirtschaftszweige, die mit grünen Ideen schwarze Zahlen schreiben und schon heute die Märkte von morgen erschließen.","The same goes for entire sectors of the economy that are in the black with green ideas and are already tapping into tomorrow's markets today.","416.2",NA
"Wir werden jetzt die nächsten Schritte der ökologischen Modernisierung gehen.","We will now take the next steps in ecological modernization.","416.2",NA
"Wir machen eine Wirtschaftspolitik mit ehrgeizigen Zielen, die den Unternehmen zwar etwas zumutet, aber gerade durch Innovationen neue Möglichkeiten eröffnet, Planungssicherheit schafft und neues Wissen und neue Technologien fördert.","We are pursuing an economic policy with ambitious goals that places demands on companies, but that opens up new opportunities precisely through innovations, creates planning security and promotes new knowledge and new technologies.","416.2",NA
"Wir wollen einen fairen Wettbewerb, der die Folgekosten umweltschädlichen Handelns nicht weiter der Allgemeinheit aufbürdet.","We want fair competition that does not continue to burden the general public with the consequential costs of environmentally harmful activities.","416.2",NA
"Das bedeutet: Die Unternehmen, die den Weg in die ökologische Erneuerung gehen, unterstützen wir.","This means: We support the companies that take the path to ecological renewal.","416.2",NA
"Wir werden aber auch weiterhin mit den Lobbyverbänden und den Unternehmen den Konflikt austragen, die ihre Geschäftsinteressen ohne Rücksicht auf die Umwelt verfolgen.","However, we will continue to engage in conflict with the lobbying associations and the companies that pursue their business interests without regard for the environment.","416.2",NA
"Freiwillige Selbstverpflichtungen helfen da wenig weiter.","Voluntary commitments are of little help here.","412",NA
"Wir werden alles dafür tun, dass Umweltrecht konsequent umgesetzt wird und Bürger*innen sich ohne Hürden in Verfahren einbringen und auch klagen können.","We will do everything in our power to ensure that environmental law is implemented consistently and that citizens can participate in proceedings and file lawsuits without hurdles.","416.2",NA
"Wir werden unsere Wirtschaft, unseren Verkehr sowie unsere Energie- und Lebensmittelproduktion konsequent auf grünes Wirtschaften und grüne Technologien umstellen.","We will consistently transform our economy, our transport and our energy and food production to green economies and green technologies.","416.2",NA
