"text","text_en","cmp_code","eu_code"
"Aber die Bevölkerungen und die Beschäftigten dieser Länder haben gemeinsame Interessen: den Kampf gegen Lohndrückerei, Rezession und Massenerwerbslosigkeit.","But the populations and workers of these countries have common interests: the fight against wage depression, recession and mass unemployment.","415",NA
"DIE LINKE ist die Partei des sozial-ökologischen Umbaus der Gesellschaft.","DIE LINKE is the party of the socio-ecological transformation of society.","503",NA
"Gerecht ist der ökologische Umbau nur, wenn er auch sozial ist.","Ecological restructuring is only fair if it is also social.","503",NA
"Doch auch umgekehrt gilt: Der Kampf um globale soziale Rechte muss die ökologische Frage umfassen.","But the reverse is also true: the struggle for global social rights must include the ecological question.","501",NA
"Mit dem Projekt PLAN B hat DIE LINKE dafür ein Konzept vorgelegt.","DIE LINKE has presented a concept for this with the PLAN B project.","305",NA
"Wir stehen nicht für eine ökologische Politik zur Verfügung, die nur die Besserverdienenden im Blick hat und E.ON, Vattenfall & Co. gestattet, die Kosten der Energiewende auf die Bevölkerung abzuwälzen – und die Ärmsten abzukoppeln.","We are not available for an ecological policy that only has the better-off in mind and allows E.ON, Vattenfall & Co. to pass on the costs of the energy turnaround to the population - and to disconnect the poorest.","503",NA
"Energie ist ein Gemeingut, es gehört in die Hände der Bevölkerung!","Energy is a common good, it belongs in the hands of the people!","413",NA
"DIE LINKE ist die Friedenspartei.","DIE LINKE is the peace party.","106",NA
"Wir haben als einzige Fraktion und Partei im Bundestag den Auslandseinsätzen der Bundeswehr nicht zugestimmt und werden es auch in Zukunft nicht tun.","We are the only parliamentary group and party in the Bundestag that has not approved the Bundeswehr's foreign deployments and will not do so in the future.","105",NA
"Die deutschen Truppen müssen aus Afghanistan sofort abgezogen werden.","German troops must be withdrawn from Afghanistan immediately.","105",NA
"Die Verantwortung von Deutschland geht noch weiter:","Germany's responsibility goes even further:","105",NA
"Waffenexporte und die Produktion von Rüstungsgütern in der Bundesrepublik müssen verboten werden.","arms exports and the production of armaments in the Federal Republic must be banned.","105",NA
"Waffenexporte, auch im Rahmen der Europäischen Union und innerhalb des Militärbündnisses NATO, lehnt DIE LINKE ab.","DIE LINKE rejects arms exports, also within the framework of the European Union and within the NATO military alliance.","105",NA
"DIE LINKE ist die sozialistische Bürgerrechtspartei.","DIE LINKE is the socialist civil rights party.","201",NA
"Der Einschränkung und dem Abbau von Grund- und Bürgerrechten haben wir konsequent widersprochen.","We have consistently opposed the restriction and dismantling of fundamental and civil rights.","201",NA
"Jede andere im Bundestag vertretene Partei hat bislang erhebliche Eingriffe in die Bürger- und Menschenrechte vorgenommen, die, wenn überhaupt, nur durch das Bundesverfassungsgericht wieder rückgängig gemacht werden konnten.","Every other party represented in the Bundestag has so far made significant encroachments on civil and human rights that could only be reversed, if at all, by the Federal Constitutional Court.","201",NA
"Wir wenden uns auch zukünftig gegen den Eingriff in Bürger- und Menschenrechte, denn deren Bestand gehört für uns zu den elementaren Bestandteilen einer gerechten Gesellschaft.","We will continue to oppose encroachment on civil and human rights in the future, because we consider their existence to be one of the elementary components of a just society.","201",NA
"Diese Positionen und Forderungen machen den Kern unserer Politik aus.","These positions and demands make up the core of our policy.","305",NA
"An ihnen richten wir unsere Arbeit im nächsten Bundestag aus.","We will base our work in the next Bundestag on them.","305",NA
"Wir bringen sie immer wieder in die Diskussion – und mit Erfolg.","We bring them into the discussion again and again - and with success.","305",NA
"Die anderen Parteien schrecken vor einer Politik der sozialen Gerechtigkeit spätestens dann zurück, wenn es darum geht, Armut und Niedriglohn wirksam zu bekämpfen","The other parties shy away from a policy of social justice at the latest when it comes to effectively fighting poverty and low wages and","503",NA
"und die Sozialpolitik mit einer Umverteilung des Reichtums zu finanzieren,","financing social policy with a redistribution of wealth, backing","503",NA
"den Beschäftigten in betrieblichen Auseinandersetzungen den Rücken zu stärken","workers in workplace disputes","701",NA
"und allen denselben Zugang zur Gesundheitsversorgung zu sichern.","and ensuring the same access to health care for all.","504",NA
"Und Renten so zu erhöhen, dass sie nicht nur vor Armut schützen.","And to increase pensions so that they not only protect against poverty.","504",NA
"In diesem Sinne: DIE LINKE macht Druck.","In this sense: DIE LINKE is putting on the pressure.","305",NA
"Gemeinsam können wir Politik entwickeln, gestalten und Widerständigkeit entfalten.","Together, we can develop and shape policy and unleash resistance.","305",NA
"Uns bewegt mit anderen zusammen die Frage, wie wir morgen leben wollen.","Together with others, we are moved by the question of how we want to live tomorrow.","305",NA
"Das ist eine Frage der Demokratie: Was stärkt unseren Zusammenhalt, was schafft gerechten Zugang für alle, worauf können wir in Zukunft verzichten?","This is a question of democracy: what strengthens our cohesion, what creates equitable access for all, what can we do without in the future?","202",NA
"Wir wollen Erfahrungen und Ideen verbinden, die unser Zusammenleben friedlicher, produktiver, nachhaltiger und auch sicherer machen.","We want to connect experiences and ideas that make our coexistence more peaceful, productive, sustainable and also safer.","305",NA
"Wir brauchen keine Banken, die riskant spekulieren und unternehmerische Vorhaben ausbremsen.","We don't need banks that speculate riskily and put the brakes on entrepreneurial ventures.","403",NA
"Niemand darf wegschauen, wenn in einem reichen Land Kinder morgens mit leerem Magen zur Schule gehen.","No one should look the other way when children in a rich country go to school in the morning with an empty stomach.","503",NA
"Das ist Ausgrenzung statt Freiheit.","That is exclusion instead of freedom.","503",NA
"Die Armut von Kindern und Alten in unserer Gesellschaft wächst.","Poverty among children and the elderly in our society is growing.","503",NA
"Und das ist nur die Spitze des Eisbergs von Ungerechtigkeiten, die unser Zusammenleben bedrohen.","And that is just the tip of the iceberg of injustices that threaten our coexistence.","606",NA
"Wenn es aussichtslos ist, Erwerbsarbeit zu finden, wenn das Einkommen entwürdigend ist, wenn Menschen mit Behinderung oder Asylsuchende gleich mehrfach benachteiligt werden – wenn Existenzangst und Perspektivlosigkeit zum Alltag geworden sind, dann hat die Politik versagt.","When it is hopeless to find gainful employment, when the income is degrading, when people with disabilities or asylum seekers are disadvantaged in multiple ways - when existential fear and a lack of prospects have become part of everyday life, then politics has failed.","305",NA
"Die sozialen und die Freiheitsrechte der Menschen werden dabei missachtet","The social and civil rights of the people are disregarded","201",NA
"und Teilhabe und Inklusion bleiben auf der Strecke.","and participation and inclusion fall by the wayside.","503",NA
"Unsere Antwort ist demokratisch, kreativ und offen für Neues.","Our response is democratic, creative and open to new ideas.","305",NA
"Wir bringen unterschiedliche Erfahrungen ein: aus den gewerkschaftlichen Kämpfen für gute Arbeit und Sozialstaat, aus feministischen und antirassistischen Bewegungen, aus der Friedensbewegung.","We bring in different experiences: from the trade union struggles for good work and the welfare state, from feminist and anti-racist movements, from the peace movement.","305",NA
"Auch aus dem Aufbruch von1989 gegen repressiven Staatssozialismus.","Also from the1989 uprising against repressive state socialism.","305",NA
"Über die Erfahrungen aus dem Staatssozialismus kritisch zu sprechen, so dass sie nicht die vielfältigen Lebenserfahrungen delegitimieren, ist auch eine linke Aufgabe.","To speak critically about the experiences of state socialism so that they do not delegitimize the diverse life experiences is also a leftist task.","305",NA
"All diese Erfahrungen bringen wir in unsere Politik gegen repressiven Kapitalismus ein, für die Stärkung öffentlicher Daseinsvorsorge und einen sozial-ökologischen Umbau, gegen Rüstungsexporte,  für gute Löhne und Renten, für soziale Freiheitsrechte.","We bring all these experiences into our policy against repressive capitalism, for the strengthening of public services and a social-ecological restructuring, against arms exports, for good wages and pensions, for social freedom rights.","305",NA
"Freiheit für die Menschen, das ist etwas anderes als die Freiheit der Märkte oder die »freie« Konkurrenz, die Menschen in Deutschland und weltweit in Gewinnerinnen und Gewinner und Verliererinnen und Verlierer einteilt.","Freedom for people, that is something different from the freedom of markets or ""free"" competition, which divides people in Germany and worldwide into winners and losers.","201",NA
"Wir wehren uns dagegen, dass die Ärmsten noch beschimpft werden","We oppose that the poorest are still insulted","503",NA
"und dass Flüchtlinge wie Kriminelle behandelt werden.","and that refugees are treated like criminals.","705",NA
"Auf den sozialen Rissen und Spaltungen der Gesellschaft bauen alltäglicher Rassismus und die Ungleichheitsideologien der Nazis auf.","Everyday racism and Nazi ideologies of inequality are built on the social fissures and divisions in society.","503",NA
"Offensichtlich haben staatliche Strukturen hier versagt, verharmlost und vertuscht.","Obviously, state structures have failed here, downplayed and covered up.","305",NA
"Durch soziale Risse und Spaltungen können Sexismus, Antisemitismus, Feindlichkeit gegen Schwule, Lesben und Transmenschen wachsen.","Social fissures and divisions can grow sexism, anti-Semitism, hostility against gays, lesbians and trans people.","503",NA
"Die Kosten dieser Risse und Verwerfungen kommen uns letztlich teurer, als die Erneuerung dessen, was den Zusammenhang stärkt und das soziale Gewebe der Gesellschaft ausmacht.","The cost of these cracks and fault lines will ultimately cost us more than the renewal of what strengthens the cohesion and makes up the social fabric of society.","606",NA
"Dafür brauchen wir soziale Investitionen.","For that, we need social investment.","409",NA
"Die Bundesregierung wirbt mit der Lüge, »wir« seien gut durch die Krise gekommen.","The federal government advertises with the lie that ""we"" have come through the crisis well.","305",NA
"Drohend zeigen Regierung und Medien auf die Entwicklungen in den anderen Ländern in Europa und behaupten, dass es »uns« dagegen gut gehe.","Threateningly, the government and the media point to developments in other countries in Europe and claim that ""we,"" on the other hand, are doing well.","305",NA
"Gut durch die Krise gekommen sind die Banken, die Reichen – hier, in Europa und weltweit.","The banks and the rich have come through the crisis well - here, in Europe and worldwide.","305",NA
"Die Gesellschaft jedoch treibt auseinander.","Society, however, is drifting apart.","503",NA
"Die offiziell gemessene Erwerbslosigkeit ist in Deutschland geringer als in anderen Ländern.","Officially measured unemployment is lower in Germany than in other countries.","701",NA
"Richtig.","Right.","701",NA
"Doch wenn die Zahlen bereinigt werden, sind es immer noch fünf Millionen Menschen.","But when the numbers are adjusted, there are still five million people.","701",NA
"Und was sind das für Arbeitsverhältnisse?","And what are these working relationships?","701",NA
"Niedriglöhne, Befristungen und prekäre Arbeitsverhältnisse nehmen zu.","Low wages, fixed-term contracts and precarious employment are on the rise.","701",NA
"Viele Beschäftigte leiden unter den zunehmenden Belastungen an ihrem Arbeitsplatz.","Many employees suffer from the increasing stresses at their workplace.","701",NA
"Sie machen sich Sorgen, weil Mieten und Strompreise steigen oder ob sie genug Zeit für ihre Kinder finden.","They worry about rising rents and electricity prices or whether they will find enough time for their children.","701",NA
"Viele müssen bei schlechter Bezahlung länger arbeiten, damit sie gerade noch über die Runden kommen.","Many have to work longer hours for poor pay just to make ends meet.","701",NA
"Andere müssen in weniger Zeit noch mehr leisten.","Others have to do even more in less time.","701",NA
"Viele können nicht so lange arbeiten, wie sie wollen, andere werden vom Jobcenter in schlecht bezahlte Tätigkeiten, unentgeltliche Praktika oder Ein-Euro-Jobs gezwungen.","Many cannot work as long as they want, others are forced by the job center into poorly paid jobs, unpaid internships or one-euro jobs.","701",NA
"Stress und Erschöpfung gehören bei vielen zum Alltag: bei denen, die niedrige Löhne erhalten, bei den Selbstständigen, die um jeden Auftrag kämpfen müssen, bei denen, die in der Produktion oder im Krankenhaus arbeiten.","Stress and exhaustion are part of everyday life for many: those who receive low wages, the self-employed who have to fight for every order, those who work in production or in hospitals.","701",NA
"Die Ursachen sind die gleichen: Vor der Drohkulisse Hartz IV und ohne gesetzlichen Mindestlohn können Unternehmen leichter Löhne drücken und Arbeitsbedingungen verschlechtern.","The causes are the same: Against the backdrop of Hartz IV and without a statutory minimum wage, companies can more easily depress wages and worsen working conditions.","412",NA
"Der Kapitalismus ist ein auf Profitmaximierung ausgerichtetes System, das aktuell immer mehr auf kurzfristige Gewinne an den Finanzmärkten setzt.","Capitalism is a profit-maximizing system that is currently focusing more and more on short-term profits on the financial markets.","415",NA
"Öffentliche Güter werden privatisiert und auf Profit getrimmt: Wohnen, Wasser- und Energieversorgung, Gesundheit.","Public goods are being privatized and trimmed for profit: Housing, water and energy supply, health.","415",NA
"Die Ausweitung von Leiharbeit und Hungerlöhnen, die Hartz-Gesetze, die Rente erst ab 67, die Abschaffung der paritätischen Finanzierung der Sozialsysteme, die Deregulierung der Finanzmärkte und die Steuergeschenke an Konzerne sowie die Senkung des Spitzensteuersatzes sind Ergebnis der Politik von CDU, FDP, SPD und Grünen.","The expansion of temporary employment and starvation wages, the Hartz laws, the pension only after 67, the abolition of parity financing of the social systems, the deregulation of the financial markets and the tax giveaways to corporations as well as the reduction of the top tax rate are the result of the policies of the CDU, FDP, SPD and Greens.","305",NA
"Diese Umverteilung von unten nach oben ist von SPD und Grünen unter der Schröder- Fischer-Regierung eingeleitet worden, wurde dann von der großen Koalition und jetzt von der Merkel-Regierung fortgesetzt.","This redistribution from the bottom to the top was initiated by the SPD and the Greens under the Schröder-Fischer government, then continued by the grand coalition and now by the Merkel government.","305",NA
"Der SPD-Kanzlerkandidat Steinbrück hat sowohl als Ministerpräsident in Nordrhein-Westfalen als auch als Finanzminister in der Großen Koalition diese Politik wesentlich mitgeprägt.","Steinbrück, the SPD candidate for chancellor, played a key role in shaping this policy both as Minister President in North Rhine-Westphalia and as Finance Minister in the Grand Coalition.","305",NA
"Eine Gesellschaft, die vorrangig auf Profit und Markt ausgerichtet ist, kann und will die Bedürfnisse und Interessen von immer mehr Menschen nicht befriedigen und führt in die ökologische Katastrophe.","A society that is primarily focused on profit and the market cannot and will not satisfy the needs and interests of more and more people and leads to ecological disaster.","416",NA
"Trotzdem macht die Bundesregierung einfach weiter so.","Nevertheless, the federal government just keeps doing what it's doing.","305",NA
"Wenn die Menschen in Europa arm werden, wenn Löhne und Gehälter überall sinken, droht auch in Deutschland die Rezession, der wirtschaftliche Abschwung.","If people in Europe become poor, if wages and salaries fall everywhere, the recession, the economic downturn, also threatens Germany.","409",NA
"Die Regierung will die Konkurrenz zwischen den Beschäftigten in Europa verschärfen.","The government wants to increase competition between employees in Europe.","701",NA
"Sie will den Druck auf die Löhne und Gehälter in Deutschland erhöhen.","It wants to increase the pressure on wages and salaries in Germany.","701",NA
"Sie setzt auf einen schlanken, ausgehungerten Staat und damit auf eine marode, arme öffentliche Infrastruktur und Daseinsvorsorge.","It relies on a lean, starved state and thus on ailing, poor public infrastructure and services of general interest.","305",NA
"Die Bundesregierung stellt die Menschen und ihre Ansprüche an ein gutes Leben als Ursache der Krise dar, statt zu sehen, dass es die Aufgabe demokratischer Politik ist, dieses gute Leben für alle Menschen möglich zu machen.","The federal government portrays people and their demands for a good life as the cause of the crisis instead of seeing that it is the task of democratic politics to make this good life possible for all people.","305",NA
"Die Loyalitäten der Regierung Merkel liegen anderswo.","The Merkel government's loyalties lie elsewhere.","305",NA
"Sie ordnet Demokratie und soziale Gerechtigkeit den Interessen der Unternehmen und der Finanzmärkte unter.","It subordinates democracy and social justice to the interests of corporations and the financial markets.","305",NA
"Die soziale Ungleichheit nimmt zu.","Social inequality is on the rise.","503",NA
"Es gibt mehr Arme – und mehr Reichtum.","There are more poor people - and more wealth.","503",NA
"Das ist die alltägliche Krise.","This is the everyday crisis.","503",NA
"Dagegen stehen für uns LINKE die Menschen an der ersten Stelle.","In contrast, for us LEFT parties, people come first.","305",NA
"Gemeinsam drängen wir Profitorientierung und Privatisierung zurück, um Raum und Luft für solidarische Alternativen zu schaffen.","Together, we are pushing back profit orientation and privatization in order to create space and air for solidarity-based alternatives.","305",NA
"Dafür kämpfen wir in den Parlamenten, in den Betrieben, auf den Straßen, in den Genossenschaften, in den Bürgerinitiativen.","We are fighting for this in the parliaments, in the factories, on the streets, in the cooperatives, in the citizens' initiatives.","305",NA
"Wir wollen ein Zukunftsprogramm:","We want a program for the future: there","000",NA
"Es fehlen Kita-Plätze,","is a lack of daycare places,","504",NA
"Schulen,","schools,","504",NA
"öffentliche Dienstleistungen,","public services, and the","409",NA
"die Infrastruktur muss verbessert werden.","infrastructure must be improved.","411",NA
"Wir haben in unserem Programm Investitionen vorgesehen, die sich zusammengenommen auf etwa 100 Milliarden Euro belaufen.","We have earmarked investments in our program that together amount to around 100 billion euros.","409",NA
"Damit wollen wir die Versorgung der Bevölkerung verbessern,","In this way, we want to improve the supply of goods and services to the population,","504",NA
"Massenerwerbslosigkeit bekämpfen","combat mass unemployment","701",NA
"und den Sozialstaat wieder stärken.","and reinvigorate the welfare state.","504",NA
"Wir wollen die öffentliche Daseinsvorsorge ausbauen – durch Investitionen in Bildung,","We want to expand public services - by investing in education,","506",NA
"Krankenhäuser und Pflege –,","hospitals and care -,","504",NA
"die Energiewende sozial gerecht gestalten","make the energy transition socially just","503",NA
"und den öffentlichen, barrierefreien Personenverkehr verbessern.","and improve public, barrier-free passenger transport.","411",NA
"Und wir wollen zusätzliche tariflich geschützte Beschäftigung schaffen.","And we want to create additional employment protected by collective agreements.","701",NA
"Die Ausgaben dieses Zukunftsprogramms sind durch unser Konzept zur Umverteilung gedeckt.","The expenses of this future program are covered by our redistribution concept.","503",NA
"Unser Programm ist machbar, bezahlbar und ein Einstieg in eine bessere, mensch-lichere Gesellschaft.","Our program is feasible, affordable, and a gateway to a better, more humane society.","305",NA
"In Kürze umfasst es die folgenden Punkte:","In brief, it includes the following points:","000",NA
"-  Wir wollen, dass niemand im Alter und  in der Arbeit arm ist.","- We want no one to be poor in old age and in work.","503",NA
"Wir fordern einen gesetzlichen Mindestlohn von zehn Euro  pro Stunde.","We demand a statutory minimum wage of ten euros per hour.","412",NA
"Die Löhne müssen steigen","Wages must rise","703",NA
"und das Rentenniveau muss wieder auf  53 Prozent angehoben werden.","and the pension level must be raised again to 53 percent.","504",NA
"- Wir wollen gute Arbeit statt schlechter, ungesicherter und unterbezahlter Jobs.","- We want good work instead of bad, unsecured and underpaid jobs.","701",NA
"Deshalb wollen wir eine umfassende Regulierung und Absicherung aller Arbeitsverhältnisse.","That is why we want comprehensive regulation and protection of all employment relationships. -","701",NA
"- Wir wollen öffentliche und soziale Dienstleistungen ausbauen","We want to expand public and social services","504",NA
"und den ökologischen Umbau voran bringen","and promote ecological restructuring,","416",NA
"und so mit guter Arbeit Erwerbslosigkeit abbauen.","thus reducing unemployment through good work.","701",NA
"Dazu fordern wir ein Zukunftsprogramm.","To this end, we are calling for a program for the future.","404",NA
"- Wir wollen eine Solidarische Mindestrente von1.050 Euro netto – darunter droht die Armut.","- We want a solidary minimum pension of1,050 euros net - below that, poverty threatens.","504",NA
"- Wir stehen dafür, dass die Reichen und Unternehmen an der Finanzierung des Gemeinwesens gerecht beteiligt werden und privater Reichtum nicht zu öffentlicher Armut führt.","- We want the rich and companies to participate fairly in the financing of the community and to ensure that private wealth does not lead to public poverty.","503",NA
"- Hohe Einkommen müssen wieder mit einem Spitzensteuersatz von 53 Prozent besteuert werden.","- High incomes must be taxed again at a top rate of 53 percent.","503",NA
"Zudem wollen wir eine Millionärsteuer auf hohe Vermögen einführen und eine Reform der Erbschaftsteuer.","We also want to introduce a millionaire's tax on high wealth and reform the inheritance tax.","503",NA
"- DIE LINKE verteidigt die sozialen Grundrechte der Menschen als Grundlage von Demokratie und Gerechtigkeit.","- DIE LINKE defends people's basic social rights as the foundation of democracy and justice.","503",NA
"Wir wollen eine inklusive Gesellschaft, in der alle Menschen am gesellschaftlichen Reichtum, an Kultur und Bildung teilhaben –","We want an inclusive society in which all people participate in society's wealth, culture and education -","503",NA
"und mitbestimmen, wie die Gesellschaft sich weiter entwickelt.","and have a say in how society develops.","202",NA
"Wir fordern bessere Leistungen für Erwerbslose und: weg mit dem Hartz-IV-System.","We demand better benefits for the unemployed and: away with the Hartz IV system.","504",NA
"Im ersten Schritt müssen die Sanktionen beseitigt und die Hartz-IV-Sätze auf 500 Euro erhöht werden.","As a first step, sanctions must be eliminated and Hartz IV rates increased to 500 euros.","504",NA
"Um Kinder wirksam vor Armut zu schützen, wollen wir eine Kindergrundsicherung einführen.","To effectively protect children from poverty, we want to introduce a basic child allowance.","504",NA
"- Wir wollen die Verdrängung von Mieterinnen und Mietern stoppen und die Mieten deckeln.","- We want to stop the displacement of tenants and cap rents.","412",NA
"Wir brauchen mehr Wohnungen mit Sozialbindung.","We need more housing with a social commitment. -","504",NA
"-  Wir stehen für ein friedliches, weltoffenes  und solidarisches Europa,","We stand for a peaceful, cosmopolitan Europe based on solidarity,","108",NA
"in dem gemein-sam Sozialstandards ausgehandelt","in which social standards are negotiated jointly","503",NA
"und die Reichen über Vermögensabgaben an der Finanzierung beteiligt werden.","and the rich are involved in financing them through property levies.","503",NA
"- Die Finanzmärkte und Banken müssen wirksam kontrolliert und in den Dienst der Gesellschaft gestellt werden.","- The financial markets and banks must be effectively controlled and put at the service of society.","403",NA
"Wir wollen eine Finanztransaktionsteuer","We want a financial transaction tax","403",NA
"und eine europaweite einmalige Abgabe für Vermögen über einer Million Euro.","and a Europe-wide one-time levy on assets over one million euros.","503",NA
"- Wir wollen Wirtschaft und Gesellschaft ökologisch umbauen und dabei die soziale Frage ins Zentrum des Umbaus rücken.","- We want to ecologically restructure the economy and society, placing the social question at the center of the restructuring process.","503",NA
"Die Grundversorgung mit Energie muss als Grundrecht gewährleistet,","The basic supply of energy must be guaranteed as a fundamental right,","504",NA
"die Verschwendung von Energie eingedämmt werden.","the waste of energy can be curbed.","501",NA
"Die Versorgung darf nicht in den Händen von Konzernen liegen.","Supply must not be in the hands of corporations.","413",NA
