"text","text_en","cmp_code","eu_code"
"c. Für eine neue Realpolitik in der Migration .................................................................................... 26","c. For a new realpolitik in migration .................................................................................... 26",NA,NA
"d. Liberale Politik für selbstbestimmte Frauen ................................................................................. 28","d. Liberal policy for self-determined women ................................................................................. 28",NA,NA
"e. Modernes Recht und faire Chancen für Familie und Senioren ..................................................... 29","e. Modern law and fair opportunities for families and senior citizens ..................................................... 29",NA,NA
"f. Freude an Erfolg und Verantwortung durch Sport und starkes Ehrenamt ..................................... 31","f. Enjoyment of success and responsibility through sport and strong volunteering ..................................... 31",NA,NA
"g. Beste Gesundheit und Pflege für die Zukunft sichern ................................................................... 31","g. Ensuring the best health and care for the future ................................................................... 31",NA,NA
"V. Für einen schlanken Staat, der funktioniert ................................................................................... 34","V. For a lean state that works ................................................................................... 34",NA,NA
"a. Solide Staatsfinanzen .................................................................................................................... 34","a. Sound public finances .................................................................................................................... 34",NA,NA
"b. Weniger Subventionen und mehr Markt ...................................................................................... 35","b. Fewer subsidies and more market ...................................................................................... 35",NA,NA
"c. Mit einer Föderalismusreform den Staat modernisieren .............................................................. 35","c. Modernize the state with a reform of federalism .............................................................. 35",NA,NA
"d. Ein agiler Staat für ein modernes Land ......................................................................................... 36","d. An agile state for a modern country ......................................................................................... 36",NA,NA
"e. Umfassende Digitalisierung der Verwaltung ................................................................................. 37","e. Comprehensive digitalization of the administration ................................................................................. 37",NA,NA
"VI. Nachhaltigkeit, Innovation und Infrastruktur ................................................................................ 38","VI Sustainability, innovation and infrastructure ................................................................................ 38",NA,NA
"a. Umwelt- und Klimaschutz durch Innovation und Marktwirtschaft ............................................... 39","a. Environmental and climate protection through innovation and a market economy ............................................... 39",NA,NA
"b. Bessere Infrastruktur und technologieneutrale Mobilität ............................................................ 40","b. Better infrastructure and technology-neutral mobility ............................................................ 40",NA,NA
"c. Mehr Bauen und besseres Wohnen .............................................................................................. 42","c. More construction and better housing .............................................................................................. 42",NA,NA
"d. Unternehmerische Landwirtschaft ............................................................................................... 44","d. Entrepreneurial agriculture ............................................................................................... 44",NA,NA
"VII. Freiheit, Sicherheit und Menschenrechte weltweit ..................................................................... 46","VII Freedom, security and human rights worldwide ..................................................................... 46",NA,NA
"a. Verteidigungsfähigkeit ausbauen .................................................................................................. 46","a. Expanding defense capabilities .................................................................................................. 46",NA,NA
"b. Für kluge Außenpolitik im Zeitalter systemischer Rivalität ........................................................... 47","b. For smart foreign policy in an age of systemic rivalry ........................................................... 47",NA,NA
"c. Deutschland und Israel ................................................................................................................. 49","c. Germany and Israel ................................................................................................................. 49",NA,NA
"d. Deutschland in der Europäischen Union ...................................................................................... 50","d. Germany in the European Union ...................................................................................... 50",NA,NA
"e. Mehr Freihandel wagen ................................................................................................................ 51","e. Daring more free trade ................................................................................................................ 51",NA,NA
"I. Präambel: Alles lässt sich ändern","I. Preamble: Everything can be changed","H",NA
"Wir alle spüren es: Wie es ist, kann es nicht bleiben.","We can all feel it: things cannot stay as they are.","000",NA
"Denn wir können uns nicht damit zufriedengeben, dass Arbeitsplätze","Because we cannot be satisfied with the fact that jobs","701",NA
"und Wohlstand in Gefahr sind.","and prosperity are at risk.","410",NA
"Dass sich Eltern und Großeltern darum sorgen, ob die Bildungs- und Aufstiegschancen ihrer Kinder und Enkelkinder noch so gut sind wie ihre eigenen.","That parents and grandparents are worried about whether their children's and grandchildren's educational and career opportunities will be as good as their own.","506",NA
"Dass innere","That internal","605.1",NA
"und äußere Sicherheit herausgefordert sind wie seit langem nicht mehr.","and external security are more challenged than they have been for a long time.","104",NA
"Dass die irreguläre Migration immer noch nicht ausreichend unter Kontrolle gebracht ist.","That irregular migration is still not sufficiently under control.","601.2",NA
"Dass wichtige Wertentscheidungen wie Demokratie,","That important values such as democracy,","202.1",NA
"Grundrechte","fundamental rights","201.2",NA
"und Soziale Marktwirtschaft nicht mehr selbstverständlicher Konsens sind.","and the social market economy are no longer a self-evident consensus.","403",NA
"Dass eine zunehmende Polarisierung die Offenheit und Toleranz unserer Gesellschaft gefährdet.","That increasing polarization is endangering the openness and tolerance of our society.","202.1",NA
"Dass sich immer mehr Menschen ins Privatleben zurückziehen, statt sich als selbstbewusste Staatsbürgerinnen und Staatsbürger mit ihrer eigenen Meinung an den Debatten um die Zukunft unseres Landes zu beteiligen.","That more and more people are withdrawing into their private lives instead of participating in debates about the future of our country as self-confident citizens with their own opinions.","202.1",NA
"Dass sich im Land des Holocaust wieder Antisemitismus und Menschenfeindlichkeit in unerträglicher Art und Weise ausbreiten.","That anti-Semitism and misanthropy are once again spreading in an intolerable manner in the land of the Holocaust.","503",NA
"Damit wollen und damit dürfen wir uns nicht abfinden.","We do not want to and must not accept this.","503",NA
"Die gute Nachricht ist: Das alles lässt sich ändern.","The good news is that all of this can be changed.","000",NA
"Denn: Alles lässt sich ändern.","Because everything can be changed.","000",NA
"Wir Freie Demokraten wollen ein Deutschland, das wieder an seine Stärken anknüpft.","We Free Democrats want a Germany that builds on its strengths again.","601.1",NA
"Denn wir wissen, welche Energie in unserem Land steckt.","Because we know what energy is in our country.","601.1",NA
"Dafür gibt es heute 84 Millionen gute Gründe.","There are 84 million good reasons for this today.","601.1",NA
"Denn immer wieder haben die Menschen in unserem Land erstaunliche Kraft bewiesen.","Because time and again, the people in our country have shown amazing strength.","601.1",NA
"Diese Kraft erwächst aus Tatendrang, Optimismus und lohnenden Zielen.","This strength comes from a thirst for action, optimism and worthwhile goals.","601.1",NA
"Wir müssen sie freisetzen.","We must unleash it.","601.1",NA
"Weil wir ein Leben in Freiheit","Because we want a life in freedom","201.1",NA
"und Wohlstand wollen.","and prosperity.","410",NA
"Weil wir in Frieden","Because we live in peace","106",NA
"und Sicherheit leben wollen.","and security.","104",NA
"Weil wir wollen, dass sich Leistung und Anstrengung lohnen.","Because we want performance and effort to be worthwhile.","701",NA
"Weil wir einen Staat wollen, der dort funktioniert, wo er wirklich gebraucht wird,","Because we want a state that functions where it is really needed,","303",NA
"aber nicht in alle Details des täglichen Lebens hineinregiert.","but does not interfere in all the details of daily life.","201.1",NA
"Der beste Weg, um diese Kraft der Menschen freizusetzen, ist mehr Freiheit für mehr Menschen.","The best way to unleash this power of the people is more freedom for more people.","201.1",NA
"Das hat die Geschichte unseres Landes immer wieder gezeigt: Die Wirtschaftsordnung der Sozialen Marktwirtschaft hat dem westlichen Teil unseres Landes nach dem Zweiten Weltkrieg einen beispiellosen wirtschaftlichen Wiederaufstieg ermöglicht.","The history of our country has shown this time and again: The economic order of the social market economy enabled the western part of our country to achieve unprecedented economic recovery after the Second World War.","410",NA
"Die 1970er-Jahre waren ein Jahrzehnt der wirtschaftlichen Stagnation, der Energiekrisen und steigender Schulden.","The 1970s were a decade of economic stagnation, energy crises and rising debt.","410",NA
"Die marktwirtschaftlichen Reformen nach der politischen Wende von 1982, die die FDP herbeigeführt hat, haben unserem Land wieder zu Wachstum und Wohlstand verholfen.","The market economy reforms following the political turnaround in 1982, brought about by the FDP, helped our country to return to growth and prosperity.","410",NA
"Die mutigen Menschen in Ostdeutschland haben sich 1989 Demokratie und Marktwirtschaft erstritten und den Unterdrückungsapparat der DDR gestürzt.","The courageous people in East Germany fought for democracy and a market economy in 1989 and overthrew the oppressive apparatus of the GDR.","202.1",NA
"Und im Jahr 2003 hat es eine Bundesregierung mit der Agenda 2010 vermocht, eine Entwicklung anzustoßen, die Deutschland vom kranken Mann Europas wieder zum Wachstumsmotor unseres Kontinents gemacht hat.","And in 2003, with Agenda 2010, a German government was able to initiate a development that turned Germany from the sick man of Europe back into the growth engine of our continent.","410",NA
"Das zeigt: Wir können die Dinge zum Besseren wenden.","That shows: We can change things for the better.","410",NA
"Denn: Alles lässt sich ändern.","Because everything can be changed.","305.1",NA
"Eine solche Veränderung zum Besseren ist heute dringend nötig.","Such a change for the better is urgently needed today.","305.1",NA
"Für eine Politik des kleinsten gemeinsamen Nenners haben wir keine Zeit mehr.","We no longer have time for a policy of the lowest common denominator.","305.1",NA
"Denn sonst sehen wir nur weiter zu, wie Wohlstand und Lebenschancen auf der Welt zu unseren Lasten neu verteilt werden.","Otherwise we will just continue to watch as the world's prosperity and opportunities are redistributed to our detriment.","410",NA
"Seit der Großen Koalition von 2013 haben sich Regierungen und Mehrheiten nur in Trippelschritten den großen Herausforderungen der Zeit genähert - ohne den Mut für eine strukturelle Stärkung unserer Wettbewerbsfähigkeit und unserer Innovationskraft.","Since the Grand Coalition of 2013, governments and majorities have only approached the major challenges of our time in small steps - without the courage to structurally strengthen our competitiveness and innovative power.","305.1",NA
"Stattdessen gab es die Bereitschaft, einen immer größeren Sozialstaat,","Instead, there was a willingness to accept an ever larger welfare state,","505",NA
"immer mehr Subventionen,","ever more subsidies,","401",NA
"immer mehr Verschuldung","ever more debt","414",NA
"und immer höhere Staatsausgaben in Kauf zu nehmen.","and ever higher government spending.","414",NA
"Als wir Freie Demokraten klargemacht haben, dass es endgültig so nicht mehr weitergehen kann, ist die Ampel-Koalition zerbrochen.","When we Free Democrats made it clear that things could no longer go on like this, the traffic light coalition collapsed.","414",NA
"Jetzt haben die Wählerinnen und Wähler am 23. Februar 2025 die Chance auf eine echte Richtungsentscheidung, um die Phase der Trippelschritte und des kleinsten gemeinsamen Nenners zu beenden.","Now, on February 23, 2025, voters will have the chance to make a real decision on the direction to take in order to end the phase of triple steps and the lowest common denominator.","305.1",NA
"Wir Freie Demokraten bewerben uns für ein Mandat der Veränderung zum Besseren.","We Free Democrats are running for a mandate of change for the better.","305.1",NA
"Um genauer zu beschreiben, wie wir uns diese Veränderung vorstellen, legen wir dieses Programm vor.","We are presenting this program to describe in more detail how we envisage this change.","000",NA
"Denn wir sind überzeugt: Alles lässt sich ändern.","Because we are convinced that everything can be changed.","000",NA
"II. Weltbeste Bildung für selbstbewusste Bürger","II. World-class education for self-confident citizens","H",NA
"Deutschlands Zukunft liegt in seinen Menschen – ihren Ideen, ihrem Potenzial und ihrer Freiheit.","Germany's future lies in its people - their ideas, their potential and their freedom.","201.1",NA
"Bildung und Forschung sind die wertvollsten Ressourcen unseres Landes.","Education and research are our country's most valuable resources.","506",NA
"In den letzten Jahren hat es einen Negativtrend im Bildungssystem gegeben.","There has been a negative trend in the education system in recent years.","506",NA
"Den wollen wir umkehren.","We want to reverse this.","506",NA
"Denn: Alles lässt sich ändern.","Because everything can be changed.","506",NA
"Bildung muss wieder der Schlüssel für den persönlichen Aufstieg und ein selbstbestimmtes Leben sein","Education must once again be the key to personal advancement and a self-determined life","506",NA
"– unabhängig von sozialer Herkunft, Alter, Geschlecht, Religion, Bildungshintergrund der Eltern und Wohnort.","- regardless of social background, age, gender, religion, parents' educational background and place of residence.","503",NA
"Neue globale Herausforderungen und der rasante gesellschaftliche Wandel verlangen einen echten Paradigmenwechsel in unserem Bildungssystem.","New global challenges and rapid social change demand a real paradigm shift in our education system.","506",NA
"Wir müssen Bildung ganzheitlich denken – von der Krippe zum Kindergarten, über Schulen, Berufsschulen und Hochschulen bis zu Angeboten für ein lebenslanges Lernen.","We need to take a holistic approach to education - from nursery to kindergarten, through schools, vocational schools and universities to lifelong learning opportunities.","506",NA
"Exzellenz ist für uns Freie Demokraten ein klares Ziel.","Excellence is a clear goal for us Free Democrats.","506",NA
"Talent, Leidenschaft und Hingabe bedingen Innovationen und wissenschaftlichen Fortschritt.","Talent, passion and dedication require innovation and scientific progress.","411",NA
"Der Forschungsstandort Deutschland braucht mehr Qualität, Vernetzung, Chancengerechtigkeit und Exzellenz.","Germany as a research location needs more quality, networking, equal opportunities and excellence.","411",NA
"Mit mehr Wissenschaftsfreiheit und optimalen Rahmenbedingungen ist alles möglich.","With more academic freedom and optimal framework conditions, anything is possible.","411",NA
"a. Große Chancen für die Kleinsten: Frühkindliche Bildung stärken","a. Great opportunities for the youngest: strengthening early childhood education","H",NA
"Wir Freie Demokraten sehen frühkindliche Bildung als den Grundstein einer Gesellschaft, die ihr volles Potenzial entfalten kann.","We Free Democrats see early childhood education as the cornerstone of a society that can develop its full potential.","506",NA
"Hier wollen wir gezielter und effektiver ansetzen.","This is where we want to take a more targeted and effective approach.","506",NA
"Lebenslanges Lernen beginnt bereits im Sandkasten, nicht erst in der Schule.","Lifelong learning begins in the sandpit, not just at school.","506",NA
"Qualität der frühkindlichen Bildung verbessern","Improving the quality of early childhood education","H",NA
"Wir Freie Demokraten wollen die frühkindliche Bildung durch bundeseinheitliche Kita-Qualitätsstandards fördern.","We Free Democrats want to promote early childhood education through uniform national daycare quality standards.","506",NA
"Diese umfassen insbesondere einen bedarfsgerechten Betreuungsschlüssel, der pädagogische Arbeit, administrative Aufgaben und Ausfallzeiten einberechnet, den Abbau überflüssiger Bürokratie und den Einsatz von multiprofessionellen Teams zur Entlastung des Erziehungspersonals.","These include, in particular, a needs-based childcare ratio that takes into account pedagogical work, administrative tasks and downtime, the reduction of unnecessary bureaucracy and the use of multi-professional teams to relieve the burden on childcare staff.","506",NA
"So stellen wir verlässliche Betreuungszeiten","In this way, we ensure reliable childcare hours","504",NA
"und eine hohe Betreuungsqualität sicher.","and a high quality of care.","504",NA
"Außerdem wollen wir die Kindertagespflege als eine weitere Säule der Kindertagesbetreuung stärken.","We also want to strengthen child day care as a further pillar of child day care.","504",NA
"Die Verantwortung für die Kitas überführen wir vom Familien- in das Bundesbildungsministerium, um eine ganzheitliche Verantwortung für den Bildungsweg von der Kita bis zum Bildungsabschluss in einer Hand zu gewährleisten.","We are transferring responsibility for daycare centers from the Family Ministry to the Federal Ministry of Education in order to ensure holistic responsibility for the educational path from daycare to graduation in one hand.","506",NA
"Durch ein Startchancen-Programm für Kitas soll zusätzlich unterstützt werden, wo ein hoher Anteil sozial benachteiligter Kinder oder ein akuter Kita-Platzmangel vorhanden ist.","A Startchancen program for daycare centers will provide additional support where there is a high proportion of socially disadvantaged children or an acute shortage of daycare places.","503",NA
"Auch der MINT-Förderung wollen wir mehr Raum in der frühkindlichen Bildung geben.","We also want to give STEM promotion more space in early childhood education.","506",NA
"Sprache eröffnet Chancen: Früh fördern, lebenslang profitieren","Language opens up opportunities: early support, lifelong benefits","H",NA
"Um die Sprachkompetenzen optimal zu fördern, wollen wir bundesweit verpflichtende und altersgerechte Sprachtests für alle Kinder im Vorschulalter.","In order to optimally promote language skills, we want mandatory and age-appropriate language tests for all pre-school children nationwide.","506",NA
"Die Einschulung soll erst dann erfolgen, wenn Deutschkenntnisse ausreichen, um dem Unterricht ordnungsgemäß folgen zu können.","Children should only be enrolled in school when they have sufficient German language skills to be able to follow lessons properly.","608.2",NA
"Dazu müssen in vorgelagerten Schuleingangsuntersuchungen Sprachstandserhebungen erfolgen.","To this end, language proficiency tests must be carried out in preliminary school entry examinations.","608.2",NA
"Bei Förderbedarf soll eine verpflichtende Sprachförderung für mindestens zwei Jahre vor Beginn der Schulpflicht folgen.","If there is a need for support, mandatory language support should follow for at least two years before the start of compulsory schooling.","608.2",NA
"Qualifizierte Ausbildung für starke Kita-Teams","Qualified training for strong daycare teams","H",NA
"Der Erfolg frühkindlicher Bildung hängt maßgeblich von dem pädagogischen Personal ab.","The success of early childhood education depends largely on the educational staff.","506",NA
"Zur Bekämpfung des Fachkräftemangels wollen wir die pädagogischen Aus-, Fort- und Weiterbildung grundlegend modernisieren.","To combat the shortage of skilled workers, we want to fundamentally modernize pedagogical training and further education.","506",NA
"Indem wir die Erzieheraus- und Weiterbildung generell schulgeldfrei stellen und angemessen vergüten sowie die Ausbildungskapazitäten der Länder erhöhen, ermöglichen wir mehr Menschen den Zugang zur Ausbildung.","By making initial and further training for educators generally tuition-free and remunerating it appropriately, as well as increasing the training capacities of the federal states, we will give more people access to training.","506",NA
"Wir modularisieren die Ausbildung, um die Ausbildungsqualität bundesweit auf ein hohes einheitliches Niveau anzuheben.","We are modularizing training in order to raise the quality of training nationwide to a high, uniform level.","506",NA
"b. Moderne und selbstständige Schulen – bessere Bildungschancen für alle","b. Modern and independent schools - better educational opportunities for all","H",NA
"Nicht erst die schlechten PISA-Ergebnisse zeigen: In Zeiten rasanten gesellschaftlichen Wandels braucht es einen echten Paradigmenwechsel im Bildungssystem.","It is not just the poor PISA results that show this: In times of rapid social change, a real paradigm shift is needed in the education system.","506",NA
"Mit dem Startchancen-Programm haben wir erste große Schritte gemacht.","We have taken the first major steps with the Startchancen program.","506",NA
"Darauf müssen wir aufbauen.","We must build on this.","506",NA
"Ein Bildungsföderalismus auf der Höhe der Zeit","Education federalism in tune with the times","H",NA
"Wir können uns den Kompetenzkampf zwischen Bund und Ländern nicht länger erlauben.","We can no longer afford the battle of competencies between the federal and state governments.","302",NA
"Dadurch verpassen wir, das Bildungssystem zu schaffen, das unsere Kinder verdienen.","As a result, we are missing out on creating the education system that our children deserve.","506",NA
"Wir Freie Demokraten fordern daher eine grundlegende Reform des Bildungsföderalismus, die einheitliche Standards und eine stärkere Rolle des Bundes in der Bildung möglich macht und in deren Rahmen die Finanzverteilung zwischen Bund und Ländern so geändert wird, dass der Bund die nötigen Finanzierungsverpflichtungen übernehmen kann.","We Free Democrats are therefore calling for a fundamental reform of education federalism that makes uniform standards and a stronger role for the federal government in education possible and changes the distribution of funding between the federal and state governments so that the federal government can take on the necessary funding obligations.","302",NA
"Bis zur entsprechenden Umsetzung unterstützt der Bund Vorhaben ausnahmsweise im Rahmen der Kompetenzzuweisung des Grundgesetzes, der Länderanteil muss dem strikten Grundsatz der Zusätzlichkeit (also neue Mittel) folgen.","Until this has been implemented, the federal government will support projects on an exceptional basis within the framework of the allocation of competencies in the Basic Law; the state share must follow the strict principle of additionality (i.e. new funds).","302",NA
"Darüber hinaus sollen Kooperationen zwischen dem Bund auch nur mit einem Teil der Länder ermöglicht werden.","In addition, cooperation between the federal government and only some of the federal states should be made possible.","302",NA
"Wir wollen die Kultusministerkonferenz (KMK) als Entscheidungsgremium abschaffen und durch einen Bundesbildungsrat aus Wissenschaftlern, Praktikern, Eltern- und Wirtschaftsvertretern ersetzen.","We want to abolish the Conference of Ministers of Education and Cultural Affairs (KMK) as a decision-making body and replace it with a Federal Education Council made up of academics, practitioners, parent and business representatives.","302",NA
"Schülerleistungen sind besser, wenn Schulen mehr Freiräume haben und sie nicht durch Bürokratie gelähmt werden.","Student performance is better when schools have more freedom and are not paralyzed by bureaucracy.","506",NA
"Wir setzen uns für Schulfreiheitsgesetze ein.","We are committed to school freedom laws.","506",NA
"Wir wollen unter Wahrung der bestehenden Finanzierungsverantwortung für Bildung einheitliche bundesweite Qualitätsstandards für Bildung von Kindern ab der Kita bis zum Schulabschluss schaffen.","We want to create uniform nationwide quality standards for children's education from nursery school to school-leaving certificate while maintaining the existing responsibility for financing education.","506",NA
"Durch einheitliche Abschlussprüfungen (Deutschland-Abitur) stellen wir die bundesweite Vergleichbarkeit von Schulabschlüssen sicher.","We ensure the nationwide comparability of school-leaving qualifications through uniform final examinations (Deutschland-Abitur).","302",NA
"Wir sprechen uns für eine Notenpflicht spätestens ab der dritten Klasse aus.","We are in favor of compulsory grading from the third grade at the latest.","506",NA
"Wir setzen uns für moderne außerschulische Lernorte ein – beispielsweise sogenannte Schülerlabore, Maker-Spaces und TUMO-Zentren.","We are committed to modern extracurricular learning spaces - such as student labs, maker spaces and TUMO centers.","506",NA
"Wir wollen KI-gestützte und adaptive Lernmethoden in den Schulalltag integrieren, indem wir analog zum GovTech-Campus einen Campus für Bildungsinnovationen schaffen.","We want to integrate AI-supported and adaptive learning methods into everyday school life by creating a campus for educational innovation similar to the GovTech Campus.","506",NA
"Dieser vernetzt Bundesländer und Kommunen mit innovativen Akteuren der Tech-Szene und der angewandten Forschung.","This will connect the federal states and local authorities with innovative players in the tech scene and applied research.","411",NA
"Sanierungsoffensive und mehr Autonomie für die Schulen","Renovation offensive and more autonomy for schools","H",NA
"Nicht nur unser Bildungssystem braucht ein Update, auch viele unserer Schulen sind Sanierungsfälle.","It's not just our education system that needs an update; many of our schools are also in need of renovation.","506",NA
"Wir Freie Demokraten fordern daher die Sanierung der Schulgebäude in Deutschland.","We Free Democrats are therefore calling for the refurbishment of school buildings in Germany.","506",NA
"Durch einen Digitalpakt 2.0 von Bund und Ländern wollen wir die technische Modernisierung der Schulen vorantreiben","With a Digital Pact 2.0 from the federal and state governments, we want to drive forward the technical modernization of schools","506",NA
"und digitale Lehre in der Aus- und Weiterbildung der Lehrkräfte verankern.","and anchor digital teaching in the initial and further training of teachers.","506",NA
"Die vorliegende Einigung zwischen Bund und Ländern ist eine vertane Chance, weil die Länder kaum zusätzliche Mittel beisteuern.","The current agreement between the federal and state governments is a missed opportunity because the states are hardly contributing any additional funds.","506",NA
"Wir wollen den Schulen mehr pädagogische, personelle und finanzielle Kompetenzen einräumen.","We want to give schools more pedagogical, personnel and financial powers.","506",NA
"Dazu sollen alle ein frei einsetzbares Chancenbudget erhalten.","To this end, all schools should receive a freely deployable opportunity budget.","506",NA
"Damit können Schulen eigenständig über die Organisation der Bildungselemente, ihr Schulprofil, den Einsatz multiprofessioneller Teams, aber auch über Personalentscheidungen und die Länge der gymnasialen Laufbahn (G8/G9) entscheiden.","This will allow schools to decide independently on the organization of educational elements, their school profile, the use of multi-professional teams, but also on personnel decisions and the length of the grammar school career (G8/G9).","506",NA
"Moderne Lehrpläne und exzellente Lehrkräfte","Modern curricula and excellent teachers","H",NA
"Schulen brauchen exzellente Lehrkräfte.","Schools need excellent teachers.","506",NA
"Mit attraktiveren Arbeitsbedingungen, einer praxisnahen Aus- und Fortbildung, einer leistungsorientierten Bezahlung und attraktiven Aufstiegsmöglichkeiten wollen wir mehr Freiräume im Lehrberuf schaffen.","We want to create more freedom in the teaching profession with more attractive working conditions, practical training and further training, performance-related pay and attractive career opportunities.","506",NA
"Die Lehrausbildung wollen wir bundesweit zu einem dualen Lehramtsstudium weiterentwickeln, das Theorie und Praxis eng miteinander verzahnt und einen stärkeren Fokus auf digitale und KI-Kompetenzen legt.","We want to develop teacher training nationwide into a dual teacher training program that closely interlinks theory and practice and places a stronger focus on digital and AI skills.","506",NA
"Eine bundesweite Mobilitätsgarantie soll es Lehrkräften vereinfachen, das Bundesland zu wechseln.","A nationwide mobility guarantee should make it easier for teachers to change federal states.","506",NA
"Zugleich wollen wir die Lehrpläne modernisieren: Wir Freie Demokraten fordern mehr Raum für wirtschaftliche und finanzielle Bildung, MINT-Themen, Demokratie und Politik sowie Medienkompetenz.","At the same time, we want to modernize the curricula: We Free Democrats are calling for more space for economic and financial education, STEM subjects, democracy and politics as well as media skills.","506",NA
"Wir setzen uns insbesondere für die bundesweite Einführung der Schulfächer Wirtschaft und Informatik ein.","We are particularly committed to the nationwide introduction of economics and computer science as school subjects.","506",NA
"In der Schule muss außerdem auch die Auseinandersetzung mit den verschiedenen Formen von Menschenfeindlichkeit wie dem Antisemitismus intensiviert werden.","In schools, we also need to intensify the debate on various forms of misanthropy such as anti-Semitism.","503",NA
"Dazu gehört der verpflichtende Besuch einer Holocaust-Gedenkstätte","This includes a compulsory visit to a Holocaust memorial","602.1",NA
"und einer Synagoge als Ort aktuellen jüdischen Lebens in Deutschland,","and a synagogue as a place of current Jewish life in Germany,","607.1",NA
"die Auseinandersetzung mit der Geschichte Israels","an examination of the history of Israel","101",NA
"sowie die Thematisierung aller Formen des Antisemitismus.","and the discussion of all forms of anti-Semitism.","503",NA
"Wir wollen das Deutsch-Israelische Jugendwerk weiter vorantreiben, um den Jugendaustausch zu stärken.","We want to further promote the German-Israeli Youth Office in order to strengthen youth exchange.","101",NA
"Zudem soll die Auseinandersetzung mit der Deutschen Teilung und dem DDR-Unrechtsregime durch den Besuch einer entsprechenden Gedenkstätte verpflichtend sein.","In addition, a visit to a memorial site should be made compulsory in order to deal with the division of Germany and the GDR regime of injustice.","602.1",NA
"c. Berufliche Bildung und lebenslanges Lernen stärken","c. Strengthening vocational training and lifelong learning","H",NA
"Wir Freie Demokraten wollen mehr junge Menschen für die berufliche Bildung gewinnen.","We Free Democrats want to attract more young people to vocational training.","411",NA
"Dazu wollen wir die Exzellenzinitiative Berufliche Bildung weiterentwickeln.","To this end, we want to further develop the Vocational Training Excellence Initiative.","411",NA
"Wir wollen das Potenzial der beruflichen Bildungszentren besser nutzen und diese zu regionalen Innovations- und Gründerzentren ausbauen.","We want to make better use of the potential of vocational training centers and develop them into regional innovation and start-up centers.","402",NA
"Die Angebote zur Berufsorientierung, wie z. B. Azubi-Botschafter, Frauen in MINT-Berufen, und Jugendberufsagenturen wollen wir stärken.","We want to strengthen career guidance services, such as trainee ambassadors, women in STEM professions and youth employment agencies.","411",NA
"Zudem wollen wir analog zum Freiwilligen Sozialen Jahr (FSJ) ein berufliches Orientierungsjahr schaffen","We also want to create a vocational orientation year similar to the Voluntary Social Year (FSJ)","411",NA
"und SBB-Stipendien sowie Azubi-Stipendien ausbauen.","and expand SBB scholarships and trainee scholarships.","411",NA
"Zur Stärkung der internationalen Berufsbildungsmobilität etablieren wir einen Deutschen Beruflichen Austauschdienst (DBAD).","We want to establish a German Vocational Exchange Service (DBAD) to strengthen international vocational training mobility.","411",NA
"Wir Freie Demokraten wollen in der sich stark verändernden Arbeitswelt mehr selbstbestimmte Bildungsmobilität ermöglichen.","We Free Democrats want to enable more self-determined educational mobility in the rapidly changing world of work.","506",NA
