"text","text_en","cmp_code","eu_code"
"Nie gab es mehr zu tun.","There has never been more to do.","H",NA
"Wie es ist, darf es nicht bleiben","It must not remain as it is","H",NA
"Wie es ist, darf es nicht bleiben.","As it is, it must not remain.","000",NA
"Das hat die Pandemie gezeigt.","The pandemic has shown that.","000",NA
"Gespürt haben wir es schon vorher.","We have already felt it before.","000",NA
"Denn die Welt verändert sich rasant.","Because the world is changing rapidly.","000",NA
"Daraus erwachsen Chancen und Risiken.","This gives rise to opportunities and risks.","000",NA
"Wenn wir nichts ändern, tragen wir die Risiken, und die Chancen ergreifen andere.","If we do not change anything, we will bear the risks and others will seize the opportunities.","000",NA
"Trotzdem wurde in Deutschland zu lange das trügerische Bild vermittelt, dass alles bleiben könne, wie es ist.","Nevertheless, for too long the deceptive image was conveyed in Germany that everything could remain as it is.","305.1",NA
"Viele haben dem Versprechen vertraut, dass Deutschland das Land bleiben könne, in dem wir gut und gerne leben, ohne dass wir etwas verändern müssen.","Many trusted the promise that Germany could remain the country in which we live well and happily without having to change anything.","305.1",NA
"Heute wissen wir: Das war falsch!","Today we know: That was wrong!","305.1",NA
"Das Ergebnis war eine Politik, die unseren Staat satt und träge gemacht hat – statt schlank und stark.","The result has been policies that have made our state fat and sluggish - instead of lean and strong.","303",NA
"Das hat die Pandemie gezeigt.","The pandemic has shown that.","303",NA
"Während andere Staaten ihre Verwaltung digitalisiert haben, haben wir an Formularen und Zettelwirtschaft festgehalten.","While other countries have digitized their administration, we have stuck to forms and paperwork.","303",NA
"Während andere Staaten ihr Gesundheitssystem digitalisiert haben, haben sich unsere Gesundheitsämter gegenseitig Faxe geschickt.","While other states have digitized their health care systems, our health departments have been sending faxes to each other.","411",NA
"Hochqualifizierte Beamtinnen und Beamte haben Listen abgetippt, statt mit Hilfe moderner digitaler Technologien effektiv Infektionsketten nachzuverfolgen.","Highly trained officials typed up lists instead of effectively tracing chains of infection using modern digital technologies.","411",NA
"Während andere Staaten per SMS zu Impfungen einladen, haben wir Impftermine per Brief vergeben.","While other states invite vaccinations by text message, we have assigned vaccination appointments by letter.","411",NA
"Statt schützende Masken schnell und pragmatisch an schutzbedürftige Menschen zu schicken, drucken wir aufwendig Bezugsscheine, versenden sie per Post und nötigen gefährdete Menschen dazu, die Masken in belebten Innenstädten abzuholen.","Instead of sending protective masks quickly and pragmatically to people in need of protection, we print elaborate ration cards, send them by mail, and force vulnerable people to pick up the masks in busy city centers.","303",NA
"Wir haben uns in der Krise an die Basistechnologie Papier geklammert, als wären wir noch im 20. Jahrhundert.","During the crisis, we clung to the basic technology of paper as if we were still in the 20th century.","303",NA
"Schluss damit.","Enough of that.","303",NA
"Wir müssen unseren Staat umfassend modernisieren, damit wir endlich im 21. Jahrhundert ankommen.","We need to comprehensively modernize our state so that we can finally arrive in the 21st century.","303",NA
"Die Bilanz dieser Politik ist ein Leben auf Kosten der Zukunft.","The bottom line of this policy is living at the expense of the future.","305.1",NA
"Statt Wettbewerb, Unternehmertum und Innovation zu fördern, setzte die Politik der Großen Koalition auf Altbekanntes und Altmodisches.","Instead of promoting competition, entrepreneurship and innovation, the Grand Coalition's policies relied on the old familiar and old-fashioned.","401",NA
"Statt Wohlstand und Nachhaltigkeit, Wachstum und Klimapolitik, wirtschaftliche Stärke und ökologische Verantwortung zu verbinden, setzte sie auf Verbote und Dirigismus.","Instead of combining prosperity and sustainability, growth and climate policy, economic strength and ecological responsibility, it relied on prohibitions and dirigisme.","410",NA
"Statt die Sozialsysteme fit für die Zukunft zu machen, hat sie die Probleme des demographischen Wandels verschärft.","Instead of making the social systems fit for the future, it has exacerbated the problems of demographic change.","504",NA
"Statt für weltbeste Bildung zu sorgen, hat sie zugelassen, dass unser Bildungssystem vielen Menschen keine fairen Aufstiegschancen bietet.","Instead of providing the world's best education, it has allowed our education system to fail to provide fair opportunities for advancement for many people.","506",NA
"Statt Eigeninitiative und die Übernahme persönlicher Verantwortung jeder und jedes Einzelnen zu stärken, verzettelte sie sich in Bürokratie.","Instead of strengthening individual initiative and the assumption of personal responsibility by each and every individual, it got bogged down in bureaucracy.","201.1",NA
"Und statt für einen handlungsfähigen Rechtsstaat zu sorgen, der die Sicherheit und Bürgerrechte gleichermaßen schützt, hat die Politik die Freiheit der Sicherheit auf einer erschreckenden Art und Weise untergeordnet.","And instead of ensuring a rule-of-law state capable of action that protects security and civil rights in equal measure, policymakers have subordinated freedom to security in a frightening manner.","202.1",NA
"Wie es ist, darf es nicht bleiben.","It must not remain as it is.","000",NA
"Das wissen wir.","We know that.","000",NA
"Die gute Nachricht: Es muss auch nicht so bleiben.","The good news is that it doesn't have to stay that way either.","000",NA
"Alles kann besser werden.","Everything can get better.","000",NA
"Nichts ist Schicksal.","Nothing is destiny.","000",NA
"Wir haben es selbst in der Hand.","We have it in our own hands.","000",NA
"Das ist unsere Mission: Nie gab es mehr zu tun!","That is our mission: there has never been more to do!","000",NA
"Werden wir das Land, das in uns steckt","Are we going to make the land that is inside us","H",NA
"Die Kraft zur umfassenden Modernisierung Deutschlands steckt in uns.","The power to comprehensively modernize Germany is within us.","411",NA
"Sie steckt in den Menschen.","It is in the people.","606.1",NA
"Sie steckt in den Kräften der freien Wissenschaft","It is in the forces of free science","411",NA
"und der Sozialen Marktwirtschaft.","and the social market economy.","401",NA
"Die schnelle Entwicklung von Impfstoffen gegen Covid-19 durch deutsche Forscherinnen und Forscher zeigt: Harte Arbeit, Entschlossenheit und Erfindergeist können Berge versetzen.","The rapid development of vaccines against Covid-19 by German researchers shows: Hard work, determination and inventiveness can move mountains.","411",NA
"Die Grundlage dafür ist Freiheit.","The basis for this is freedom.","201.1",NA
"Nie war sie wichtiger!","It has never been more important!","201.1",NA
"Holen wir uns unsere Freiheit mit einem Neustart der Politik zurück.","Let's take back our freedom with a reboot of politics.","201.1",NA
"Werden wir das Land, das in uns steckt.","Let's become the country that is within us.","601.1",NA
"Die richtige Richtung: durch die Mitte nach vorne","The right direction: through the middle to the front","H",NA
"Wie es ist, darf es nicht bleiben.","It must not remain as it is.","000",NA
"Veränderung ist nötig.","Change is necessary.","000",NA
"Doch nicht jede Veränderung ist Fortschritt.","But not every change is progress.","000",NA
"Alte Irrwege finden neuerdings immer mehr Zulauf.","Old aberrations are becoming more and more popular lately.","604",NA
"Rechte versuchen, die Menschen durch Merkmale wie Herkunft, Kultur, Religion, sexuelle Orientierung oder Hautfarbe zu spalten und gegeneinander in Stellung zu bringen.","Right-wingers try to divide people by characteristics such as origin, culture, religion, sexual orientation or skin color and set them against each other.","606.1",NA
"Linke versuchen, die Menschen durch Merkmale wie Erfolg, Einkommen oder Vermögen zu spalten und gegeneinander in Stellung zu bringen.","Leftists try to divide people by characteristics such as success, income, or wealth and set them against each other.","606.1",NA
"Beides sind Irrwege.","Both are aberrations.","606.1",NA
"Fortschritt geht nur nach vorne durch die Mitte.","Progress only goes forward through the middle.","000",NA
"Das ist für uns die richtige Richtung.","This is the right direction for us.","000",NA
"Durch die Mitte nach vorne heißt für uns:","Through the middle to the front means for us:","H",NA
"Werden wir fit für die Zukunft!","Let's get fit for the future!","411",NA
"Machen wir uns fit für den Aufholwettbewerb:","Let's get fit for the competition to catch up:","410",NA
"Entfesseln wir die Kräfte der Sozialen Marktwirtschaft und weltbester Bildung für Wohlstand,","Let us unleash the forces of the social market economy and the world's best education for prosperity,","410",NA
"Freiheit","Freedom","201.1",NA
"und Aufstiegschancen.","and promotion opportunities.","503",NA
"Nutzen wir die Agilität der Marktwirtschaft, um schnell aus der Krise zu wachsen.","Let's use the agility of the market economy to grow quickly out of the crisis.","401",NA
"Werden wir zum Vorreiter der Modernisierung!","Let's become the pioneers of modernization!","411",NA
"Gründen wir Deutschland neu.","Let's re-found Germany.","411",NA
"Nutzen wir die Chancen der Digitalisierung für uns.","Let's use the opportunities of digitization for ourselves.","411",NA
"Machen wir Modernisierung zum Pflichtprogramm: in der Verwaltung, im Gesundheitswesen, beim Arbeitsmarkt.","Let's make modernization a mandatory program: in administration, in healthcare, in the labor market.","411",NA
"Werden wir ein Land der Chancen!","Let's become a land of opportunity!","503",NA
"Nutzen wir die Schubkraft der Freiheit, der Sozialen Marktwirtschaft und der Modernisierung für die Bewältigung der großen Herausforderungen unserer Zeit: mehr Europa für mehr Freiheit und Menschenrechte weltweit.","Let's use the thrust of freedom, the social market economy and modernization to tackle the great challenges of our time: more Europe for more freedom and human rights worldwide.","108",NA
"Mehr German Mut für mehr Klimaschutz","More German courage for more climate protection","501",NA
"und mehr nachhaltige Entwicklung.","and more sustainable development.","416.2",NA
"Mehr Chancen zum Aufbau von Eigentum für mehr Zukunftssicherung.","More opportunities to build ownership for more future security.","401",NA
"Wir Freie Demokraten setzen auf Freiheit und Verantwortung.","We Free Democrats are committed to freedom and responsibility.","201.1",NA
"Wir setzen auf die Kraft der Sozialen Marktwirtschaft und wirtschaftliche Prosperität als Gegenmodell zum dirigistischen Staat, der sich im Klein-Klein verzettelt und sich als Erziehungsberechtigter der Bürgerinnen und Bürger aufführt.","We rely on the power of the social market economy and economic prosperity as a counter-model to the dirigiste state, which gets bogged down in the minutiae and acts as the guardian of the citizens.","401",NA
"Wir stehen für eine lebendige Kulturszene und die Entfaltung individueller Kreativität.","We stand for a lively cultural scene and the development of individual creativity.","502",NA
"Wir wollen die Gesellschaft zusammenhalten,","We want to keep society together","606.1",NA
"ohne dass sich alle einem vorgegebenen Lebensentwurf anpassen müssen.","without everyone having to conform to a predetermined way of life.","201.1",NA
"Wir respektieren die persönliche Entscheidung jeder und jedes Einzelnen, weil wir darin die Grundlage für die Freiheit der Menschen erkennen.","We respect the personal choice of each and every individual because we recognize in it the basis for human freedom.","201.1",NA
"Wir Freie Demokraten setzen auf Freiheit, Rechtsstaat und Bürgerrechte, die auch in Krisenzeiten gelten und nicht als „Privilegien“ abgetan werden dürfen, die uns nach Belieben zugeteilt oder vorenthalten werden können.","We Free Democrats are committed to freedom, the rule of law and civil rights, which apply even in times of crisis and must not be dismissed as ""privileges"" that can be allocated or withheld from us at will.","202.1",NA
"Wir Freie Demokraten setzen auf die Kraft der Eigenverantwortung, der Privatinitiative, der Freiheit des Individuums.","We Free Democrats rely on the power of personal responsibility, private initiative, and the freedom of the individual.","201.1",NA
"Wir wollen ein Land, das gemeinsam mit unseren Wertepartnern des globalen Westens Freiheit und Menschenrechte weltweit entschlossen verteidigt","We want a country that, together with our value partners in the global West, resolutely defends freedom and human rights worldwide and,","201.2",NA
"und wo immer möglich globale Kooperation und nachhaltige Entwicklung zum Wohle aller Menschen befördert.","wherever possible, promotes global cooperation and sustainable development for the benefit of all people.","107",NA
"Wir Freie Demokraten erkennen in der Agenda 2030 der Vereinten Nationen und ihren 17 Zielen den bisher umfassendsten Versuch der Menschheit, die verschiedenen Aspekte nachhaltiger Entwicklung in ein global verbindendes Zielsystem zu bringen.","We Free Democrats recognize the United Nations' Agenda 2030 and its 17 goals as the most comprehensive attempt to date by humankind to bring the various aspects of sustainable development into a globally unifying system of goals.","416.2",NA
"Das ist eine Chance auf mehr Freiheit für alle und für zukünftige Generationen.","This is a chance for more freedom for all and for future generations.","201.1",NA
"Wir wollen ein Land, das seinen Beitrag zur globalen Entwicklung leistet","We want a country that contributes to global development","107",NA
"und dem Frieden der Welt dient.","and serves the peace of the world.","106",NA
"Wir Freie Demokraten setzen auf Weltoffenheit, Toleranz und den Wettbewerb der besten Ideen: in einer lebendigen Demokratie selbstbewusster Bürgerinnen und Bürger.","We Free Democrats believe in openness to the world, tolerance and competition for the best ideas: in a vibrant democracy of self-confident citizens.","202.1",NA
"Das ist unser Ziel.","That is our goal.","202.1",NA
"Das ist die richtige Richtung.","That is the right direction.","202.1",NA
"Wir wollen gestalten","We want to shape","H",NA
"Als Stimme des Fortschritts und der Freiheit wollen wir die Krise gemeinsam mit den Bürgerinnen und Bürgern bewältigen","As the voice of progress and freedom, we want to overcome the crisis together with the citizens","202.1",NA
"und Deutschlands Potentiale entfesseln.","and unleash Germany's potential.","601.1",NA
"Wir legen hier unser Programm vor, das aus Überzeugung gemacht ist.","We present here our program, which is made of conviction.","305.1",NA
"Es geht nicht um Taktik, es geht nicht um Farbenspiele.","It's not about tactics, it's not about color games.","305.1",NA
"Wir treten bei der Bundestagswahl nicht für Koalitionen an, sondern für unsere Überzeugung: Wir wollen den richtigen Weg für unser Land.","We are not running in the federal election for coalitions, but for our convictions: We want the right path for our country.","305.1",NA
"Wir wollen so stark werden, dass keine seriöse Bundesregierung ohne die Freien Demokraten gebildet werden kann, damit der Wert der Freiheit bei jeder politischen Entscheidung seine angemessene Bedeutung erhält.","We want to become so strong that no serious federal government can be formed without the Free Democrats, so that the value of freedom is given its proper importance in every political decision.","201.1",NA
"Das gibt uns die Macht, möglichst viele unserer Ideen umzusetzen.","This gives us the power to implement as many of our ideas as possible.","305.1",NA
"Wir wollen nicht gewählt werden, damit dieser Kanzler oder jene Kanzlerin wird.","We don't want to be elected so that this chancellor or that chancellor becomes chancellor.","305.1",NA
"Wir stellen uns nicht zur Wahl, damit jemand etwas wird.","We don't put ourselves up for election so that someone becomes something.","305.1",NA
"Wir stellen uns zur Wahl, damit es unserem Land besser geht:","We are standing for election so that our country will be better off:","305.1",NA
"mit mehr individueller Freiheit und persönlicher Verantwortung,","with more individual freedom and personal responsibility,","201.1",NA
"mit mehr Sozialer Marktwirtschaft","with more social market economy","401",NA
"und umfassender Nachhaltigkeit.","and comprehensive sustainability.","416.2",NA
"Und mit einem Staat, der stark ist, weil er schlank und modern agiert statt selbstzufrieden, altmodisch und träge.","And with a state that is strong because it acts lean and modern instead of complacent, old-fashioned and sluggish.","303",NA
"Nie war es notwendiger: Machen wir uns fit für den Aufholwettbewerb!","It has never been more necessary: Let's get fit for catch-up competition!","H",NA
"Wie es ist, darf es nicht bleiben: Große Demokratien wie die USA setzen wieder Kurs auf kräftiges und anhaltendes Wirtschaftswachstum.","Things cannot remain as they are: Large democracies like the USA are once again setting course for strong and sustained economic growth.","410",NA
"Systemische Wettbewerber wie das autoritäre Regime Chinas reklamieren für sich erfolgreichere Wege aus der Krise.","Systemic competitors such as China's authoritarian regime claim for themselves more successful ways out of the crisis.","410",NA
"Umso entschlossener müssen wir jetzt das Fundament für einen Aufholwettbewerb legen: Werden wir Weltspitze bei der Wettbewerbsfähigkeit statt bei Steuern und Abgaben.","All the more resolutely, we must now lay the foundations for catch-up competition: Let's become world leaders in competitiveness rather than in taxes and duties.","401",NA
"Investieren wir massiv in die Grundlagen von Aufstieg und Wachstum: unser Bildungssystem.","Let's invest massively in the foundations of advancement and growth: our education system.","506",NA
"Lassen wir unsere Infrastrukturen nicht länger verkommen, sondern bauen sie aus.","Let's stop letting our infrastructures go to waste and start building them.","411",NA
"Stärken wir die Kräfte der Sozialen Marktwirtschaft","Let's strengthen the forces of the social market economy","403",NA
"und des Freihandels.","and free trade.","407",NA
"Bringen wir das Verhältnis von Privat und Staat wieder in eine die Leistungsbereitschaft fördernde Balance.","Let's bring the relationship between private and public back into a balance that promotes performance.","401",NA
"Geben wir Mittelstand, Selbstständigen und Start-ups mehr Raum für Erfolg und kreative Lösungen!","Let's give SMEs, the self-employed and start-ups more room for success and creative solutions!","402",NA
"Ermutigen statt erschweren: Das ist unsere Mission.","Encourage instead of hinder: That is our mission.","402",NA
"Sicherung der Sozialen Marktwirtschaft und Stärkung der Wirtschaft","Safeguarding the social market economy and strengthening the economy","H",NA
"Bereits vor der Coronakrise hat Deutschlands Wirtschaft an Fahrt verloren.","Even before the Corona crisis, Germany's economy was losing momentum.","410",NA
"Nun müssen wir trotz Krise schnell wieder auf Wachstumskurs kommen.","Now, despite the crisis, we have to quickly get back on track for growth.","410",NA
"Für einen zukunftsfähigen Standort und Arbeitsplätze brauchen wir echte Modernisierungsimpulse.","For a sustainable location and jobs, we need real modernization impetus.","701",NA
"Wir Freie Demokraten setzen dabei auf die Innovationskraft der Sozialen Marktwirtschaft","We Free Democrats are relying on the innovative power of the social market economy","401",NA
"und auf eine Agenda für mehr Wachstum: entlasten, entfesseln, investieren.","and on an agenda for more growth: relieve, unleash, invest.","410",NA
"Schnelle Hilfe durch „Negative Gewinnsteuer“ in Wirtschaftskrisen","Rapid assistance through ""negative profit tax"" in economic crises","H",NA
"Wir Freie Demokraten fordern, dass eine kurzfristige Liquiditätshilfe direkt vom Finanzamt ausgezahlt werden kann.","We Free Democrats demand that short-term liquidity assistance can be paid out directly by the tax office.","409",NA
"Statt Steuervorauszahlungen von den Konten der Unternehmen abzubuchen, überweisen die Finanzämter eine negative Einkommen- beziehungsweise Körperschaftsteuer als Liquiditätssoforthilfe: die „Negative Gewinnsteuer“.","Instead of deducting advance tax payments from companies' accounts, the tax offices transfer a negative income or corporate income tax as an emergency liquidity aid: the ""negative profit tax"".","409",NA
"Als Bemessungsgrundlage dient der letzte Steuerbescheid.","The last tax assessment notice serves as the assessment basis.","409",NA
"In einem zweiten Schritt soll eine deutlich erweiterte Verlustverrechnung mit Gewinnen vergangener oder künftiger Jahre eingeführt werden.","In a second step, a significantly expanded offsetting of losses against profits of past or future years is to be introduced.","409",NA
"Damit sorgen wir in wirtschaftlichen Krisenzeiten für schnelle und unbürokratische Hilfen","In this way, we ensure rapid and unbureaucratic assistance in times of economic crisis and","409",NA
"und verhindern unnötige Jobverluste und Insolvenzen.","prevent unnecessary job losses and insolvencies.","701",NA
"Entfesselungspakt für die deutsche Wirtschaft","Unleashing Pact for the German Economy","H",NA
"Wir Freie Demokraten fordern einen Entfesselungspakt für die deutsche Wirtschaft, in dem Maßnahmen zur Bürokratieentlastung gebündelt und vorangetrieben werden.","We Free Democrats are calling for an unleashing pact for the German economy in which measures to reduce bureaucracy are bundled and driven forward.","303",NA
"Der stetig wachsende Bürokratiedschungel belastet die Bürgerinnen und Bürger sowie die deutschen Unternehmen","The ever-growing bureaucratic jungle is a burden on citizens and German companies","303",NA
"und bremst die wirtschaftliche Entwicklung aus.","and slows down economic development.","410",NA
"Initiativen wie das Bürokratieentlastungsgesetz IV, die Strategie „Einheitliche Ansprechpartner 2.0“ und eine Verlegung der Sozialversicherungsbeiträge in den Folgemonat müssen zu einer Gesamtstrategie gebündelt werden.","Initiatives such as the Bureaucracy Relief Act IV, the ""Single Point of Contact 2.0"" strategy and a shift in social security contributions to the following month must be bundled into an overall strategy.","303",NA
"Das gilt auch für schlankere Vergabe-, Register- und Informationsbestimmungen.","This also applies to leaner procurement, register and information regulations.","303",NA
"Für jede neue Belastung durch geplante Regelungen sollen im doppelten Umfang Belastungen abgebaut werden („One in, two out“) – auch auf europäischer Ebene.","For every new burden imposed by planned regulations, burdens are to be reduced by twice the amount (""one in, two out"") - also at the European level.","401",NA
"Unternehmensteuerlast auf 25 Prozent senken","Reduce corporate tax burden to 25 percent","H",NA
"Wir Freie Demokraten wollen die steuerliche Belastung von Unternehmen auf den OECD- Durchschnitt (Organisation für wirtschaftliche Zusammenarbeit und Entwicklung) von rund 25 Prozent senken.","We Free Democrats want to reduce the tax burden on companies to the OECD (Organization for Economic Cooperation and Development) average of around 25 percent.","402",NA
"Unser Ziel ist es, im Zuge der angestrebten Harmonisierung der Unternehmensbesteuerung in Europa den deutschen Sonderweg der Gewerbesteuer zu beenden.","Our goal is to put an end to Germany's special trade tax system in the course of the harmonization of corporate taxation in Europe.","402",NA
"Das heißt zugleich, dass die Finanzierung der Kommunen auf eine neue Grundlage gestellt werden muss – etwa durch einen kommunalen Zuschlag mit eigenem Hebesatzrecht auf die Körperschaftsteuer und auf die zuvor abgesenkte Einkommensteuer sowie einen höheren Anteil der Kommunen an der Umsatzsteuer.","At the same time, this means that the financing of the municipalities must be placed on a new footing - for example, through a municipal surcharge with its own right of assessment on corporate income tax and on the previously lowered income tax, as well as a higher share of the municipalities in the sales tax.","301",NA
"Zudem wollen wir uns gemeinsam mit den USA für eine globale Mindestbesteuerung für Unternehmen einsetzen.","In addition, we want to work together with the USA to achieve a global minimum taxation for companies.","403",NA
"So sorgen wir für mehr Fairness im Wettbewerb zwischen großen internationalen Konzernen, die aggressive Steuervermeidung betreiben, und Mittelständlern.","In this way, we ensure more fairness in competition between large international corporations that engage in aggressive tax avoidance and medium-sized companies.","403",NA
"Forschung und Entwicklung steuerlich fördern","Promote research and development through taxation","H",NA
"Wir Freie Demokraten wollen Forschung und Entwicklung steuerlich stärker fördern.","We Free Democrats want to provide greater tax incentives for research and development.","402",NA
"Deutschland kann nur dann dauerhaft Wohlstand und soziale Sicherheit gewährleisten, wenn die Unternehmen innovative Produkte und Dienstleistungen entwickeln.","Germany can only ensure lasting prosperity and social security if companies develop innovative products and services.","402",NA
"Das Steuerrecht muss dazu einen Beitrag leisten, indem es die Rahmenbedingungen für die Bereitstellung von Wagniskapital verbessert.","Tax law must contribute to this by improving the framework conditions for the provision of venture capital.","402",NA
"Dadurch schaffen wir bessere Bedingungen für Start-ups und geben Innovationen eine Chance.","In this way, we create better conditions for start-ups and give innovations a chance.","402",NA
"Gerade die Coronakrise hat gezeigt, dass der stete Wandel der Wirtschaft neue Ideen und Wege erfordert.","The Corona crisis in particular has shown that the constant change in the economy requires new ideas and ways.","411",NA
"So muss Deutschland bei der Digitalisierung aufholen.","For example, Germany needs to catch up in terms of digitization.","411",NA
"Deshalb brauchen wir ein Steuerrecht, das innovative Unternehmen unterstützt.","That is why we need a tax law that supports innovative companies.","402",NA
"Verbesserte Abschreibungsbedingungen","Improved depreciation conditions","H",NA
"Wir Freie Demokraten wollen die Abschreibungsbedingungen verbessern.","We Free Democrats want to improve the depreciation conditions.","401",NA
"Hierzu sollen die degressive Abschreibung (AfA) für bewegliche Wirtschaftsgüter verstetigt und für digitale Güter einheitliche und verkürzte Abschreibungsfristen von höchstens drei Jahren festgesetzt werden, sofern nicht eine Sofortabschreibung in Betracht kommt.","To this end, declining-balance depreciation (AfA) is to be made permanent for movable assets and uniform and shortened depreciation periods of no more than three years are to be set for digital assets, unless immediate depreciation is an option.","401",NA
"Die Grenze für die Sofortabschreibung geringwertiger Wirtschaftsgüter wollen wir erhöhen.","We want to increase the limit for immediate depreciation of low-value assets.","401",NA
"Um Investitionen in den Wohnungsbau zu fördern, wollen wir hier die lineare Abschreibung von zwei auf drei Prozent erhöhen.","To encourage investment in housing construction, we want to increase straight-line depreciation here from two to three percent.","402",NA
"Mittelstand in der Fläche halten und langfristig sichern","Retain small and medium-sized enterprises in the area and secure them in the long term","H",NA
"Wir Freie Demokraten wollen insbesondere für kleine und mittlere Unternehmen von der Industrie über das Handwerk bis zum Handel auch in ländlichen Regionen Perspektiven schaffen.","We Free Democrats want to create prospects for small and medium-sized enterprises in particular, from industry to crafts to trade, even in rural regions.","402",NA
"Voraussetzungen hierfür sind eine flächendeckend zukunftstaugliche digitale Infrastruktur,","The prerequisites for this are a comprehensive digital infrastructure fit for the future,","411",NA
"leistungsfähige Verkehrswege","efficient transport routes","411",NA
"und ein starkes duales Bildungssystem.","and a strong dual education system.","506",NA
"Abwanderung, Überalterung und Fachkräftemangel setzen dem Mittelstand besonders hart zu.","Migration, an aging population and a shortage of skilled workers are hitting SMEs particularly hard.","402",NA
"Deshalb brauchen wir moderne Ansätze insbesondere auch in den ländlichen Regionen.","That is why we need modern approaches, especially in rural regions.","402",NA
"Wir wollen unseren Mittelstand und unsere Hidden Champions stärken!","We want to strengthen our SMEs and our hidden champions!","402",NA
