"text","text_en","cmp_code","eu_code"
"Gute Bildung: Gerecht, gebührenfrei, ein Leben lang46","Good education: fair, tuition-free, for life46",NA,NA
"Gute Kitas47","Good Kitas47",NA,NA
"Eine Schule für alle: inklusiv48","A school for all: inclusive48",NA,NA
"Gut ausgebildet50","Well trained50",NA,NA
"Gute Weiterbildung51","Good continuing education51",NA,NA
"Gutes Studium, gute Arbeitsbedingungen, gute Forschung52","Good studies, good working conditions, good research52",NA,NA
"Gute Wissenschaft braucht Gute Arbeit53","Good science needs good work53",NA,NA
"Investitionen in die soziale Infrastruktur54","Investments in social infrastructure54",NA,NA
"Transparente Forschung und gesellschaftliche Verantwortung55","Transparent research and social responsibility55",NA,NA
"Klimaschutz sozial gerecht: Für einen sozialökologischen Systemwechsel56","Climate Protection Socially Just: For a Socio-Ecological System Change56",NA,NA
"Die ökologische Krise ist die große Überlebensfrage des 21. Jahrhunderts.","The ecological crisis is the great survival issue of the 21st century.",NA,NA
"Gleichzeitig ist sie eine Klassenfrage56","At the same time, it is a class issue56",NA,NA
"Den ökologischen Umbau planen56","Planning the ecological transformation56",NA,NA
"Sozialökologische Investitionsoffensive57","Social-ecological investment offensive57",NA,NA
"Investieren in gut bezahlte, klimaneutrale Jobs und die Infrastruktur für ein besseres Leben58","Investing in well-paying, climate-neutral jobs and infrastructure for a better life58",NA,NA
"Arbeitsplatz und Einkommensgarantien: Einstieg in ein neues Wohlstandsmodell59","Job and Income Guarantees: Entry into a New Model of Prosperity59",NA,NA
"Industriearbeitsplätze mit Zukunft schaffen60","Creating industrial jobs with a future60",NA,NA
"Demokratie in der Wirtschaft.","Democracy in business.",NA,NA
"Genossenschaften und solidarische Ökonomie fördern61","Promoting cooperatives and the solidarity economy61",NA,NA
"Gerechte Mobilität:","Equitable mobility:",NA,NA
"Ökologisch und bezahlbar für alle – mit guten Arbeitsplätzen62","Ecological and affordable for all - with good jobs62",NA,NA
"Mobilität für alle – mit weniger Verkehr62","Mobility for all - with less traffic62",NA,NA
"Bahn für alle!","Rail for all!",NA,NA
"Soziale und ökologische Verkehrsplanung63","Social and ecological transport planning63",NA,NA
"Automobilindustrie sozial und ökologisch umbauen65","Socially and ecologically transforming the automotive industry65",NA,NA
"Flugverkehr reduzieren65","Reduce air traffic65",NA,NA
"Güterverkehr verringern und auf die Schiene bringen66","Reduce freight traffic and put it on the rails66",NA,NA
"Klimagerechtigkeit und Energiewende67","Climate justice and energy transition67",NA,NA
"Raus aus der Kohle, Übergänge gerecht gestalten68","Get out of coal, make transitions fair68",NA,NA
"In erneuerbare Energie investieren, Energiekonzerne entmachten69","Invest in renewable energy, disempower energy companies69",NA,NA
"Strompreise stärker kontrollieren,","Control electricity prices more tightly,",NA,NA
"Energie für alle bezahlbar machen71","Making energy affordable for all71",NA,NA
"Grüner Wasserstoff in der Energiewende71","Green hydrogen in the energy transition71",NA,NA
"Für eine nachhaltige Landwirtschaft.","For sustainable agriculture.",NA,NA
"Gesunde Nahrungsmittel für alle72","Healthy food for all72",NA,NA
"Biologische Vielfalt, Tiere und Ressourcen schützen74","Protect biodiversity, animals and resources74",NA,NA
"Tiere wirksam schützen: Tierschutz als Staatsziel75","Protecting animals effectively: Animal Protection as a State Objective75",NA,NA
"Böden und Meere schützen76","Protecting soils and oceans76",NA,NA
"There is no planet B: Ressourcen im Kreislauf führen77","There is no planet B: Managing resources in the cycle77",NA,NA
"Mehr Rechte für Verbraucher*innen78","More rights for consumers78",NA,NA
"Verbraucher *innenschutz bei Finanzprodukten!79","Consumer *inside protection for financial products!79",NA,NA
"Selbstbewusster Osten – Ostdeutsche Interessen stärken79","Self-confident East - strengthening East German interests79",NA,NA
"Gleicher Lohn für gleiche Arbeit – Was sonst?80","Equal pay for equal work - What else?80",NA,NA
"Lebensleistung Ost anerkennen – Gleiche Rente für gleiche Lebensleistung81","Recognizing Lifetime Achievement in the East - Equal Pension for Equal Lifetime Achievement81",NA,NA
"Mehr Posten für den Osten –Mehr plurale Sichtbarkeit81","More posts for the East -More plural visibility81",NA,NA
"Treuhand-Vergangenheit aufarbeiten82","Reappraising the Treuhand past82",NA,NA
"Für einen wirtschaftlichen Aufbruch Ost82","For an economic awakening East82",NA,NA
"Reaktivierung öffentlicher Infrastruktur83","Reactivation of public infrastructure83",NA,NA
"Gegen alte und neue Nazis84","Against old and new Nazis84",NA,NA
"Starke Kommunen, gute Lebensqualität84","Strong communities, good quality of life84",NA,NA
"Mit Steuern umsteuern85","Redirect with taxes85",NA,NA
"Einkommensteuer gerecht reformieren88","Reform income tax fairly88",NA,NA
"Die Macht der Banken und Finanzmärkte brechen89","Breaking the power of banks and financial markets89",NA,NA
"Finanzkriminalität stoppen!90","Stop financial crime!90",NA,NA
"Für eine Digitalisierung, die den Menschen nützt92","For digitization that benefits people92",NA,NA
"Beschäftigte und ihre Rechte stärken92","Strengthening employees and their rights92",NA,NA
"Die Macht der Internetkonzerne und Plattformen begrenzen93","Limiting the power of Internet corporations and platforms93",NA,NA
"Digitale Infrastruktur für alle ausbauen93","Expanding digital infrastructure for all93",NA,NA
"Datensicherheit und Datenschutz95","Data security and data protection95",NA,NA
"Grundrechte schützen96","Protect fundamental rights96",NA,NA
"Digitale Zahlungssysteme regulieren97","Regulating digital payment systems97",NA,NA
"Öffentliche Verwaltung demokratisch und digital97","Public administration democratic and digital97",NA,NA
"Schule und Lernen digital unterstützen98","Supporting school and learning digitally98",NA,NA
"Digitalisierung im Gesundheitswesen99","Digitization in healthcare99",NA,NA
"Nachhaltige Digitalisierung: ökologisch und sozial100","Sustainable digitization: ecological and social100",NA,NA
"Für Gerechtigkeit, Selbstbestimmung und Vielfalt der Geschlechter101","For justice, self-determination and gender diversity101",NA,NA
"Linker Feminismus – Zeit für ein selbstbestimmtes, sicheres und gerechtes Leben101","Left Feminism - Time for a Self-Determined, Secure and Just Life101",NA,NA
"(Sorge-)Arbeit und Zeit umverteilen102","Redistributing (care) work and time102",NA,NA
"Niemals am Leben sparen – keine Kürzungen zulasten von Frauen und Familien103","Never cut back on life - no cuts at the expense of women and families103",NA,NA
"Gewalt an Frauen beenden104","Ending violence against women104",NA,NA
"Unser Feminismus: Solidarisch und international105","Our Feminism: Solidary and International105",NA,NA
"Reproduktive Gerechtigkeit: Freie Entscheidung für ein Leben mit und ohne Kinder für alle106","Reproductive justice: Free choice of life with and without children for all106",NA,NA
"Für körperliche und sexuelle Selbstbestimmung und Gleichstellung aller Lebensweisen106","For physical and sexual self-determination and equality of all lifestyles106",NA,NA
"Offensiv und sozial für LSBTIQA*107","Offensive and social for LGBTIQA*107",NA,NA
"Queere Communitys stärken: Rettungsschirm gegen die Coronafolgen107","Strengthening Queer Communities: Rescue against the Corona Consequences107",NA,NA
"Gegen Armut und soziale Ausgrenzung107","Against poverty and social exclusion107",NA,NA
"Diskriminierung bekämpfen108","Combating discrimination108",NA,NA
"Selbstbestimmt leben in einer inklusiven und barrierefreien Gesellschaft110","Self-determined living in an inclusive and barrier-free society110",NA,NA
"Eine solidarische Einwanderungsgesellschaft112","An Immigration Society Based on Solidarity112",NA,NA
"Unsere Agenda gegen Rassismus: Soziale Offensive und gleiche Rechte für alle113","Our Agenda against Racism: Social Offensive and Equal Rights for All113",NA,NA
"Menschlichkeit verteidigen: Menschen retten, Fluchtwege frei machen, Fluchtursachen bekämpfen115","Defending humanity: Saving people, clearing escape routes, fighting the causes of flight115",NA,NA
"Die Demokratie stärken117","Strengthening democracy117",NA,NA
"Rechten Terror und Gewalt stoppen117","Stop right-wing terror and violence117",NA,NA
"Die Rechte von Minderheiten stärken119","Strengthening the rights of minorities119",NA,NA
"Sicherheit für alle statt Überwachungsstaat119","Security for all instead of a surveillance state119",NA,NA
"Polizei im Rechtsstaat121","Police in the constitutional state121",NA,NA
"Unabhängigkeit der Politik sichern123","Ensuring the independence of politics123",NA,NA
"Die Demokratie demokratisieren!","Democratize democracy!",NA,NA
"123","123",NA,NA
"Bürgerschaftliches Engagement besser unterstützen124","Better support for civic engagement124",NA,NA
"Kultur: Krisenfest, vielfältig und für alle zugänglich125","Culture: Crisis-proof, diverse and accessible to all125",NA,NA
"Medienvielfalt, unabhängigen Journalismus und Pressefreiheit stärken128","Strengthening media diversity, independent journalism and press freedom128",NA,NA
"Wir verteidigen die Freiheit zur und von der Religion und die Trennung von Staat und Kirche130","We defend freedom to and from religion and the separation of church and state130",NA,NA
"Sport ist kein Luxus131","Sport is not a luxury131",NA,NA
"Schluss mit der Kriminalisierung der Drogen131","Ending the criminalization of drugs131",NA,NA
"Ohne Frieden ist alles nichts: Für Frieden und Abrüstung.","Without peace everything is nothing: For peace and disarmament.",NA,NA
"Waffenexporte verbieten133","Ban arms exports133",NA,NA
"Keine Auslandseinsätze der Bundeswehr134","No foreign deployments of the Bundeswehr134",NA,NA
"Bundeswehr abrüsten statt aufrüsten – Keine Bundeswehr als weltweite","Disarm Bundeswehr instead of rearming - No Bundeswehr as worldwide",NA,NA
"Einsatzarmee134","Deployment army134",NA,NA
"Rüstungsexporte stoppen: Kein Geschäft mit dem Krieg!","Stop arms exports: No business with war!",NA,NA
"135","135",NA,NA
"Keine Drohnen für den Krieg136","No drones for war136",NA,NA
"Für eine atomwaffenfreie Welt137","For a world free of nuclear weapons137",NA,NA
"Kooperation statt Konfrontation: Für ein inklusives Sicherheitssystem137","Cooperation instead of confrontation: For an inclusive security system137",NA,NA
"Zivile Konfliktbearbeitung und Krisenprävention138","Civil conflict management and crisis prevention138",NA,NA
"Soziale Gerechtigkeit weltweit139","Social justice worldwide139",NA,NA
"Sozialökologisch gerechte Weltwirtschaft139","Socio-ecologically just global economy139",NA,NA
"Entwicklung durch Gerechtigkeit142","Development through justice142",NA,NA
"Klimagerechtigkeit global143","Climate justice global143",NA,NA
"Gerechte Steuern weltweit144","Fair taxes worldwide144",NA,NA
"UN und internationale Zusammenarbeit stärken144","Strengthen UN and international cooperation144",NA,NA
"Menschenrechte durchsetzen145","Enforcing human rights145",NA,NA
"Für ein solidarisches Europa!","For a Europe of solidarity!",NA,NA
"147","147",NA,NA
"Investieren statt Zukunft blockieren!","Invest instead of blocking the future!",NA,NA
"148","148",NA,NA
"Europaweit: Reichtum von oben nach unten verteilen149","Europe-wide: Distributing wealth from top to bottom149",NA,NA
"Europäische Zentralbank demokratisch kontrollieren und sozial und ökologisch nutzen149","Democratically controlling the European Central Bank and using it socially and ecologically149",NA,NA
"Die Wirtschaft umbauen149","Transforming the economy149",NA,NA
"Soziale Absicherung und Gute Arbeit150","Social Security and Good Work150",NA,NA
"Demokratie statt Herrschaft der Lobbyisten151","Democracy instead of lobbyist rule151",NA,NA
"Menschenrechte statt Festung Europa152","Human rights instead of Fortress Europe152",NA,NA
"Wie wir das Land verändern153","How we change the country153",NA,NA
"Stichwortverzeichnis156","Index156",NA,NA
"Einführung","Introduction","H",NA
"Es kommt auf uns alle an.","It depends on all of us.","H",NA
"Es kommt auf dich an","It depends on you","H",NA
"Die Bundestagswahl entscheidet darüber, wie unser aller Weg in den nächsten Jahren aussehen wird.","The Bundestag elections will decide how all of us will fare in the coming years.","202.1",NA
"Wir treten dafür an, dass deine Sorgen, Wünsche und Träume in diesem Land endlich ernst genommen werden.","We stand up for your concerns, wishes and dreams to finally be taken seriously in this country.","305.1",NA
"Wir stehen für eine Politik der Verlässlichkeit und der Ehrlichkeit, aber auch des Mutes – wir wollen verändern.","We stand for a policy of reliability and honesty, but also of courage - we want to change.","305.1",NA
"Die Coronakrise hat die Ungerechtigkeiten des Kapitalismus deutlich zutage treten lassen: während die einen um ihren Arbeitsplatz, die Bildung ihrer Kinder und die Gesundheit bangen mussten, steigerten große Konzerne ihre Gewinne.","The Corona crisis clearly revealed the injustices of capitalism: while some people had to fear for their jobs, their children's education and their health, large corporations increased their profits.","503",NA
"Wir finden uns nicht mit diesen Verhältnissen ab und sind bereit, uns mit den Profiteur*innen anzulegen.","We are not resigned to these conditions and are ready to take on the profiteers.","503",NA
"Wir alle können gemeinsam Deutschland demokratischer","Together, we can all make Germany more democratic.","202.1",NA
"und sozial gerechter machen.","and socially fairer.","503",NA
"Wir haben es zusammen in der Hand.","We have it in our hands together.","606.1",NA
"Unsere Wirtschaft muss in Deutschland, Europa und weltweit sozialer, demokratischer und umweltgerechter umgestaltet werden.","Our economy must be transformed in Germany, Europe and worldwide in a more social, democratic and environmentally compatible way.","416.2",NA
"Unsere Demokratie wird nur dann stärker, wenn alle Menschen an ihr teilhaben können.","Our democracy will only be stronger if all people can participate in it.","202.1",NA
"Unsere Zukunft kann nur dann eine solidarische sein, wenn wir anfangen, sie im Hier und Heute zu gestalten.","Our future can only be one of solidarity if we begin to shape it in the here and now.","606.1",NA
"Darum geht es bei dieser Wahl.","That's what this election is about.","202.1",NA
"Dafür kommt es auf eine starke LINKE an.","A strong LEFT party is essential for this.","305.1",NA
"Du hast die Wahl.","You have the choice.","202.1",NA
"In unserem Programm zeigen wir, welche Vorschläge wir haben.","In our program we show what proposals we have.","305.1",NA
"Wir laden dich ein, an der Veränderung mitzuwirken.","We invite you to be part of the change.","202.1",NA
"Und es ist ein Versprechen an dich: DIE LINKE macht den Unterschied.","And it's a promise to you: DIE LINKE makes the difference.","305.1",NA
"Wir haben den Mut, die notwendigen Veränderungen zu wagen.","We have the courage to dare to make the necessary changes.","305.1",NA
"Für mehr Gerechtigkeit,","For more justice, for","503",NA
"für Frieden","peace","106",NA
"und eine sichere Zukunft.","and a secure future.","504",NA
"Für dich.","For you.","202.1",NA
"Mit dir.","With you.","202.1",NA
"Wir lassen niemanden zurück","We leave no one behind","H",NA
"Wir lassen niemanden zurück.","We leave no one behind.","503",NA
"Es geht um die Verwirklichung der sozialen und demokratischen Grundrechte und der Menschenwürde aller.","It is about the realization of fundamental social and democratic rights and human dignity for all.","201.2",NA
"Es geht um alle Menschen, um ihre Träume und ihr Recht auf ein gutes Leben,","It is about all people, about their dreams and their right to a good life,","503",NA
"um die Verwirklichung des alten Menschheitstraums einer Welt des Friedens","about the realization of the ancient human dream of a world of peace","106",NA
"und der sozialen Gerechtigkeit, für den so viele gekämpft haben und kämpfen.","and social justice, for which so many have fought and are fighting.","503",NA
"Wir wollen Sicherheit und Zukunft für alle unsere Mitmenschen, denen angst und bange wird, wenn sie an den Lohn, die Miete, die Stromrechnung oder an das Alter denken.","We want security and a future for all of our fellow human beings who become anxious and fearful when they think about their wages, rent, electricity bills or old age.","504",NA
"Wir wollen Vertrauen und soziale Sicherheit für alle, die seit langem übersehen, missachtet und verletzt werden, weil ihre Sorgen und Nöte zu wenig zählen.","We want trust and social security for all those who have long been overlooked, disregarded and hurt because their concerns and needs count for too little.","504",NA
"Wir bestehen darauf, dass sich die Dinge ändern, weil sie geändert werden können.","We insist that things change because they can be changed.","504",NA
"Wir lassen niemanden zurück bei der Überwindung der Coronakrise.","We leave no one behind in overcoming the corona crisis.","504",NA
"Wir wollen die Gesellschaft und die Demokratie krisensicherer machen.","We want to make society and democracy more crisis-proof.","202.1",NA
"Es geht uns um Gerechtigkeit und Geborgenheit.","We are concerned with justice and security.","503",NA
"Menschen brauchen wieder Anerkennung und sozialen Halt.","People need recognition and social support again.","504",NA
"Im Alltag, bei der Arbeit, in der Kommune und in der Kultur!","In everyday life, at work, in the community and in culture!","503",NA
"Wir lassen niemanden zurück beim Umsteuern gegen die Klimakatastrophe.","We are leaving no one behind in our efforts to combat climate catastrophe.","503",NA
"Der Klimawandel weist unverändert und beschleunigt darauf hin, dass die kapitalistische Wirtschaftsweise mit Ressourcenverbrauch und Schadstoffemissionen, mit nachhaltiger Erwärmung des Weltklimas, mit unheilbarer Gefährdung der Artenvielfalt und der gesamten Biosphäre verbunden ist, die schon kurzfristig das Leben auf der Erde gefährden können.","Climate change continues to indicate, at an accelerated pace, that the capitalist economy is associated with resource consumption and pollutant emissions, with sustained warming of the global climate, with incurable threats to biodiversity and the entire biosphere that can endanger life on Earth even in the short term.","501",NA
"Wir wollen eine Gesellschaft, die für eine Wende zum Besseren – sozial und solidarisch – gerüstet ist.","We want a society that is equipped for a change for the better - socially and in terms of solidarity.","606.1",NA
"Denn Wandel braucht Hoffnung, dass er gelingen kann, dass alle mitmachen können und sich niemand ausgeschlossen fühlt.","Because change needs hope that it can succeed, that everyone can participate and that no one feels excluded.","606.1",NA
"Veränderung braucht soziale Sicherheit in einer friedlichen Welt.","Change needs social security in a peaceful world.","504",NA
"Veränderung braucht aber auch Vertrauen.","But change also requires trust.","202.1",NA
"Dafür werben wir.","That's what we're promoting.","305.1",NA
"Solidarisch schaffen wir es.","We can do it in solidarity.","606.1",NA
"Was uns bewegt","What moves us","H",NA
"Seit über einem Jahr beherrscht die Coronakrise unseren Alltag.","For more than a year, the Corona crisis has dominated our daily lives.","000",NA
"Die Menschen machen sich Sorgen um ihre Liebsten und deren Gesundheit.","People are worried about their loved ones and their health.","000",NA
"Die Pandemie trifft zwar alle, aber sie trifft nicht alle gleichermaßen.","While the pandemic affects everyone, it does not affect everyone equally.","503",NA
"Millionen von Menschen arbeiten hart und viel – und bekommen wenig dafür.","Millions of people work hard and a lot - and get little in return.","503",NA
"Das gilt im Besonderen in der Coronakrise.","This is especially true in the Corona crisis.","503",NA
"Von Armut bedrohte Menschen tragen ein höheres Risiko, Einkommen zu verlieren oder krank zu werden.","People at risk of poverty are at higher risk of losing income or becoming ill.","503",NA
"Noch schneller als zuvor ist die soziale Ungleichheit zwischen dem globalen Norden und Süden verschärft worden.","Even faster than before, social inequality between the global North and South has worsened.","503",NA
"Gestützt durch die private Verfügung über Pharmapatente haben die zentralen Industriestaaten eine Art Impfnationalismus gegenüber ökonomisch benachteiligten Ländern hervorgebracht.","Supported by the private disposal of pharmaceutical patents, the central industrialized countries have created a kind of vaccination nationalism towards economically disadvantaged countries.","503",NA
"Es geht uns um alle, die unter dieser Jahrhundertkrise durch ein Virus leiden, aber es geht uns auch besonders um all jene, die jetzt alles geben und nur sehr wenig bekommen.","We are concerned about all those who are suffering from this crisis of the century due to a virus, but we are also particularly concerned about all those who are now giving everything and getting very little.","503",NA
"Diejenigen, die den Laden zusammenhalten und wenig verdienen, müssen noch mehr arbeiten.","Those who hold the store together and earn little have to work even harder.","503",NA
"Anerkennung muss sich auch auf dem Lohnzettel ausdrücken!","Recognition must also be expressed on the pay slip!","701",NA
"Das gilt genauso für Angestellte im Einzelhandel, für Beschäftigte in der Gastronomie, in Kitas und in der Sozialarbeit, für die Reinigungskräfte, für Zusteller*innen.","This applies just as much to employees in retail, catering, daycare centers and social work, to cleaners and delivery staff.","701",NA
"Es geht aber auch um Kunst und Kultur.","But it's also about art and culture.","502",NA
"Es geht um all jene, die sich ihren Traum der Selbstständigkeit zu erfüllen versuchen und Schwierigkeiten haben, über die Runden zu kommen.","It's about all those who are trying to fulfill their dream of self-employment and are having trouble making ends meet.","504",NA
"Millionen wurden von dieser Jahrhundertkrise getroffen und sie alle brauchen jetzt ein sicheres Fundament und eine soziale Perspektive für ihre Existenzen und ihre Lebensträume.","Millions have been hit by this crisis of the century and they all now need a secure foundation and a social perspective for their livelihoods and their life dreams.","504",NA
"Wir müssen das ändern.","We need to change that.","504",NA
"Das können wir nur gemeinsam erreichen.","We can only achieve this together.","606.1",NA
"Seit über einem Jahr wissen die Menschen, was nötig wäre, um die Pandemie in den Griff zu bekommen, um Leben zu schützen und die Rückkehr in den Alltag zu ermöglichen.","For more than a year, people have known what it would take to get a handle on the pandemic, to protect lives and allow people to return to their daily lives.","305.1",NA
"Aber die Bundesregierung hat dabei versagt, dieses Land aus der Krise herauszuführen: bei der Impfstoffbeschaffung, bei der Versorgung mit Tests, bei den Wirtschaftshilfen.","But the federal government has failed to lead this country out of the crisis: in vaccine procurement, in test supply, in economic assistance.","305.1",NA
"Die Große Koalition hat Großkonzernen geholfen, aber viele Menschen sind durch die Maschen der Rettungsnetze gefallen.","The grand coalition has helped large corporations, but many people have fallen through the cracks of the rescue nets.","503",NA
"Die Kulturbranche liegt am Boden.","The cultural industry is down.","502",NA
"Die Regierung hat in der Pandemiebekämpfung versagt, weil sie die Profitinteressen der Wirtschaft über den Gesundheitsschutz gestellt hat.","The government has failed in its pandemic response by putting the profit interests of business above health protection.","305.1",NA
"Sie hat sogar einen Teil der Kosten der Pandemie bereits auf die Beschäftigten abgewälzt.","It has even already passed on some of the costs of the pandemic to employees.","305.1",NA
"Die Versicherten der gesetzlichen Krankenkassen tragen den Großteil der Kosten der Gesundheitsversorgung in der Pandemie.","Those insured by the public health insurance funds bear the bulk of the costs of health care in the pandemic.","503",NA
"Zwar war sie bestrebt, die Infektionszahlen in einem Rahmen zu halten, der das kaputtgesparte Gesundheitswesen nicht zusammenbrechen lässt.","To be sure, she was anxious to keep the infection numbers within a range that would not cause the broken health care system to collapse.","504",NA
"Doch das Virus zirkuliert weiter, immer mehr Menschen erkranken und sterben.","But the virus continues to circulate, more and more people fall ill and die.","504",NA
"Das Land taumelt von einem halbherzigen Lockdown zum nächsten.","The country lurches from one half-hearted lockdown to the next.","305.1",NA
"16 Jahre Angela Merkel haben einen Schleier über die sozialen Unterschiede gelegt, die unsere Gesellschaft so zerklüften, in Unruhe versetzen, die spalten und zu Wut und Ohnmacht geführt haben.","Sixteen years of Angela Merkel have put a veil over the social differences that so fissure our society, that cause unrest, that divide and have led to anger and powerlessness.","305.2",NA
"Wir sprechen diese Unterschiede an und zu kritisieren sie.","We address these differences and to criticize them.","503",NA
"Und wir wollen sie überwinden.","And we want to overcome them.","503",NA
"Es geht um mehr soziale Gerechtigkeit und es geht um eine gerechtere Verteilung des Reichtums in diesem reichen Land und in der Welt.","It is about more social justice and it is about a fairer distribution of wealth in this rich country and in the world.","503",NA
"Wir können das ändern.","We can change that.","503",NA
"Die Coronapandemie hat die Krise unserer Infrastruktur","The coronavirus pandemic has exacerbated the crisis in our infrastructure","411",NA
"und der öffentlichen Daseinsvorsorge offengelegt.","and public services of general interest.","504",NA
"Jahrzehntelang wurde kaputtgespart, was nun so dringend gebraucht wird.","For decades, savings have been made on what is now so urgently needed.","504",NA
"Zu Recht hatte Gesundheit niemals einen so hohen Stellenwert wie heute.","Rightly so, health has never had such a high priority as it does today.","504",NA
"All jene, die in den Krankenhäusern jetzt dafür einstehen, jeden Tag, Stunde um Stunde, dass nicht noch mehr Menschen der Pandemie zum Opfer fallen, brauchen bessere Arbeitszeiten, und sie brauchen mehr Lohn.","All those who now work in the hospitals, every day, hour after hour, to ensure that no more people fall victim to the pandemic, need better working hours, and they need more pay.","701",NA
"Bessere Gehälter in der Pflege und in den Krankenhäusern hilft nicht nur konkret Beschäftigen,","Better salaries in nursing and hospitals not only help employees in concrete terms,","701",NA
"sondern ist eine Investition in das Wohlbefinden der ganzen Gesellschaft.","but are an investment in the well-being of society as a whole.","504",NA
"Personalmangel und Dauerstress etwa im Gesundheits- und Bildungssystem dürfen nicht sein.","Staff shortages and permanent stress in the health and education systems, for example, must not be allowed to continue.","701",NA
"Im Gesundheitswesen fehlt es an Pflegekräften,","There is a shortage of caregivers in the health care system,","504",NA
"die Belastungen steigen, die Einkommen steigen nicht mit.","burdens are increasing, and incomes are not increasing with them.","701",NA
