"text","text_en","cmp_code","eu_code"
"und einer offeneren Gesellschaft einiges erreicht, aber in vielerlei Hinsicht haben wir gerade erst angefangen.","and a more open society, but in many ways we have only just begun.","503",NA
"1. Es ist an der Zeit, den grünen Wandel entschlossen voranzutreiben","1. it is time to decisively drive forward the green transformation",NA,NA
"Wir müssen heute etwas ändern, damit auch die kommenden Generationen frei entscheiden können, wie sie leben wollen.","We have to change something today so that future generations can also freely decide how they want to live.","416",NA
"Wir wollen heute etwas ändern, um zu einer Wirtschaftsweise zu kommen, die allen nutzt und nicht nur wenigen","We want to make a change today to move to an economy that benefits everyone, not just a few","503",NA
"– die auf Erneuerbare Energien gebaut ist statt auf Öl, Kohle, Atom und Gas,","- that is built on renewables instead of oil, coal, nuclear and gas,","501",NA
"die unsere Umwelt schützt, statt sie zu zerstören.","that protects our environment instead of destroying it.","501",NA
"Wir müssen dringend etwas ändern, um das Auseinanderfallen unserer Gesellschaft in drinnen und draußen, in arm und reich, oben und unten zu stoppen.","We urgently need to change something to stop the disintegration of our society into inside and outside, rich and poor, top and bottom.","606",NA
"Und wir wollen heute etwas ändern, damit wir morgen endlich in einer vielfältigen Gesellschaft leben, in der Kinder, Frauen und Männer, Menschen verschiedener sexueller Identität, verschiedener Religionen, aus unterschiedlichen Kulturen oder unterschiedlicher Herkunft endlich gleichberechtigt leben können und gleiche Möglichkeiten haben.","And we want to change something today so that tomorrow we will finally live in a diverse society in which children, women and men, people of different sexual identities, different religions, from different cultures or different origins can finally live with equal rights and have equal opportunities.","503",NA
"Wir wollen alle von der Notwendigkeit des Wandels überzeugen.","We want to convince everyone of the need for change.","305",NA
"Lobbyismus und Klientelinteressen werden wir entschieden entgegentreten und sie in die Schranken weisen.","We will resolutely oppose lobbying and patronage interests and put them in their place.","202",NA
"Auch das ist die Aufgabe demokratischer Politik.","That, too, is the task of democratic politics.","202",NA
"Politik braucht Ideale, braucht Grundsätze und Werte, eine nachvollziehbare Richtung – doch genau das vermissen wir und viele andere bei dieser schwarz-gelben Regierung.","Politics needs ideals, principles and values, a comprehensible direction - but that is exactly what we and many others are missing from this black-yellow government.","603",NA
"Ohne Kompass gibt es keine Orientierung, sind politische Schritte nur noch von tagespolitischen Bedürfnissen und Machtinteressen abhängig.","Without a compass, there is no orientation, and political steps depend only on day-to-day political needs and power interests.","603",NA
"Wir wenden uns mit diesem Programm an alle IdealistInnen, denn auch wir glauben: Eine bessere Gesellschaft ist möglich.","We address this program to all idealists, because we also believe: A better society is possible.","305",NA
"Wir wenden uns mit diesem Programm an alle RealistInnen, denn auch wir wissen, dass die besten Ideale wenig wert sind, wenn wir nicht nach machbaren Vorschlägen suchen, sie zu verwirklichen.","We address this program to all realists, because we too know that the best ideals are of little value if we do not look for feasible proposals to realize them.","305",NA
"Wir legen in unserem Programm dar, welche Ideen, welche Grundsätze und Werte grüne Politik anleiten – und machen deutlich, wie wir diese Werte in konkrete Politik übersetzen.","We set out in our program what ideas, what principles and values guide green policy - and make clear how we translate these values into concrete policy.","305",NA
"2. Warum wir den grünen Wandel brauchen","2. why we need the green transition",NA,NA
"Die wirtschaftliche Lage ist in Deutschland auf den ersten Blick gut.","At first glance, the economic situation in Germany is good.","408",NA
"Unser Land hat viele beeindruckende, technologisch starke Unternehmen, gut ausgebildete Beschäftigte und viele kreative Köpfe.","Our country has many impressive, technologically strong companies, well-educated employees and many creative minds.","601",NA
"Sie haben Deutschland, vor allem über den Exporterfolg, besser als viele andere Staaten durch die Finanz- und Wirtschaftskrise gebracht.","They have brought Germany through the financial and economic crisis better than many other countries, primarily through export success.","408",NA
"Allein dieser ökonomische Erfolg ist nicht nachhaltig, weil unsere Wirtschaftsweise noch immer viel zu viel zur Zerstörung der natürlichen Lebensgrundlagen beiträgt.","This economic success alone is not sustainable, because our way of doing business still contributes far too much to the destruction of the natural foundations of life.","416",NA
"Die Produktion unseres Essens, unserer Handys, Autos, Kleider oder Möbel ist noch immer mit immensen Emissionen und Ressourcenverbrauch verbunden.","The production of our food, cell phones, cars, clothes or furniture still involves immense emissions and resource consumption.","416",NA
"Das Erdklima heizt sich weiter ungebremst auf.","The earth's climate continues to heat up unabated.","501",NA
"Das wird von niemandem mehr ernsthaft bestritten.","No one seriously disputes that anymore.","501",NA
"Die Folgen der Klimakatastrophe haben uns zum Teil schon jetzt erreicht, nicht nur in Australien und am Nordpol.","The consequences of the climate catastrophe have already reached us in part, not only in Australia and at the North Pole.","501",NA
"Schon jetzt nehmen Dürren, Stürme, extreme Hitze- und Kälteperioden zu, schon jetzt flüchten jährlich weltweit Millionen von Menschen vor den Auswirkungen der Klimakatastrophe.","Droughts, storms, and periods of extreme heat and cold are already on the rise, and millions of people worldwide are already fleeing the effects of the climate catastrophe every year.","501",NA
"Die Folgen dieser Entwicklung werden bald noch spürbarer werden.","The consequences of this development will soon become even more noticeable.","501",NA
"Wir gehen noch immer verschwenderisch mit Rohstoffen um, deren Vorkommen begrenzt ist und deren Abbau die Flüsse vergiftet, die Erde verseucht, die Luft verpestet und Menschen von ihrem Land vertreibt.","We still waste raw materials whose reserves are limited and whose extraction poisons the rivers, contaminates the earth, pollutes the air and drives people off their land.","501",NA
"Menschen in vielen Ländern der Welt verlieren durch unseren Lebensstil ihre Existenzgrundlage, sie bauen auf ihren Feldern Futtersoja an für unseren Fleischkonsum, sie arbeiten unter fürchterlichen und gefährlichen Bedingungen für unsere Billigkleidung.","People in many countries of the world lose their livelihood due to our lifestyle, they grow fodder soy on their fields for our meat consumption, they work under terrible and dangerous conditions for our cheap clothing.","503",NA
"Auch Kinder schuften unter furchtbaren Bedingungen für unseren Konsum.","Children also toil under terrible conditions for our consumption.","706",NA
"Wälder werden gerodet, Böden übernutzt, die Artenvielfalt schrumpft in rasendem Tempo.","Forests are being cleared, soils are being overused, and biodiversity is shrinking at a rapid pace.","501",NA
"So untergräbt unser Wohlstand seine eigenen Grundlagen.","Thus, our prosperity undermines its own foundations.","416",NA
"Unser ökonomischer Erfolg ist nicht nachhaltig, weil die einseitige Exportorientierung zu massiven Ungleichgewichten in der Europäischen Union beigetragen hat und weil die Ungleichgewichte in unserer Gesellschaft immer größer geworden sind.","Our economic success is not sustainable because the one-sided export orientation has contributed to massive imbalances in the European Union and because the imbalances in our society have become ever greater.","416",NA
"Die Einkommens- und Vermögensschere hat sich immer stärker geöffnet.","The income and wealth gap has widened more and more.","503",NA
"Während einige wenige hohe Gewinne einfahren, arbeitet mehr als jede/r fünfte Beschäftigte für einen Niedriglohn, davon 6,8 Millionen deutlich unter 8,50 Euro.","While a few earn high profits, more than one in five employees works for a low wage, 6.8 million of them well below 8.50 euros.","701",NA
"Obwohl immer mehr Menschen in Arbeit sind, steigt dennoch die Armut.","Although more and more people are in work, poverty is nevertheless on the rise.","701",NA
"10 % der Haushalte in Deutschland verfügen über weit mehr als die Hälfte des gesamten Nettovermögens.","10% of households in Germany have well over half of all net assets.","503",NA
"Die unteren 50 % der Haushalte in Deutschland besitzen zusammen gerade einmal 1 % des Nettovermögens.","The bottom 50 % of households in Germany together own just 1 % of net assets.","503",NA
"In den letzten zehn Jahren ist die Verschuldung der öffentlichen Hand um 800 Mrd. Euro gewachsen – das ungleich verteilte private Vermögen hingegen hat sich von fast fünf auf über zehn Billionen Euro mehr als verdoppelt.","In the last ten years, public debt has grown by 800 billion euros - while unequally distributed private wealth has more than doubled from almost five to over ten trillion euros.","503",NA
"Marode Schulen, geschlossene Schwimmbäder, stillgelegte Bahnhöfe, fehlende Kita-Plätze, zu wenig Ganztagsschulen – in den meisten Kommunen fehlt Geld für unsere öffentlichen Einrichtungen.","Dilapidated schools, closed swimming pools, disused train stations, a lack of daycare places, too few all-day schools - most municipalities lack money for our public facilities.","301",NA
"Diese Entwicklung stellt den Zusammenhalt der Gesellschaft in Frage.","This development calls the cohesion of society into question.","606",NA
"Wir schaden unserer Zukunft, wenn in einem reichen Land wie Deutschland mehr als 2,5 Millionen Kinder und Jugendliche in Armut aufwachsen.","We are damaging our future when more than 2.5 million children and young people grow up in poverty in a rich country like Germany.","503",NA
"Nicht nur das, auch ihre Aufstiegschancen sind schlecht.","Not only that, but their chances for advancement are poor.","503",NA
"In Deutschland entscheidet sich in der Regel schon mit der Geburt, ob ein Kind später Abitur oder überhaupt einen Schulabschluss macht, ob es eine Chance auf einen Ausbildungsplatz hat, auf ein selbständiges Leben in Würde.","In Germany, it is usually decided at birth whether a child will later graduate from high school or even graduate at all, whether he or she will have a chance to get an apprenticeship, to live an independent life in dignity.","503",NA
"Die traurige Wahrheit ist: Armut vererbt sich in unserem Land.","The sad truth is: poverty is inherited in our country.","503",NA
"Unseren Kindern sollte es einmal besser gehen.","Our children should be better off one day.","503",NA
"Heute hoffen viele, dass es ihnen wenigstens nicht schlechter geht.","Today, many hope that at least they will not be worse off.","503",NA
"Es ist nicht minder skandalös, dass Eltern immer noch um einen Kinderbetreuungsplatz kämpfen müssen, wenn sie einen wollen und brauchen.","It is no less scandalous that parents still have to fight for a childcare place when they want and need one.","504",NA
"Noch immer gibt es auch viel zu wenig Ganztagsschulen und gute, ganztägig geöffnete Kitas in Deutschland.","There are still far too few all-day schools and good, all-day daycare centers in Germany.","506",NA
"Seit Jahrzehnten reden wir über die Vereinbarkeit von Familie und Beruf, seit Jahrzehnten tut sich viel zu wenig.","We have been talking about the compatibility of family and career for decades, and for decades far too little has been done.","504",NA
"Wahlfreiheit in der Kinderbetreuung gibt es nur für diejenigen wirklich, die es sich finanziell leisten können.","Freedom of choice in child care really only exists for those who can financially afford it.","504",NA
"Familie ist da, wo Kinder sind.","Family is where children are.","604",NA
"Und Familie ist selbstverständlich da, wo Menschen füreinander einstehen und Verantwortung füreinander übernehmen.","And family is, of course, where people stand up for each other and take responsibility for each other.","604",NA
"Kinder brauchen Eltern und Menschen, die sie lieben.","Children need parents and people who love them.","604",NA
"Und es muss egal sein, ob die Eltern lesbisch, hetero oder schwul sind.","And it must not matter whether the parents are lesbian, straight or gay.","604",NA
"Die ideologische Verweigerung des Adoptionsrechts und der Ehe für gleichgeschlechtliche Paare ist diskriminierend und muss überwunden werden.","The ideological denial of adoption rights and marriage to same-sex couples is discriminatory and must be overcome.","604",NA
"Es ist unwürdig, dass die notwendige Modernisierung vom Bundesverfassungsgericht und nicht vom Par-lament vorangetrieben wird.","It is unworthy that the necessary modernization is being driven by the Federal Constitutional Court and not by parliament.","604",NA
"Frauen und Männer sind in Deutschland immer noch nicht gleichberechtigt.","Women and men still do not have equal rights in Germany.","503",NA
"Frauen erhalten weniger Lohn, auch für vergleichbare Tätigkeiten, und steigen seltener in Führungspositionen auf.","Women are paid less, even for comparable jobs, and are less likely to rise to management positions.","503",NA
"Viel häufiger als Männer sind sie zu Niedriglöhnen und in unsicheren Arbeitsverhältnissen beschäftigt, die keinen Spielraum für eine eigenständige Absicherung bieten; sie sind deshalb auch öfters von Altersarmut bedroht.","Much more often than men, they are employed on low wages and in precarious jobs that offer no scope for independent security; they are therefore also more often at risk of old-age poverty.","503",NA
"Und sie tragen einen Großteil der häuslichen Sorgearbeit und der Kindererziehung.","And they bear much of the domestic care work and child rearing.","503",NA
"Hier tut sich seit Jahren wenig.","Little has been done here for years.","503",NA
"Auch eine Frau als Kanzlerin macht noch keine gute Gleichstellungspolitik.","Even a woman as chancellor does not make a good gender equality policy.","503",NA
"Es ist erschreckend, dass eine rechte Terrorgruppe über zehn Jahre hinweg, angetrieben von einem blinden Hass auf alles, was nicht ihrem kruden Weltbild entsprach, mit Bombenanschlägen und kaltblütigen Morden ungehindert durch unser Land ziehen konnte.","It is frightening that a right-wing terrorist group, driven by a blind hatred of everything that did not correspond to their crude worldview, was able to roam our country unhindered with bomb attacks and cold-blooded murders for over ten years.","605",NA
"Das Vertrauen in unsere Sicherheitsbehörden ist tief erschüttert.","Trust in our security authorities has been deeply shaken.","605",NA
"Echte Konsequenzen aus diesem staatlichen Versagen wurden immer noch nicht gezogen.","Real consequences from this governmental failure have still not been drawn.","605",NA
"Es besorgt uns zutiefst, dass unter Merkels Führung das Europa der Nationalstaaten auf Kosten der Europäischen Gemeinschaft reaktiviert wurde.","We are deeply concerned that under Merkel's leadership the Europe of nation states has been reactivated at the expense of the European Community.","108",NA
"Mit der Devise „An Deutschlands Wesen soll Europa genesen“ gefährdet die Koalition Angela Merkels nicht nur die weitere Integration, sondern auch das friedliche Miteinander in der EU.","With the motto ""Let Europe be healed by Germany's nature,"" Angela Merkel's coalition is endangering not only further integration, but also peaceful coexistence in the EU.","602",NA
"Mit dem national fokussierten Blick hat Schwarz-Gelb unter dem Deckmantel des Spardiktats in wenigen Monaten über Jahrzehnte aufgebaute Eckpfeiler des Friedensprojekts EU – wie Vertrauen, Solidarität und Einheit in Vielfalt – ins Wanken gebracht.","With its nationally focused view, under the guise of austerity dictates, black and yellow has, in just a few months, shaken cornerstones of the EU peace project that have been built up over decades - such as trust, solidarity and unity in diversity.","602",NA
"Wir finden, das darf nicht so weitergehen.","We don't think this can continue.","602",NA
"Wir wollen unsere Demokratie","We want our democracy","202",NA
"und die Bürgerrechte stärken.","and strengthen civil rights.","201",NA
"Wir wollen gemeinsam einen grünen Wandel hin zu einer Wirtschaft und Gesellschaft schaffen, der nicht auf Kosten des Planeten, nachkommender Generationen oder wirtschaftlich schwächerer Menschen in anderen Regionen geht.","Together, we want to create a green transformation towards an economy and society that does not come at the expense of the planet, future generations or economically weaker people in other regions.","416",NA
"Ein grüner Wandel, der das Vertrauen in staatliche Institutionen wieder stärkt.","A green change that restores trust in state institutions.","303",NA
"Deutschland hat alle Mittel dazu, das zu schaffen: die Menschen, die Technologien, das Wissen.","Germany has all the means to achieve this: the people, the technologies, the knowledge.","601",NA
"Und auch den Willen.","And also the will.","305",NA
"Denn die Gesellschaft ist weiter, als Merkel und ihr Kabinett uns glauben machen wollen.","Because society is further along than Merkel and her cabinet would have us believe.","305",NA
"Die große Mehrheit will, dass es in unserer Gesellschaft gerechter zugeht,","The vast majority want things to be fairer in our society, for","503",NA
"dass mehr Beteiligung möglich ist","more participation to be possible","202",NA
"und dass wir endlich Verantwortung für unsere Zukunft übernehmen.","and for us to finally take responsibility for our future.","416",NA
"Die Mehrheit der Bürgerinnen und Bürger hat längst verstanden, dass wir schonender mit unseren natürlichen Ressourcen umgehen müssen,","The majority of citizens have long understood that we need to be more careful with our natural resources, that","501",NA
"dass wir einen neuen sozialen Ausgleich und ein echtes Teilhabeversprechen brauchen,","we need a new social balance and a real promise of participation, that","503",NA
"dass wir unsere Demokratie erhalten und dafür aber auch etwas tun müssen.","we need to preserve our democracy and do something about it.","202",NA
"Doch diesen gesellschaftlichen Mehrheiten steht eine schwarzgelbe Koalition entgegen, deren Kanzlerin Klientelinteressen schützt, statt sich auf die Seite des Wandels zu stellen.","But these social majorities are opposed by a black-yellow coalition whose chancellor is protecting patronage interests instead of taking the side of change.","305",NA
"Verwandeln wir also endlich die gesellschaftliche Mehrheit in eine politische Mehrheit.","So let's finally turn the social majority into a political majority.","305",NA
"Eine andere, eine bessere Politik ist möglich!","Another, a better policy is possible!","305",NA
"3. Unser Ziel: ein besseres Morgen","3. our goal: a better tomorrow",NA,NA
"Wir können gemeinsam eine Wirtschaft schaffen, die Lebensqualität für alle schafft, ohne Umwelt, Natur und unsere natürlichen Lebensgrundlagen zu zerstören.","Together, we can create an economy that creates quality of life for all without destroying the environment, nature and our natural resources.","416",NA
"Wir können gemeinsam eine gerechte Gesellschaft schaffen, in der niemand ausgeschlossen ist von Bildung und Arbeit und einem Leben in Würde.","Together we can create a just society in which no one is excluded from education and work and a life of dignity.","503",NA
"Mit der Energiewende übernehmen wir eine weltweite Vorreiterrolle.","With the energy transition, we are taking on a pioneering role worldwide.","501",NA
"Damit können wir in Deutschland zeigen, dass eine erfolgreiche Industrienation den Umbau zu einer klimafreundlichen Energieversorgung schaffen kann.","In this way, we in Germany can show that a successful industrial nation can manage the transformation to a climate-friendly energy supply.","601",NA
"Wir können dem stockenden internationalen Klimaschutz so ganz neue Impulse geben und die drohende Klimakatastrophe noch abwenden.","In this way, we can give new impetus to the faltering international climate protection and avert the impending climate catastrophe.","501",NA
"Gleichzeitig können mit diesen politischen Rahmenbedingungen innovative UnternehmerInnen hunderttausende neue Jobs schaffen","At the same time, innovative entrepreneurs can create hundreds of thousands of new jobs","701",NA
"und alte Abhängigkeiten vom Import teurer Rohstoffe wie Kohle, Öl und Gas wer-den beseitigt.","and old dependencies on the import of expensive raw materials such as coal, oil and gas are eliminated.","408",NA
"Das spart viel Geld und macht unsere Produktion sauber.","This saves a lot of money and makes our production clean.","416",NA
"Die neue, saubere Energie wird dabei von vielen kleinen Unternehmen in Bürgerhand erzeugt, nicht nur von einigen wenigen Großkonzernen, die heute den Wandel bremsen, weil sie uns teuren Strom verkaufen wollen, ohne Konkurrenz fürchten zu müssen.","The new, clean energy will be generated by many small, citizen-owned companies, not just a few large corporations that are slowing down change today because they want to sell us expensive electricity without fearing competition.","408",NA
"Wir ziehen endlich die Konsequenz daraus, dass die natürlichen Ressourcen begrenzt sind und eine Energieversorgung der Zukunft nicht auf Kohle und Öl aufbauen darf – und auf Atom schon gar nicht.","We are finally drawing the conclusion that natural resources are limited and that an energy supply of the future must not be based on coal and oil - and certainly not on nuclear power.","501",NA
"Der Ressourcenhunger der Industrie- und Schwellenländer ist für die Konflikte auf unserem Globus mitverantwortlich.","The industrialized and emerging countries' hunger for resources is partly responsible for the conflicts on our planet.","106",NA
"Der gerechte Zugang zu Energie und der Nutzung von natürlichen Ressourcen ist aktive Friedenspolitik, genauso wie der Ersatz endlicher Rohstoffe durch erneuerbare.","Equitable access to energy and the use of natural resources is active peace policy, as is the replacement of finite raw materials with renewable ones.","106",NA
"Die Wirtschaft, die wir brauchen, soll Wohlstand für alle schaffen.","The economy we need is to create prosperity for all.","503",NA
"Wir setzen auf eine nachhaltige Wirtschaft als Leitbild.","We are committed to a sustainable economy as our guiding principle.","416",NA
"Bisher wird unsere Wirtschaft fast ausschließlich anhand ihres Wachstums beurteilt.","So far, our economy has been judged almost exclusively on the basis of its growth.","416",NA
"Die Fixierung von Politik und Medien allein auf das Brutto inlandsprodukt (BIP) hat uns in die Irre geführt.","The fixation of politicians and the media on gross domestic product (GDP) alone has led us astray.","416",NA
"Über die wichtigsten Dinge, die das Leben lebenswert machen, sagt das BIP nichts aus.","GDP says nothing about the most important things that make life worth living.","416",NA
"Ist Wachstum mit Umweltzerstörung und Ungerechtigkeit erkauft, kann es uns unterm Strich sogar ärmer machen.","If growth is bought with environmental destruction and injustice, it can actually make us poorer on balance.","416",NA
"Deshalb brauchen wir einen neuen Gradmesser für Wohlstand und Lebensqualität – einen neuen Wohlstandsindikator, der die soziale und ökologische Dimension des Wohlstandes mit umfasst.","That is why we need a new yardstick for prosperity and quality of life - a new prosperity indicator that includes the social and ecological dimensions of prosperity.","416",NA
"Wir wollen eine Wirtschaft, die den Menschen und nicht Märkte in den Mittelpunkt stellt.","We want an economy that puts people, not markets, at the center.","416",NA
"Wir haben es in der Hand, unsere Gesellschaft so zu gestalten, dass alle Menschen gerecht an ihr teilhaben können, dass Arm und Reich nicht unerreichbar weit auseinanderliegen, Wenige sich nicht auf Kosten Vieler bereichern, und alle Zugang zu den Ressourcen für ein selbstbestimmtes Leben haben.","It is in our hands to shape our society in such a way that all people can participate in it fairly, that rich and poor are not unattainably far apart, that the few do not enrich themselves at the expense of the many, and that all have access to the resources for a self-determined life.","503",NA
"Wir wollen, dass sich jeder Mensch gemäß seinen Fähigkeiten und Potentialen entwickeln kann – in guten Kitas und Schulen","We want everyone to be able to develop according to their abilities and potential - in good daycare centers and schools and","506",NA
"und nicht abhängig vom Geldbeutel der Eltern.","not depending on the parents' wallets.","503",NA
"Wir wollen eine solidarische Gesellschaft, in der starke Schultern mehr tragen als schwache.","We want a society based on solidarity, in which strong shoulders carry more than weak ones.","503",NA
"Wir geben aber auch klar Auskunft, wie wir die Mittel einsetzen wollen, um zu guten öffentlichen Institutionen zu kommen, von denen alle profitieren.","But we also provide clear information on how we intend to use the funds to achieve good public institutions that benefit everyone.","303",NA
"Wir arbeiten so an einer sozialen und ökologischen Neubegründung unserer Marktwirtschaft.","We are thus working on a social and ecological re-foundation of our market economy.","403",NA
"Wir schaffen endlich klare Regeln für die Finanzmärkte.","We are finally creating clear rules for the financial markets.","403",NA
"Gute Arbeit,","Good work,","701",NA
"gute Löhne,","good wages,","701",NA
"mehr Mitsprache der Beschäftigten – all das kann und muss zum wirtschaftlichen und sozialen Erfolg beitragen.","more employee participation - all of these can and must contribute to economic and social success.","701",NA
"Wir wollen in einer modernen Gesellschaft leben, in der Menschen gleichberechtigt sind und gleiche Chancen und Möglichkeiten haben – Frauen und Männer, Menschen mit Behinderungen, Flüchtlinge, Menschen unterschiedlicher Herkunft und unterschiedlichen Alters, Menschen verschiedenen Glaubens und verschiedener sexueller Identität.","We want to live in a modern society where people have equal rights, opportunities and chances - women and men, people with disabilities, refugees, people of different origins and ages, people of different faiths and sexual identities.","503",NA
"Wir wollen unsere Demokratie wiederbeleben, so dass neben den gewählten Parlamenten vor allem die Bürgerinnen und Bürger mitentscheiden – und nicht starke Lobbys, für die das Gemeinwohl kein Kriterium ist.","We want to revive our democracy so that, in addition to elected parliaments, it is above all the citizens who have a say - and not powerful lobbies for whom the common good is not a criterion.","202",NA
"Wir wollen einen respektvollen Umgang mit der Natur, der die Artenvielfalt, den Boden, die Luft und das Wasser schützt.","We want a respectful approach to nature that protects biodiversity, soil, air and water.","501",NA
"Wir wollen eine naturnahe Waldwirtschaft.","We want forest management that is close to nature.","501",NA
"Wir wollen eine Landwirtschaft, die nicht mehr von tierquälerischer Massentierhaltung und klimaschädlicher Fleisch- und Milchproduktion geprägt ist.","We want an agriculture that is no longer characterized by cruel factory farming and climate-damaging meat and milk production.","501",NA
"Wir wollen informierte Verbraucherinnen und Verbraucher mit gesicherten Rechten – keine Lebensmittel- oder Datenschutzskandale in Serie.","We want informed consumers with secure rights - not a series of food or data protection scandals.","403",NA
"Wir richten unsere Politik nicht nach Himmelsrichtungen aus.","We do not align our policies with points of the compass.","305",NA
"Weder Ost und West noch Nord und Süd dürfen gegeneinander ausgespielt werden.","Neither East and West nor North and South may be played off against each other.","606",NA
"Wir packen die Probleme dort an, wo sie bestehen.","We tackle the problems where they exist.","305",NA
"Unser Ziel sind gleiche Chancen, Möglichkeiten und vergleichbare Lebensverhältnisse in allen Regionen.","Our goal is equal opportunities, possibilities and comparable living conditions in all regions.","503",NA
"Auch deshalb bedarf es auch über 20 Jahre nach der friedlichen Revolution der Solidarität zwischen den ost- und westdeutschen Ländern.","This is another reason why solidarity between the East and West German states is still needed more than 20 years after the peaceful revolution.","606",NA
"Wir können auch heute noch viel voneinander lernen und uns gemeinsam entwickeln.","We can still learn a lot from each other and develop together.","606",NA
"Grüne Politik denkt und handelt auch vor Ort.","Green politics also thinks and acts locally.","301",NA
"Städte und Dörfer sind zentrale Orte des öffentlichen Zusammenlebens.","Cities and villages are central places of public coexistence.","301",NA
"Es wird Zeit, dass die Kommunen wieder in die Lage versetzt werden, ihre Aufgaben wahrnehmen zu können, denn Zusammenleben und Demokratie bekommen hier ihr Gesicht.","It is time for the municipalities to be put back in a position to perform their tasks, because living together and democracy get their face here.","301",NA
"Wir wollen ein europäisches Deutschland – kein deutsches Euro-pa.","We want a European Germany - not a German Euro-pa.","602",NA
"Die Bundesrepublik hat vom Zusammenwachsen Europas profitiert wie kein anderes Land.","The Federal Republic has benefited more than any other country from the growing together of Europe.","108",NA
"Doch in der Krise hat sich gezeigt, dass Europa Reformen braucht.","But the crisis has shown that Europe needs reforms.","108",NA
"Wir sind uns sicher: Um die großen Herausforderungen zu gestalten, brauchen wir mehr Europa.","We are certain that we need more Europe to meet the major challenges.","108",NA
"Aber wir brauchen auch ein anderes Europa: ein Europa, das miteinander mehr gegen Jugendarbeitslosigkeit und Armut unternimmt,","But we also need a different Europe: a Europe that does more together against youth unemployment and poverty,","503",NA
"das gemeinsam den Weg hin zu den Erneuerbaren Energien geht,","that goes together the way to renewable energies,","501",NA
"das Flüchtlinge schützt, anstatt die Grenzen Europas zu todbringenden Mauern aufzurüsten.","that protects refugees instead of arming the borders of Europe to deadly walls.","705",NA
"Ein Europa mit gemeinsamen Sozialstandards und mehr Kooperation in Steuer- und Finanzfragen.","A Europe with common social standards and more cooperation on fiscal and financial issues.","108",NA
"Wir brauchen ein demokratisches Europa der Bürgerinnen und Bürger statt ein Europa der Regierungen, Verwaltungen und Expertokratie.","We need a democratic Europe of citizens instead of a Europe of governments, administrations and expertocracy.","202",NA
