"text","text_en","cmp_code","eu_code"
"Statt die Interessen aller Beteiligten demokratisch einzubeziehen, setzt sie auf Spaltung: Erwerbstätige gegen Erwerbslose, West gegen Ost, Gesunde gegen Kranke, Junge gegen Alte, Männer gegen Frauen, Deutsche gegen AusländerInnen, Singles gegen Familien","Instead of democratically incorporating the interests of all those involved, it focuses on division: the employed against the unemployed, West against East, the healthy against the sick, the young against the old, men against women, Germans against foreigners, singles against families","606",NA
"Wo das Gesetz des Stärkeren gilt, sind Haß und Gewalt nicht fern","Where the law of the strongest applies, hatred and violence are not far away","606",NA
"Unter Kohl ist in Deutschland Rassismus wieder hoffähig gemacht worden","Under Kohl, racism has been made acceptable again in Germany","606",NA
"Fünf Jahre nach den Brandanschlägen von Solingen und Lübeck ist rechtsextremistische Gewalt weiter bitterer Alltag","Five years after the arson attacks in Solingen and Lübeck, right-wing extremist violence remains a bitter daily reality","606",NA
"Fünf Jahre nach der Abschaffung des Asylrechts müssen Menschen in Deutschland vor der Polizei in Kirchen Asyl suchen","Five years after the abolition of the right of asylum, people in Germany have to seek asylum from the police in churches","201",NA
"Immer noch werden Millionen Bürgerinnen und Bürger die Staatsbürgerrechte verweigert","Millions of citizens are still being denied their citizenship rights","201",NA
"Aber es ist unübersehbar: Die Koalition aus CDU, CSU und FDP ist am Ende","But it is unmistakable: The coalition of CDU, CSU and FDP is at an end","305",NA
"Sie ist nicht mehr handlungsfähig","It is no longer capable of acting","305",NA
"Zank und Stillstand symbolisieren ihre Politik","Quarrels and stagnation symbolize their politics","305",NA
"Damit aber wird Politik überhaupt diskreditiert","But this discredits politics in general","305",NA
"Die Kohl-Regierung vermittelt den Menschen das Gefühl, daß sich sowieso nichts ändern läßt","The Kohl government gives people the feeling that nothing can be changed anyway","305",NA
"Einen Wechsel für die Jugend","A change for the youth",NA,NA
"Die Erwartungen junger Menschen an die Zukunft haben sich geändert","Young people's expectations of the future have changed","706",NA
"Und ”die” Jugend läßt sich nicht auf ein Lebensgefühl reduzieren","And ""the"" youth cannot be reduced to one attitude towards life","706",NA
"Doch sie ist besonders von den Entscheidungen heutiger Politik betroffen","But it is particularly affected by today's political decisions","706",NA
"Verläßliche Orientierungspunkte in der Lebensplanung junger Menschen gibt es kaum noch: Angst vor Arbeitslosigkeit, sozialem Abstieg und Vernichtung der Umwelt verunsichern","There are hardly any reliable points of orientation in young people's life planning: fear of unemployment, social decline and the destruction of the environment are unsettling","706",NA
"Ein Schulabschluß garantiert keine Arbeit, der Job keine soziale Absicherung und das eigene ökologische Handeln kein gesundes Leben","A school-leaving certificate does not guarantee a job, a job does not guarantee social security and one's own ecological actions do not guarantee a healthy life","503",NA
"Die Bereitschaft vieler Jugendlicher, sich im sozialen, kulturellen und ökologischen Bereich zu engagieren, wird gedämpft durch Perspektivlosigkeit und unglaubwürdige Politik:","The willingness of many young people to get involved in social, cultural and ecological issues is dampened by a lack of prospects and untrustworthy politics:","706",NA
"Für Bildung ist kein Geld da,","There is no money for education,","506",NA
"aber für die Finanzierung des Eurofighters;","but for the financing of the Eurofighter;","105",NA
"Deutschland bemüht sich angeblich um Frieden in der Welt und profitiert gleichzeitig von Waffenexporten;","Germany supposedly strives for peace in the world and at the same time profits from arms exports;","105",NA
"Jugendliche sehen sich als gewaltbereit und faul beschimpft, während Bundesregierung und Wirtschaft eine aktive Beschäftigungspolitik verweigern","Young people see themselves labeled as violent and lazy, while the federal government and business refuse to pursue an active employment policy","701",NA
"Eine solche Politik löst eine skeptische Distanz der jungen Generation zum gesellschaftlichen System in der Bundesrepublik aus","Such a policy triggers a skeptical distance between the young generation and the social system in the Federal Republic of Germany","606",NA
"Bedürfnisse, Sehnsüchte und alltägliche Interessen junger Menschen werden von PolitikerInnen kaum wahrgenommen","The needs, aspirations and everyday interests of young people are hardly noticed by politicians","706",NA
"Im Gegenteil - die mit angeblichen Sachzwängen gerechtfertigte Sparpolitik der Bundesregierung trifft in hohem Maße Jugendeinrichtungen im Osten, Sportangebote, Ausbildungsplätze im öffentlichen Dienst, Schulen und Hochschulen","On the contrary - the federal government's austerity policy, which is justified by alleged practical constraints, is hitting youth facilities in the east, sports facilities, training places in the public sector, schools and universities hard","504",NA
"Verkrustete Strukturen und alte Seilschaften verhindern einen Generationenwechsel und ein gesellschaftliches Umdenken","Encrusted structures and old networks prevent a generational change and a social rethink","706",NA
"Dies vermindert vor allem die Chancen junger Frauen","This reduces the chances of young women in particular","503",NA
"- das Ausbildungsangebot für sie betont klassische Frauenberufe,","- The training opportunities for them emphasize classic female professions,","503",NA
"die immer wiederkehrende Debatte um die Schwangerschaftsberatung läßt ihnen für eigene Entscheidungen über ihre Zukunft keinen Spielraum,","the recurring debate about pregnancy counseling leaves them no room to make their own decisions about their future,","604",NA
"eine entwürdigende AusländerInnenpolitik drängt besonders junge Migrantinnen an den Rand der Gesellschaft","a degrading policy towards foreigners pushes young migrant women in particular to the margins of society","503",NA
"Die herrschende Politik nutzt die daraus entstehende Ohnmacht und Wut zur Entsolidarisierung der Gesellschaft","The ruling politicians use the resulting powerlessness and anger to desolidarize society","606",NA
"Grüne wollen dem eine Politik entgegensetzen, bei der junge Menschen aktiv mitbestimmen können und die ihre Erfahrungen und Lebenslagen ernst nimmt","The Greens want to counter this with a policy in which young people can have an active say and which takes their experiences and life situations seriously","706",NA
"Wir wollen, daß Jugendliche in die Gestaltung der heutigen Gesellschaft und ihrer Zukunft eingreifen können anstatt sich überlieferten Lebensweisen anpassen zu müssen","We want young people to be able to intervene in the shaping of today's society and their future instead of having to adapt to traditional ways of life","503",NA
"Wir wollen mit unseren Konzepten Perspektiven für junge Menschen aufzeigen und ihnen politische Teilhabe ermöglichen","With our concepts, we want to show prospects for young people and enable them to participate in politics","706",NA
"Grüne machen Mut zum Wechsel","Greens encourage change",NA,NA
"Politikverdrossenheit ist die falsche Antwort auf die von oben gewollte Lähmung der Gesellschaft","Disenchantment with politics is the wrong response to the paralysis of society that is being willed from above","606",NA
"Wir wollen diese Lähmung aufbrechen","We want to break this paralysis","606",NA
"Es macht uns zuversichtlich, daß viele Kräfte der Gesellschaft alles andere als gelähmt sind","It gives us confidence that many forces in society are anything but paralyzed","606",NA
"Gewerkschaften, Initiativen und Kirchen engagieren sich gemeinsam für die Lösung der sozialen Probleme des Landes","Trade unions, initiatives and churches work together to solve the country's social problems","606",NA
"Streiks und Demonstrationen verhinderten die Kürzung der Lohnfortzahlung im Krankheitsfall","Strikes and demonstrations prevented the reduction in sick pay","701",NA
"Jugendliche leisten freiwillig soziale Jahre","Young people volunteer for social years","606",NA
"Sie beteiligen sich an Sitzblockaden gegen Atommülltransporte, engagieren sich im Umweltschutz oder für humanitäre Projekte","They take part in sit-in blockades against nuclear waste transports, get involved in environmental protection or humanitarian projects","606",NA
"Sie demonstrieren für bessere Bildungschancen, mehr Mitbestimmung und bringen mit ihren Streiks Bewegung in die erstarrten Hochschulen","They are demonstrating for better educational opportunities, more co-determination and, with their strikes, are bringing movement to the stagnant universities","606",NA
"Obdachlose machen Zeitungen, Erwerbslose gründen Gemeinschaften","Homeless people make newspapers, unemployed people set up communities","606",NA
"Menschen jeden Alters schützen mit ihrer Zivilcourage die Menschenrechte Verfolgter","People of all ages protect the human rights of persecuted people with their civil courage","606",NA
"Kampagnen, wie etwa gegen die Landminen, haben inzwischen internationale Abkommen erzwungen","Campaigns, such as the one against landmines, have now forced international agreements","606",NA
"Die Gesellschaft ist den politischen Institutionen vielfach weit voraus: Kreative UnternehmerInnen und GewerkschafterInnen erproben neue Arbeitszeitmodelle und damit die Umverteilung von Arbeit und Arbeitseinkommen auf alle","In many cases, society is far ahead of political institutions: creative entrepreneurs and trade unionists are testing new working time models and thus redistributing work and income to everyone","701",NA
"ArbeiterInnen und Angestellte vor allem in Ostdeutschland retten ihre Betriebe und ihre Arbeitsplätze durch Unternehmensbeteiligungen – ohne auf große Vorbilder oder VordenkerInnen zu warten","Workers and employees, especially in eastern Germany, are saving their companies and their jobs by investing in companies - without waiting for great role models or thought leaders","701",NA
"Eine neue Politik muß diese Energie, diese Tatkraft aufnehmen","A new policy must absorb this energy, this drive","305",NA
"Sie muß den Mut aufbringen zum Unkonventionellen, zum Brückenschlag, zum Experiment, zum Neuen","It must have the courage to be unconventional, to build bridges, to experiment, to be new","305",NA
"Eine neue Politik muß den Mut haben, Probleme anzusprechen statt sie mit Schweigen oder mit abenteuerlichen Finanzkonstrukten zu vertagen","A new policy must have the courage to address problems instead of postponing them with silence or adventurous financial constructs","305",NA
"Ein neuer Anfang","A new beginning",NA,NA
"Eine andere Politik für eine andere Mehrheit","A different policy for a different majority",NA,NA
"Das Ende der Kohl-Zeit ist absehbar","The end of the Kohl era is in sight","305",NA
"Die Menschen wissen, daß es so nicht weitergehen kann","People know that things cannot go on like this","305",NA
"Aber die Angst vor einer Veränderung ist auch unübersehbar","But the fear of change is also unmistakable","000",NA
"Auf diese Angst zielt die Vorbereitung einer großen Koalition","The preparation of a grand coalition is aimed at this fear","305",NA
"Doch gerade mit Blick auf junge Menschen dürfen die, die sich momentan im System gut eingerichtet haben, nicht den notwendigen gesellschaftlichen Aufbruch blockieren","However, especially with regard to young people, those who are currently well established in the system must not block the necessary social change","305",NA
"Die große Koalition ist die geheime Option von CDU wie SPD","The grand coalition is the secret option of both the CDU and SPD","305",NA
"Große Koalitionen bedeuten großen Stillstand","Grand coalitions mean major standstill","305",NA
"Ökologie, soziale Gerechtigkeit, Demokratie und Gleichberechtigung blieben auf der Strecke","Ecology, social justice, democracy and equality have fallen by the wayside","305",NA
"Die Chance eines politischen Wandels wäre für mehr als nur vier Jahre vergeben","The opportunity for political change would be lost for more than just four years","305",NA
"Für Jugendliche, die teilweise nichts anderes erlebt haben als einen selbstgefälligen Kanzler, der gesellschaftliche Bewegung ignoriert oder diffamiert, würde die Bereitschaft für eine aktive Mitgestaltung der Gesellschaft verloren gehen","For young people, some of whom have experienced nothing other than a complacent chancellor who ignores or defames social movements, the willingness to actively participate in shaping society would be lost","606",NA
"Rechtspopulisten wie in Österreich drohen parlamentsfähig zu werden","Right-wing populists like those in Austria threaten to become parliamentary","606",NA
"Die Wahlbeteiligung würde weiter zurückgehen","Voter turnout would continue to fall","202",NA
"Die große Koalition hätte sich selbst zum Nachfolger","The grand coalition would have made itself the successor","305",NA
"Deshalb lautet die Alternative für 1998: Entweder es gibt ein Weiter-So mit der CDU oder einen politischen Neuanfang","Therefore, the alternative for 1998 is either to continue with the CDU or to make a new political start","305",NA
"BÜNDNIS 90/DIE GRÜNEN wollen die jetzt regierenden Parteien vollständig von der Macht ablösen","BÜNDNIS 90/DIE GRÜNEN want to completely remove the current ruling parties from power","305",NA
"Ein politischer Neuanfang ist nur mit Rot-Grün möglich","A new political start is only possible with the red-green coalition","305",NA
"| Nur wenn SPD und Grüne eine eigene Mehrheit im neuen Bundestag haben, wird eine große Koalition zu verhindern sein","| A grand coalition can only be prevented if the SPD and Greens have their own majority in the new Bundestag","305",NA
"Wir wissen: Die SPD ist in weiten Teilen eine strukturkonservative Partei","We know: The SPD is largely a structurally conservative party","305",NA
"Deshalb werden die Grünen in einer Koalition für Reformschub sorgen müssen","This is why the Greens will have to push for reform in a coalition","305",NA
"Nur eine Stimme für die Grünen ist eine Stimme für den Wechsel","Only a vote for the Greens is a vote for change","305",NA
"Wir fügen hinzu: Für bloßes Durchwursteln, als reine Mehrheitsbeschaffer, stehen wir nicht zur Verfügung","We add: We are not available for mere muddling through, as pure majority procurers","305",NA
"Wir wollen dieses Land gemeinsam mit seinen Bürgerinnen und Bürgern verändern","We want to change this country together with its citizens","606",NA
"Wir wollen ihren Reformwillen und ihr Engagement aufnehmen und umsetzen","We want to take up and implement their will to reform and their commitment","606",NA
"Wir wissen, welchem schweren Erbe von 16 Jahren Kohl-Regierung wir uns stellen","We know what a heavy legacy we are facing from 16 years of the Kohl government","305",NA
"Wir wollen die herrschende Verantwortungslosigkeit gegenüber der Zukunft beenden","We want to put an end to the prevailing irresponsibility towards the future","606",NA
"Wir sind entschlossen, Verantwortung zu übernehmen","We are determined to take responsibility","305",NA
"Dazu brauchen wir Ihre Stimme am Wahltag genauso wie Ihre Mitwirkung und Ihr Engagement danach","To achieve this, we need your vote on election day as well as your participation and commitment afterwards","606",NA
"Um beides möchten wir Sie bitten","We would like to ask you for both","305",NA
"Grün ist der Wechsel","Green is the change",NA,NA
"Umwelt- und Naturschutz","Environmental protection and nature conservation",NA,NA
"Basis der ökologischen Wirtschaft","Basis of the ecological economy",NA,NA
"Die Wachstumsgesellschaft stößt an ihre Grenzen: ökologisch und ökonomisch","The growth society is reaching its limits: ecologically and economically The","416",NA
"Längst sind die Auswirkungen lokaler Umweltdesaster global – und das nicht erst seit dem Supergau von Tschernobyl oder der Ökokatastrophe im Herbst 1997 in Asien","effects of local environmental disasters have long been global - and not just since the Chernobyl supercollapse or the ecological catastrophe in Asia in the fall of 1997","501",NA
"Die ökologischen Kosten des Wachstums werden weltweit spürbar","The ecological costs of growth are being felt worldwide","416",NA
"Umweltschutz steht heute nicht im Mittelpunkt des öffentlichen Interesses","Environmental protection is not the focus of public interest today","501",NA
"Längst sicher geglaubte Errungenschaften der Umweltbewegung werden wieder in Frage gestellt","Achievements of the environmental movement that have long been believed to be secure are once again being called into question The","501",NA
"Die Lebensqualität droht im härter gewordenen globalen Verteilungskampf um materiellen Wohlstand auf der Strecke zu bleiben","quality of life is threatening to fall by the wayside in the global distribution struggle for material prosperity, which has become tougher","416",NA
"BÜNDNIS 90/DIE GRÜNEN meinen: Der Schutz der Umwelt muß auch in wirtschaftlich schwierigen Zeiten Priorität haben","Alliance 90/The Greens believe: Protecting the environment must be a priority even in difficult economic times","501",NA
"In der Regierung Kohl herrscht umweltpolitischer Stillstand: Die Bundesregierung definiert Umweltschutz als ein Luxusgut, auf das sich in Zeiten leerer Kassen zunehmend verzichten läßt","The Kohl government has brought environmental policy to a standstill: The federal government defines environmental protection as a luxury good that can increasingly be dispensed with in times of empty coffers","501",NA
"Als hätte es nie internationale Klimagipfel gegeben, expandiert der Verkehrskollaps, exportiert die deutsche Wirtschaft globale Umweltprobleme zur eigenen Gewinnmaximierung, ist die Regierung Kohl von der vollmundig versprochenen Reduktion des Co2-Ausstosses um 25 Prozent so weit entfernt wie von der Halbierung der Arbeitslosenzahlen","As if there had never been any international climate summits, transport collapse is expanding, German industry is exporting global environmental problems for its own profit maximization, the Kohl government is as far away from the full-bodied promise of reducing Co2 emissions by 25 percent as it is from halving the number of unemployed","501",NA
"BÜNDNIS 90/DIE GRÜNEN setzen dem ein gerechtes Reformkonzept der Nachhaltigkeit entgegen","BÜNDNIS 90/DIE GRÜNEN counter this with a just reform concept of sustainability","416",NA
"Nachhaltige Umweltpolitik schafft Arbeit","Sustainable environmental policy creates jobs",NA,NA
"Wirtschaftliche Entwicklung und Bewahrung der Natur sind nur gemeinsam zu bewältigen","Economic development and nature conservation can only be achieved together","416",NA
"Das ist der Grundgedanke einer nachhaltigen Wirtschaftsweise","This is the basic idea of a sustainable economy","416",NA
"Nachhaltige Entwicklung bedingt nicht nur einen Wechsel des Wirtschaftskurses, sondern tiefgreifende politische und gesellschaftliche Veränderungen","Sustainable development requires not only a change in the economic course, but also far-reaching political and social changes","416",NA
"Deutschland steckt in einer ökonomischen, ökologischen und sozialen Krise","Germany is in an economic, ecological and social crisis","416",NA
"Umweltschutz gibt es nicht zum Nulltarif – aber durch intelligente, zukunftsfähige Anreiz- und Lenkungsinstrumente","Environmental protection does not come for free - but through intelligent, sustainable incentive and steering instruments","501",NA
"Mit einer Ökologisch-sozialen Steuerreform werden die Weichen in Richtung einer nachhaltigen, zukunftsfähigen Entwicklung gestellt: der Ressourcenverbrauch wird drastisch reduziert","An eco-social tax reform will set the course for sustainable, future-proof development: resource consumption will be drastically reduced","416",NA
"Eine Ökologisch-soziale Steuerreform verringert nicht nur den Umweltverbrauch,","An eco-social tax reform not only reduces environmental consumption,","501",NA
"sie sichert und schafft auch Arbeitsplätze, weil mit ihrem Aufkommen die Lohnnebenkosten spürbar gesenkt werden können","it also secures and creates jobs because its revenue can be used to significantly reduce non-wage labor costs","701",NA
"Unser Gesamtkonzept einer Ökologisch-sozialen Steuerreform besteht aus drei Einnahme- und Verwendungs-Säulen","Our overall concept of an ecological-social tax reform consists of three pillars of revenue and use","416",NA
"Auf der Einnahmeseite stehen: ? Einführung einer Energiesteuer,","On the revenue side: ? introduction of an energy tax,","403",NA
"? Erhöhung der Mineralölsteuer und Einführung einer Schwerverkehrsabgabe,","? Increase in mineral oil tax and introduction of a heavy vehicle tax,","403",NA
"? Abbau ökologisch schädlicher Subventionen","? Reduction of ecologically harmful subsidies","416",NA
"Auf der Verwendungsseite stehen: ? Senkung der Lohnnebenkosten,","On the expenditure side: ? reduction in non-wage labor costs,","701",NA
"? Finanzierung der Verkehrswende, des Ausbaus von Bus- und Bahnverkehr,","? Financing the transport turnaround, the expansion of bus and rail transport,","411",NA
"? Finanzierung der Energiewende","? Financing the energy transition","411",NA
"Mögliche Überschüsse wollen wir den Bürgerinnen und Bürgern zurückgeben","We want to give any surpluses back to the citizens","401",NA
"Die Ökologisch-soziale Steuerreform kehrt die heutigen Fehlentwicklungen um:","The ecological-social tax reform reverses the current undesirable developments:","416",NA
"Mit den Steuereinnahmen wollen wir die Senkung der Lohnnebenkosten finanzieren: innerhalb von 10 Jahren können die Sozialversicherungsbeiträge um 6 Prozentpunkte gesenkt werden","We want to use the tax revenue to finance the reduction in non-wage labor costs: social security contributions can be reduced by 6 percentage points within 10 years","701",NA
"Niedrigere Arbeitskosten durch niedrigere Lohnnebenkosten sichern und schaffen Arbeitsplätze","Lower labor costs due to lower non-wage labor costs secure and create jobs","701",NA
"Ein zusätzlicher Innovationsschub in Energiespartechniken und Zukunftsenergien wie Wind, Wasser, Sonne und Erdwärme schafft neue Arbeitsplätze","An additional innovation boost in energy-saving technologies and future energies such as wind, water, solar and geothermal energy creates new jobs","411",NA
"Durch die Energiesteuer verteuert sich der Energieverbrauch, höhere Preise bilden Anreize zum Energiesparen","The energy tax makes energy consumption more expensive, higher prices create incentives to save energy","416",NA
"Schadstoff-Emissionen werden so spürbar gesenkt","Pollutant emissions are thus noticeably reduced","501",NA
"Das gesamte Konzept ist zunächst auf 10 Jahre angelegt","The entire concept is initially designed to run for 10 years","404",NA
"Für energieintensive Branchen wollen wir in diesem Zeitraum Anpassungshilfen gewähren","We want to grant adjustment aid for energy-intensive sectors during this period","402",NA
"und für besonders betroffene Haushalte einen sozialen Ausgleich schaffen","and create social compensation for particularly affected households","504",NA
"Fast alle Haushaltstypen sparen durch die Senkung der Sozialversicherungsbeiträge nach Einführung der Energiesteuer im zehnten Jahr bereits deutlich Kosten ein – vorausgesetzt, Energiesparmaßnahmen werden ergriffen","Almost all household types are already making significant cost savings thanks to the reduction in social security contributions following the introduction of the energy tax in the tenth year - provided that energy-saving measures are taken","503",NA
"Haushalte mit niedrigem Einkommen werden anteilsmäßig mehr entlastet als obere Einkommensschichten","Low-income households are relieved proportionately more than upper income groups","503",NA
"Menschen, die keine Beiträge zur Sozialversicherung zahlen und so auch durch eine Senkung nicht entlastet werden (Arbeitslose, RentnerInnen, SozialhilfeempfängerInnen und Studierende) erhalten einen sozialen Ausgleich","People who do not pay social security contributions and therefore do not benefit from a reduction (the unemployed, pensioners, welfare recipients and students) receive social compensation","504",NA
"Energiespartechniken für die Effizienzrevolution, Strom und Wärme durch Wind, Sonne, Erdwärme und Biogas, moderne Verkehrssysteme für Bus und Bahn, das 3-Liter-Auto, neue Bau- und Werkstoffe, langlebige und reparaturfreundliche Produkte, neue Dienstleistungen und vieles mehr – all dies eröffnet einer kreativen Wirtschaft eine große Chance und wird neue Arbeitsplätze schaffen","Energy-saving technologies for the efficiency revolution, electricity and heat from wind, sun, geothermal energy and biogas, modern transportation systems for buses and trains, the 3-liter car, new construction and materials, durable and repair-friendly products, new services and much more - all of this opens up great opportunities for a creative economy and will create new jobs","411",NA
"Die Zukunft beginnt heute","The future begins today","411",NA
"Wer bei den Zukunftstechnologien die Nase vorn haben möchte, muß heute ökologische Innovationen anstoßen","If you want to stay ahead in future technologies, you have to initiate ecological innovations today","411",NA
