"text","text_en","cmp_code","eu_code"
"Im Mittelpunkt unseres Wirkens steht der Kampf gegen Massenarbeitslosigkeit,","The fight against mass unemployment is at the heart of our work,","701",NA
"Sozialabbau","Social cutbacks","504",NA
"und Raubbau an der Natur","and overexploitation of nature","501",NA
"Wir - die PDS und ihre Wählerinnen und Wähler - haben es in der Hand, wirkliche Alternativen auf die Tagesordnung gesellschaftlicher Diskussion zu setzen","We - the PDS and its voters - have it in our hands to put real alternatives on the agenda of social discussion","305",NA
"Jede Stimme für die PDS ist eine Stimme für wahrhaften politischen Wandel","Every vote for the PDS is a vote for real political change","305",NA
"Die PDS muß 1998 gestärkt als Fraktion in den Deutschen Bundestag, in Landtage und Kommunalvertretungen sowie 1999 in das Europäische Parlament einziehen","The PDS must enter the German Bundestag, state parliaments and local councils in 1998 and the European Parliament in 1999, strengthened as a parliamentary group","305",NA
"1. Arbeit und soziale Gerechtigkeit","1. work and social justice",NA,NA
"An nichts fehlt es in Deutschland mehr als an existenzsichernden Arbeitsplätzen","There is nothing more lacking in Germany than jobs that provide a living wage","701",NA
"und sozialer Gerechtigkeit","and social justice","503",NA
"Diese Situation ist nicht Ergebnis der viel beschworenen wirtschaftlichen Globalisierung, sondern der neoliberalen Politik der Bundesregierung","This situation is not the result of the much-vaunted economic globalization, but of the neoliberal policies of the German government","415",NA
"Sie hat die Bundesrepublik in den letzten anderthalb Jahrzehnten und vor allem seit 1990 bedrohlich verändert","It has changed Germany dramatically over the last decade and a half, especially since 1990","415",NA
"Die von der Arbeiterbewegung und von Teilen des Bürgertums - auch unter dem Einfluß der Herausforderung durch die DDR - durchgesetzten sozialstaatlichen Reformen sind gefährdet","The welfare state reforms pushed through by the labor movement and parts of the middle classes - also under the influence of the challenge posed by the GDR - are at risk","504",NA
"Die Politik von CDU/CSU und FDP ist durch soziale Kälte gekennzeichnet,","The policies of the CDU/CSU and FDP are characterized by social coldness,","503",NA
"durch Mißachtung des Sozialstaats- und demokratischen Gestaltungsgebots des Grundgesetzes","by disregarding the social state and democratic design requirements of the Basic Law","203",NA
"und durch Kapitulation vor den Zukunftsfragen des notwendigen gesellschaftlichen Wandels","and by capitulating to the future issues of necessary social change","305",NA
"Deregulierung und die entfesselte Herrschaft des Marktes haben die Möglichkeiten sozialer und ökologischer Orientierung der Wirtschaft durch demokratische Politik erheblich eingeschränkt","Deregulation and the unleashed rule of the market have considerably restricted the possibilities of social and ecological orientation of the economy through democratic politics","412",NA
"In der Bundesrepublik - wie in den meisten kapitalistischen Metropolen - ist Politik zur Erfüllungsgehilfin wirtschaftlicher Gewinninteressen verkommen","In the Federal Republic of Germany - as in most capitalist metropolises - politics has degenerated into the vicarious agent of economic profit interests","415",NA
"Die SPD hat in ihrer politischen Praxis in den Ländern, insbesondere in Ostdeutschland, und im Bundesrat sowie in ihrer wirtschaftspolitischen Strategie auf dem Parteitag in Hannover 1997 wesentliche Positionen des herrschenden Neoliberalismus übernommen (Modell Deutschland, Flexibilisierung von Arbeitsmärkten, Abbau staatlicher Regulierung, Privatisierung öffentlicher Bereiche, Schaffung eines Niedriglohnsektors)","In its political practice in the federal states, especially in East Germany, and in the Bundesrat, as well as in its economic policy strategy at the party conference in Hanover in 1997, the SPD adopted key positions of the prevailing neoliberalism (the German model, flexibilization of labour markets, dismantling of state regulation, privatization of public areas, creation of a low-wage sector)","415",NA
"Sie ist trotz gegenteiliger Beteuerungen zugleich zu den geschichtlich überholten Positionen vornehmlich quantitativen Wirtschaftswachstums zurückgekehrt","Despite assurances to the contrary, it has also returned to the historically outdated positions of primarily quantitative economic growth","416",NA
"Wir halten dagegen eine prinzipielle Alternative nicht nur für erforderlich, sondern für möglich und realistisch","In contrast, we believe that a fundamental alternative is not only necessary, but also possible and realistic","416",NA
"Die alten Antworten sind nicht mehr ausreichend angesichts grundlegend veränderter wirtschaftlicher, sozialer und kultureller Bedingungen, angesichts der unabweislichen Notwendigkeit, die fortgesetzte Zerstörung der natürlichen Existenzgrundlagen zu stoppen und endlich eine ökologische Wende einzuleiten","The old answers are no longer sufficient in the face of fundamentally changed economic, social and cultural conditions, in view of the irrefutable need to stop the continued destruction of the natural foundations of existence and to finally initiate an ecological turnaround","416",NA
"Doch die neoliberalen Antworten der Regierungskoalition und der Unternehmerverbände, denen die von Gerhard Schröder repräsentierte Richtung in der SPD zu viele Zugeständnisse macht, laufen dieser Notwendigkeit zuwider","However, the neoliberal responses of the governing coalition and the employers' associations, for whom the direction represented by Gerhard Schröder in the SPD makes too many concessions, run counter to this necessity","416",NA
"Sie liefern die Menschen der ganzen Härte der Weltmarktmechanismen aus, statt neue solidarische und umwelterhaltende Gegengewichte und Rahmenbedingungen zu schaffen","They expose people to the full force of world market mechanisms instead of creating new counterbalances and framework conditions based on solidarity and environmental protection","503",NA
"Dagegen will die PDS durch wirklich alternative Politik zu einer Wende von der Herrschaft der Wirtschaft über Politik und Gesellschaft zur Gewinnung demokratischer Gestaltungsfähigkeit beitragen","In contrast, the PDS wants to contribute to a change from the domination of the economy over politics and society to the acquisition of the ability to shape democracy through truly alternative policies","202",NA
"Starke Gewerkschaften und betriebliche Interessenvertretungen sind dafür von besonderer Bedeutung","Strong trade unions and company interest groups are particularly important for this","701",NA
"Die PDS setzt sich dafür ein, - wie in Frankreich - ein politisches Streikrecht zu konstituieren","The PDS is committed to establishing a political right to strike - as in France","701",NA
"Die schleichende Privatisierung und Kommerzialisierung immer weiterer gesellschaftlicher Bereiche muß gestoppt werden","The creeping privatization and commercialization of more and more areas of society must be stopped","504",NA
"Gesundheit, Alterssicherung, Bildung, Kultur, Grundlagenforschung, Information, Wohnen, Energieversorgung und Verkehr müssen von der Vorherrschaft des Marktes und der Vermarktung befreit werden","Health, pensions, education, culture, basic research, information, housing, energy supply and transport must be freed from the dominance of the market and commercialization","504",NA
"Ohne Illusionen über die gegenwärtige Realisierbarkeit werden wir uns dafür einsetzen, daß der Einfluß der Banken auf Unternehmen und öffentliche Einrichtungen verringert,","With no illusions about current feasibility, we will work to reduce the influence of banks on companies and public institutions,","408",NA
"der Einfluß demokratischer Institutionen auf die Banken wesentlich gestärkt wird","the influence of democratic institutions on the banks is significantly strengthened","202",NA
"Die Europäische Union muß sozial,","The European Union must be social,","504",NA
"demokratisch,","democratic,","202",NA
"beschäftigungsorientiert,","employment-oriented,","701",NA
"ökologisch,","ecological,","501",NA
"friedensstiftend","peacemaking","106",NA
"und weltoffen werden","and become cosmopolitan","107",NA
"Wir erheben nicht den Anspruch, fertige Antworten zu haben","We do not claim to have ready-made answers","000",NA
"Wir wissen, wie kompliziert und widerspruchsvoll eine realistische Alternative sein wird","We know how complicated and contradictory a realistic alternative will be","000",NA
"Wir sind zum Dialog, zum Meinungsstreit, zum gemeinsamen Nachdenken, zum Lernen in der praktischen Politik und zur Berücksichtigung der Auffassungen unserer möglichen politischen Partnerinnen und Partner bereit","We are ready for dialog, debate, joint reflection, learning in practical politics and consideration of the views of our potential political partners","305",NA
"Wir legen unseren wirtschafts- und sozialpolitischen Positionen und der Zusammenarbeit mit anderen politischen Kräften fünf Leitbilder zugrunde, die die konkreten Schritte und die Richtung künftiger ökonomischer und sozialer Politik bestimmen sollen:","We base our economic and social policy positions and cooperation with other political forces on five guiding principles, which should determine the concrete steps and direction of future economic and social policy:","305",NA
"– Existenzsichernde Arbeit muß her","- A living wage is needed",NA,NA
"Sinnvolle, menschenwürdige Existenz sichernde Arbeit für alle ist eine Voraussetzung für selbstbestimmtes Leben und eines der wichtigsten sozialen Menschenrechte","Meaningful work that secures a decent existence for all is a prerequisite for a self-determined life and one of the most important social human rights","701",NA
"Sie ist möglich","It is possible Society is","701",NA
"Der Gesellschaft geht nicht die Arbeit aus, sondern die an die Kapitalverwertung gebundene Erwerbsarbeit wird knapper","not running out of work, but gainful employment tied to capital exploitation is becoming scarcer","701",NA
"Veränderungen müssen, Veränderungen können sofort passieren","Changes must happen, changes can happen immediately","701",NA
"– Die soziale Ungerechtigkeit muß überwunden werden","- Social injustice must be overcome",NA,NA
"Soziale Gerechtigkeit soll allen wirtschafts-, sozial- und finanzpolitischen Entscheidungen zugrunde gelegt","Social justice should be the basis for all economic, social and financial policy decisions","503",NA
"und die Umverteilung von unten nach oben beendet werden",", and redistribution from the bottom to the top should be ended","503",NA
"Umverteilung von oben nach unten ist nicht, wie von Regierung und selbst Teilen der SPD und der Grünen dargestellt, ein Anachronismus, sondern eine dringliche Zukunftsaufgabe","Redistribution from the top to the bottom is not an anachronism, as portrayed by the government and even parts of the SPD and the Greens, but an urgent task for the future","503",NA
"Wir wollen uns daran beteiligen, die sozialen Sicherungssysteme zu verteidigen und sie auf neuen Grundlagen auszubauen, statt sie unter der Fahne von Seehofers und Blüms “Reformen” zu demontieren","We want to participate in defending the social security systems and expanding them on new foundations, instead of dismantling them under the banner of Seehofer's and Blüm's ""reforms","504",NA
"– Der sozial verträgliche ökologische Umbau von Wirtschaft und Gesellschaft muß endlich beginnen und eine zukunftsfähige, nachhaltige Entwicklung eröffnen","- The socially acceptable ecological restructuring of the economy and society must finally begin and open up sustainable development for the future.",NA,NA
"Eine Energie- und Verkehrswende und Solidarität mit den Ländern des Südens und Ostens sind unerläßliche Grundelemente zukunftsfähiger wirtschaftlicher Entwicklung","An energy and transport turnaround and solidarity with the countries of the South and East are indispensable basic elements of sustainable economic development","416",NA
"Eine energische Innovations-, Wissenschafts-, Forschungs- und Technologiepolitik sowie marktkonforme Instrumente wie die ökologische Steuerreform sollen sie fördern,","An energetic innovation, science, research and technology policy as well as instruments in conformity with the market, such as the ecological tax reform, should promote them,","416",NA
"aber die Überlebenskrise der natürlichen Umwelt verlangt vor allem eine stärkere Regulation, gesellschaftliche und politische Gestaltungsfähigkeit","but the survival crisis of the natural environment requires above all greater regulation and the ability to shape society and politics","412",NA
"Die PDS wird deshalb auch gegenüber der SPD und den Grünen Widerstand leisten, wo diese sich entgegen ihren eigenen umweltpolitischen Zielen dem Diktat der Weltmärkte anpassen","PDS will therefore also resist the SPD and the Greens, where they adapt to the dictates of the world markets, contrary to their own environmental policy goals","501",NA
"Die finanzielle Überforderung der Lohnabhängigen und die Ausgrenzung der Schwächeren mit ökologischen Begründungen lehnt die PDS nicht nur entschieden ab, sondern hält sie für ein ernstes Hindernis für eine wirksame Politik ökologischen Wandels","The financial overtaxing of wage earners and the exclusion of the weaker with ecological justifications is not only decisively rejected by the PDS, but is considered a serious obstacle to an effective policy of ecological change","503",NA
"– Reale Gleichstellung der Geschlechter muß zu einem übergreifenden Prinzip einer neuen Wirtschafts- und Sozialpolitik werden","- Real gender equality must become an overarching principle of a new economic and social policy",NA,NA
"Wir sind nicht bereit, uns mit der Verdrängung von Frauen vom Arbeitsmarkt und ihrer sozialen und politischen Benachteiligung abzufinden","We are not prepared to accept the displacement of women from the labor market and their social and political disadvantage","503",NA
"Frauen haben ein Recht auf existenzsichernde Erwerbsarbeit","Women have a right to gainful employment that secures their livelihood","503",NA
"Ökonomische Unabhängigkeit und eine gerechte Verteilung bezahlter und unbezahlter Arbeit zwischen Männern und Frauen sind Voraussetzungen für gleichberechtigte Teilhabe am gesellschaftlichen Leben","Economic independence and a fair distribution of paid and unpaid work between men and women are prerequisites for equal participation in social life","503",NA
"– Die Zukunftschancen der jungen Generationen müssen wiederhergestellt werden","- The future opportunities of the younger generations must be restored",NA,NA
"Wer auf diesem Gebiet spart und kürzt, verhält sich asozial und zukunftsfeindlich","Anyone who makes savings and cuts in this area is behaving in an anti-social and anti-future-oriented manner","706",NA
"Es geht uns um die gesellschaftlichen Mitbestimmungsmöglichkeiten junger Menschen,","We are concerned with young people's opportunities for social participation,","706",NA
"um den Zugang zu Kultur, Sport und selbstbestimmter Kommunikation,","access to culture, sport and self-determined communication,","502",NA
"um moderne Ausbildung und Arbeitsplätze für alle","to provide modern training and jobs for all","701",NA
"und um ein modernes Bildungs- und Hochschulsystem auf der Höhe der dramatischen gesellschaftlichen Herausforderungen","and for a modern education and higher education system in line with the dramatic challenges facing society","506",NA
"Diese Ansätze wollen wir über nationale Grenzen hinaus für eine demokratische, wirtschaftliche, soziale und ökologische Bewältigung der Globalisierungsprozesse und der europäischen Integration zur Geltung bringen","We want to bring these approaches to bear beyond national borders for a democratic, economic, social and ecological management of globalization processes and European integration","503",NA
"Dafür streben wir breite Bündnisse an","We are striving for broad alliances to achieve this","606",NA
"Wir sind und bleiben zur Zusammenarbeit mit anderen Parteien, Gewerkschaften, Verbänden und Bürgerinitiativen sowie den Kirchen und ihren Einrichtungen bereit","We are and remain willing to cooperate with other parties, trade unions, associations and citizens' initiatives as well as churches and their institutions","606",NA
"In drei brennend aktuellen Aufgaben bündeln sich alle Herausforderungen an eine neue Wirtschafts- und Sozialpolitik: in der Bekämpfung der Massenarbeitslosigkeit,","All the challenges facing a new economic and social policy are concentrated in three urgent tasks: combating mass unemployment,","701",NA
"in der Verteidigung und Neugestaltung der sozialen Sicherungssysteme,","in the defense and restructuring of social security systems,","504",NA
"in der ökologisch-sozialen Reform des Steuer- und Finanzsystems","in the ecological-social reform of the tax and financial system","416",NA
"Die Lösung dieser Fragen wird in Ostdeutschland besondere Anstrengungen verlangen","Resolving these issues will require special efforts in eastern Germany","503",NA
"Auch das ist eine Herausforderung von gesellschaftlichem Ausmaß","This is also a challenge of social proportions","606",NA
"Erstens: Arbeitsplätze sind Lebensplätze","First: Jobs are places to live",NA,NA
"Die Massenarbeitslosigkeit hat seit Mitte der siebziger Jahre in den Industriemetropolen chronischen Charakter angenommen","Mass unemployment has taken on a chronic character in the industrial metropolitan areas since the mid-seventies","701",NA
"Sie nimmt Millionen Menschen die Chance auf Teilhabe am gesellschaftlichen Leben und zerstört soziale Integration","It deprives millions of people of the chance to participate in social life and destroys social integration","701",NA
"Sie ist der gefährlichste soziale Sprengstoff für die Gesellschaft und untergräbt ihre demokratischen Grundlagen","It is the most dangerous social explosive for society and undermines its democratic foundations","701",NA
"Die Bundesregierung und die Unternehmerverbände haben nicht nur keine Alternativen zur Massenarbeitslosigkeit, sondern nutzen sie für eine Politik der Entsolidarisierung, für den Abbruch des Sozialstaats, die Privatisierung sozialer Sicherung, Lohn- und Sozialdumping, die Verweigerung des ökologischen Umbaus","The federal government and the employers' associations not only have no alternatives to mass unemployment, but are also using it to pursue a policy of de-solidarization, the dismantling of the welfare state, the privatization of social security, wage and social dumping and the refusal of ecological restructuring","503",NA
"Ohne Überwindung der Massenarbeitslosigkeit, ohne eine Politik neuer Vollbeschäftigung wird es weder eine Rückkehr zu sozialstaatlichen Grundsätzen noch einen Übergang zu nachhaltiger Entwicklung und lebenswerter Zukunft geben","Without overcoming mass unemployment, without a policy of new full employment, there will be neither a return to the principles of the welfare state nor a transition to sustainable development and a future worth living in","701",NA
"Die PDS hat in den Parlamenten und auf ihren Parteitagen zukunftsorientierte Alternativen vorgelegt, die bereits unter heutigen Bedingungen realistisch und finanzierbar sind, wenn der politische Wille vorhanden wäre","The PDS has presented future-oriented alternatives in the parliaments and at its party conferences, which are already realistic and financially feasible under today's conditions, if the political will were there","305",NA
"Wir finden uns mit der Massenarbeitslosigkeit nicht ab","We are not resigned to mass unemployment","701",NA
"Wir sagen den Wählerinnen und Wählern, daß wir eine kurzfristige und konfliktfreie Lösung dieser Aufgabe nicht für möglich halten","We are telling voters that we do not believe a short-term and conflict-free solution to this task is possible","701",NA
