"text","text_en","cmp_code","eu_code"
"Viele Unternehmen und Betriebe klagen über hohe Energiepreise, Bürokratiewahnsinn und neue Regulierung am laufenden Band, fehlende Fachkräfte und eine erdrückende Steuerlast.","Many companies and businesses are complaining about high energy prices, bureaucratic madness and a constant stream of new regulations, a lack of skilled workers and an overwhelming tax burden.","402",NA
"Und wer nicht klagt, hat schon aufgegeben – entweder den Standort Deutschland, um anderswo zu produzieren, oder ganz und gar.","And those who are not complaining have already given up - either on Germany as a location for production elsewhere, or altogether.","406",NA
"Immer mehr Bürgerinnen und Bürger fragen sich: Lohnt es sich noch, arbeiten zu gehen?","More and more people are asking themselves: is it still worth going to work?","701",NA
"Sie wünschen sich eine Gesellschaft, in der sich Leistung lohnt","They want a society in which performance is rewarded","701",NA
"und zugleich denen die Hand gereicht wird, die auf Hilfe angewiesen sind.","and at the same time those who are dependent on help are given a helping hand.","504",NA
"Wir stehen zur Sozialen Marktwirtschaft,","We stand by the social market economy,","403",NA
"wir stehen zu Wettbewerb,","we stand by competition,","401",NA
"Wachstum und Wohlstand.","growth and prosperity.","410",NA
"Für uns ist klar: „Wohlstand für alle“ geht nur mit Freiräumen und Planungssicherheit für die Wirtschaft,","It is clear to us that ""prosperity for all"" is only possible with freedom and planning security for the economy,","401",NA
"mit einem starken und gerechten Sozialstaat,","with a strong and fair welfare state,","504",NA
"mit Eigenverantwortung und Fleiß, der auch belohnt wird.","with personal responsibility and hard work that is also rewarded.","701",NA
"Dafür braucht unser Land jetzt einen Politikwechsel.","To achieve this, our country now needs a change in policy.","305.1",NA
"Wir wollen ein Land, das wieder Wohlstand für alle schafft.","We want a country that creates prosperity for everyone again.","410",NA
"Wir wollen Deutschland wieder nach vorne bringen.","We want to bring Germany forward again.","601.1",NA
"Ein Deutschland, auf das wir wieder stolz sein können.","A Germany that we can be proud of again.","601.1",NA
"Ja zu einer Agenda für die Fleißigen","Yes to an agenda for the hard-working","H",NA
"Unser Plan: Leistung muss sich wieder lohnen.","Our plan: Performance must be worthwhile again.","701",NA
"Arbeitsrecht modernisieren.","Modernize labour law.","701",NA
"Arbeits- und Fachkräfte gewinnen.","Attract workers and skilled workers.","411",NA
"Wir handeln.","We are taking action.","701",NA
"Leistung muss sich wieder lohnen","Performance must be rewarded again","H",NA
"Arbeit ist sinnstiftend und schafft Wohlstand, wenn die eigene Anstrengung auch belohnt wird.","Work is meaningful and creates prosperity if your efforts are rewarded.","701",NA
"Fakt ist aber: Die Belastung durch Steuern und andere Abgaben in unserem Land ist zu hoch.","The fact is, however, that the burden of taxes and other levies in our country is too high.","401",NA
"Wir brauchen daher eine Agenda für die Fleißigen, eine breite Entlastung für die Bevölkerung: Wer mehr leistet, muss sich mehr leisten können.","We therefore need an agenda for the hard-working and broad-based relief for the population: those who work harder must be able to afford more.","701",NA
"Niedrigere Steuern und Beiträge sorgen zudem für höhere Löhne,","Lower taxes and contributions also ensure higher wages,","701",NA
"mehr Arbeitsplätze,","more jobs,","701",NA
"stärkeres Wachstum","stronger growth","410",NA
"und sichere Sozialsysteme.","and secure social systems.","504",NA
"Einkommen entlasten.","Reducing the burden on incomes.","701",NA
"Dazu flachen wir den Einkommensteuertarif schrittweise spürbar ab und erhöhen den Grundfreibetrag.","To this end, we are gradually and noticeably flattening the income tax rate and increasing the basic tax-free allowance.","701",NA
"Die Einkommensgrenze für den Spitzensteuersatz erhöhen wir deutlich.","We are significantly increasing the income threshold for the top tax rate.","704",NA
"Geringverdiener entlasten.","Relieve the burden on low earners.","701",NA
"Wer arbeitet, muss mehr haben als der, der nicht arbeitet.","Those who work must have more than those who do not.","701",NA
"Unser Ziel für die Sozialversicherungsbeiträge: Wir wollen uns wieder auf die 40 Prozent hinbewegen.","Our goal for social security contributions: We want to move back towards 40 percent.","701",NA
"Mit einem jährlichen „Sozialstaatstragfähigkeitsbericht“ haben wir die Entwicklung der Sozialkassen fest im Blick und ergreifen erforderliche Maßnahmen.","With an annual ""welfare state sustainability report"", we keep a close eye on the development of social security funds and take the necessary measures.","701",NA
"Belastungen durch Inflation verhindern.","Preventing the burden of inflation.","409",NA
"Steigende Preise dürfen nicht zu höherer Einkommensteuerlast führen.","Rising prices must not lead to a higher income tax burden.","701",NA
"Deshalb passen wir den Einkommensteuertarif regelmäßig an die Inflation an und gleichen so die kalte Progression aus.","That is why we regularly adjust the income tax rate to inflation and thus balance out the cold progression.","701",NA
"Dabei berücksichtigen wir auch alle inflationssensiblen Abzugsbeträge.","In doing so, we also take into account all inflation-sensitive deductions.","701",NA
"Pendler entlasten.","Relieving the burden on commuters.","701",NA
"Die Pendlerpauschale erhöhen wir.","We are increasing the commuter allowance.","701",NA
"So stärken wir unsere Leistungsträger im ländlichen Raum.","This will strengthen our top performers in rural areas.","701",NA
"Mehrarbeit muss sich lohnen.","Overtime must be worthwhile.","701",NA
"Wir stellen Überstundenzuschläge bei Vollzeitbeschäftigung steuerfrei.","We will make overtime bonuses tax-free for full-time employees.","701",NA
"Wer freiwillig mehr arbeiten will, soll mehr Netto vom Brutto haben.","Those who voluntarily want to work more should have more net pay.","701",NA
"Schnelle Entlastungen in Krisen ermöglichen.","Enable rapid relief in crises.","409",NA
"Wir setzen uns in Europa dafür ein, dass in angespannter Lage die Energie- und Umsatzsteuer für Güter des täglichen Bedarfs schnell und ohne langwierige Genehmigung reduziert werden dürfen.","We are campaigning in Europe for energy and sales tax on everyday goods to be reduced quickly and without lengthy approval in tense situations.","409",NA
"Arbeitsrecht modernisieren","Modernize labour law","H",NA
"Unser Arbeitsrecht ist in die Jahre gekommen, eine Modernisierung mehr als überfällig.","Our labour law is outdated and more than overdue for modernization.","701",NA
"Wir müssen die Veränderungen in einer modernen, digitalen Arbeitswelt berücksichtigen und insbesondere die Entwicklungen hin zu einer flexibleren Arbeitszeitgestaltung aufgreifen.","We need to take into account the changes in a modern, digital working world and, in particular, address developments towards more flexible working hours.","701",NA
"Das gehen wir entschlossen an.","We are tackling this with determination.","701",NA
"Flexibler arbeiten.","More flexible working.","701",NA
"Wir reformieren das Arbeitszeitgesetz und legen für alle Unternehmen anstelle der täglichen eine wöchentliche Höchstarbeitszeit im Sinne der europäischen Arbeitszeitrichtlinie fest.","We are reforming the Working Hours Act and setting a maximum weekly working time for all companies instead of a daily working time in line with the European Working Time Directive.","401",NA
"Hohe Standards beim Arbeitsschutz wahren.","Maintain high standards of occupational health and safety.","701",NA
"Das gilt vor allem bei gefahrgeneigten Berufen.","This applies in particular to hazardous occupations.","701",NA
"Hier berücksichtigen wir die besonderen Schutzerfordernisse, weil das Unfallrisiko nach acht Stunden steigt.","Here we take into account the special protection requirements because the risk of accidents increases after eight hours.","701",NA
"Rechtssicher mobil und im Homeoffice arbeiten.","Legally compliant mobile and home office working.","701",NA
"Wir gestalten die Vorgaben für mobile Arbeitsplätze praxisnäher.","We are making the requirements for mobile workplaces more practical.","701",NA
"Gleichzeitig stellen wir klar, dass mobiles Arbeiten an frei gewählten Orten nicht in den Anwendungsbereich der Arbeitsstättenverordnung fällt.","At the same time, we are making it clear that mobile working at freely chosen locations does not fall within the scope of the Workplace Ordinance.","702",NA
"Auch für das Homeoffice schaffen wir Rechtssicherheit und fördern damit mobile Arbeitsformen: Sofern freiwillig gewählt, definieren wir es unabhängig vom zeitlichen Umfang als einen Unterfall des mobilen Arbeitens.","We are also creating legal certainty for working from home and thus promoting mobile forms of work: If chosen voluntarily, we define it as a sub-category of mobile working, regardless of the time involved.","701",NA
"In Europa mobil arbeiten.","Mobile working in Europe.","701",NA
"Das grenzüberschreitende mobile Arbeiten innerhalb der EU muss sowohl für Arbeitnehmerinnen und Arbeitnehmer als auch für Arbeitgeberinnen und Arbeitgeber rechtssicher und möglichst flexibel werden.","Cross-border mobile working within the EU must be legally secure and as flexible as possible for both employees and employers.","701",NA
"Personalpartnerschaften erleichtern und rechtssicherer machen.","Make personnel partnerships easier and more legally secure.","402",NA
"So können sich zwei Unternehmen im Rahmen einer Kooperation freie Personalkapazitäten mit Zustimmung der Betriebsräte untereinander zur Verfügung stellen.","For example, two companies can make free personnel capacities available to each other as part of a cooperation with the consent of the works councils.","402",NA
"Arbeits- und Fachkräfte gewinnen","Attracting workers and skilled workers","H",NA
"Der Arbeits- und Fachkräftemangel bremst unsere wirtschaftliche Entwicklung.","The shortage of labor and skilled workers is slowing down our economic development.","410",NA
"Aus demografischen Gründen verschärft er sich weiter und wird zu einem echten Standortrisiko.","For demographic reasons, it is getting worse and is becoming a real location risk.","410",NA
"Eigentlich könnten die Unternehmen mehr produzieren, doch dafür fehlt das Personal.","Companies could actually produce more, but there is a lack of personnel.","410",NA
"Mit einer Fachkräfteoffensive bekämpfen wir das Problem und sorgen für mehr Produktivität.","We are combating the problem with a skilled labor offensive and ensuring greater productivity.","410",NA
"Für ausländische Fachkräfte wollen wir ein attraktiver Standort sein und lebenswerte Heimat werden.","We want to be an attractive location for foreign skilled workers and become a home worth living in.","602.2",NA
"Hürden aus dem Wegräumen.","Removing obstacles.","602.2",NA
"Vor allem Frauen in Teilzeit sind eine Gruppe mit großem Potenzial für den Arbeitsmarkt.","Part-time women in particular are a group with great potential for the labor market.","706",NA
"Es braucht bessere Rahmenbedingungen für Vollzeitarbeit oder vollzeitnahe Arbeit.","We need better framework conditions for full-time or near-full-time work.","701",NA
"Haushaltsnahe Dienstleistungen stärken.","Strengthening household-related services.","401",NA
"Wir verbessern die steuerliche Absetzbarkeit haushaltsnaher Dienstleistungen.","We are improving the tax deductibility of household-related services.","401",NA
"Berufsabschluss nachholen.","Catch up on vocational qualifications.","411",NA
"Menschen in Helfertätigkeiten fördern wir auf ihrem Weg zu einer qualifizierten Fachkraft und entwickeln Anreize zum Erwerb beruflicher Qualifikationen.","We support people in unskilled jobs on their way to becoming qualified specialists and develop incentives to acquire professional qualifications.","411",NA
"Vorbeschäftigungsverbot nach dem Erreichen der Regelaltersgrenze abschaffen.","Abolish the ban on pre-employment after reaching the statutory retirement age.","201.1",NA
"Damit machen wir Arbeitsverträge rechtssicher.","This will make employment contracts legally secure.","701",NA
"So sorgen wir auch für mehr Flexibilität.","This will also ensure greater flexibility.","701",NA
"Ausländische Fachkräfte gewinnen.","Attract foreign skilled workers.","602.2",NA
"Dabei ist eine gute Qualifikation von zentraler Bedeutung.","Good qualifications are of central importance here.","602.2",NA
"So kann dauerhafte Beschäftigung erreicht werden.","This is how permanent employment can be achieved.","701",NA
"Den Fokus legen wir auf die vereinfachte und beschleunigte Anerkennung ausländischer Berufsqualifikationen.","We are focusing on simplifying and accelerating the recognition of foreign professional qualifications.","602.2",NA
"Schnellere und digitale Prozesse für Erwerbszuwanderer.","Faster and digital processes for migrant workers.","602.2",NA
"Dazu richten wir eine digitale Bundesagentur für Einwanderung („Work-and-Stay-Agentur“) ein.","To this end, we are setting up a digital federal agency for immigration (""work-and-stay agency"").","602.2",NA
"Fachkräfte erhalten so Service aus einer Hand: von der Anwerbung und Arbeitsplatzvermittlung über die Prüfung der Einreisevoraussetzungen und Visavergabe bis hin zum Aufenthaltstitel.","This will provide skilled workers with a one-stop service: from recruitment and job placement to checking entry requirements and issuing visas through to residence permits.","602.2",NA
"Wir trennen die Asylverfahren von den Verfahren zur Einwanderung in den Arbeitsmarkt.","We separate asylum procedures from procedures for immigration into the labor market.","601.2",NA
"Ja zu Freiräumen für die Wirtschaft","Yes to freedom for the economy","H",NA
"Unser Plan: Steuerlast verringern.","Our plan: Reduce the tax burden.","402",NA
"Bürokratie spürbar abbauen.","Significantly reduce bureaucracy.","401",NA
"Steuern vereinfachen.","Simplify taxes.","402",NA
"Resilienz der Wirtschaft stärken.","Strengthen the resilience of the economy.","410",NA
"Freien Handel und Exporte unterstützen.","Support free trade and exports.","407",NA
"Wir handeln.","We trade.","402",NA
"Steuerlast verringern","Reduce the tax burden","H",NA
"Deutschland ist für Unternehmen ein Hochsteuerland.","Germany is a high-tax country for companies.","402",NA
"Ein erfolgreicher und gefragter Wirtschaftsstandort muss auch bei der Steuerbelastung wettbewerbsfähig sein.","A successful and sought-after business location must also be competitive in terms of its tax burden.","402",NA
"So ermöglichen wir höhere Löhne,","This is how we enable higher wages,","701",NA
"mehr Arbeitsplätze","more jobs","701",NA
"und mehr Wachstum.","and more growth.","410",NA
"Und so schaffen wir die Grundlage dafür, dass unsere Städte und Gemeinden eine verlässliche und auskömmliche Finanzausstattung haben und die unterschiedlichen Herausforderungen vor Ort aus eigener Kraft meistern können.","And this is how we create the basis for our cities and municipalities to have reliable and adequate financial resources and to be able to master the various local challenges on their own.","301",NA
"Es ist Zeit für eine große Steuerreform.","It is time for a major tax reform.","402",NA
"Wettbewerbsfähige Unternehmensbesteuerung.","Competitive corporate taxation.","402",NA
"Unser Ziel ist eine attraktive Unternehmensbesteuerung von maximal 25 Prozent auf einbehaltene Gewinne, die wir schrittweise umsetzen wollen.","Our goal is attractive corporate taxation of a maximum of 25 percent on retained profits, which we want to implement step by step.","402",NA
"Dazu senken wir insbesondere die Tarifbelastung und verbessern wesentlich das Optionsmodell und die Thesaurierungsbegünstigung.","To this end, we are reducing the tax rate in particular and significantly improving the option model and the tax relief on retained earnings.","402",NA
"Bei den bestehenden Steuersystemen für Kapitalgesellschaften und Personengesellschaften schaffen wir mehr Wahlrechte, Einheitlichkeit und Durchlässigkeit.","We are creating more options, uniformity and transparency in the existing tax systems for corporations and partnerships.","402",NA
"Weg mit dem Rest-Soli.","Do away with the residual solidarity surcharge.","401",NA
"Wir schaffen den restlichen Solidaritätszuschlag ab.","We are abolishing the residual solidarity surcharge.","401",NA
"Er hat seine Aufgabe längst erfüllt, ist fast 35 Jahre nach der Wiedervereinigung nicht mehr zu rechtfertigen und belastet Unternehmen, Fachkräfte und Sparer.","It has long since fulfilled its purpose, can no longer be justified almost 35 years after reunification and is a burden on companies, skilled workers and savers.","402",NA
"Verlustverrechnung verbessern.","Improve loss offsetting.","402",NA
"Dazu weiten wir den Verlustrücktrag aus und schaffen die Beschränkung des Verlustvortrags durch die Mindestbesteuerung ab.","To this end, we are extending the loss carryback and abolishing the restriction on loss carryforwards through minimum taxation.","402",NA
"Mit Abschreibungen neue Impulse geben.","Give new impetus with depreciation.","402",NA
"Dazu fassen wir die AfA-Tabellen neu und aktualisieren die Abschreibungsdauern.","To this end, we are revising the depreciation tables and updating the depreciation periods.","402",NA
"Unser Ziel sind digitalisierte Tabellen mit den betriebsgewöhnlichen Nutzungsdauern.","Our aim is to create digitalized tables with standard useful lives.","303",NA
"Wir wollen Turboabschreibungen für einen schnellen Wachstumsimpuls.","We want turbo depreciation for a quick boost to growth.","410",NA
"Heute schon an morgen denken.","Thinking about tomorrow today.","402",NA
"Auch die nächste Generation soll ein Unternehmen weiterführen können.","The next generation should also be able to continue running a company.","402",NA
"Deshalb belasten wir Familienunternehmen in der Erbfolge nicht in der Substanz und vereinfachen Unternehmensnachfolgen.","That is why we do not burden the substance of family businesses in succession and simplify business succession.","402",NA
"Gastro-Steuer runter.","Restaurant tax down.","402",NA
"Wir reduzieren die Umsatzsteuer auf Speisen in der Gastronomie auf sieben Prozent.","We are reducing the sales tax on food in the catering industry to seven percent.","402",NA
"Bürokratie spürbar abbauen","Noticeably reduce bureaucracy","H",NA
"Überbordende Dokumentations- und Meldepflichten, mangelnde Flexibilität, lange Verfahren sowie Vollzugsprobleme in Behörden: Das kostet unnötig Geld, Zeit, Nerven und Personal, gerade im Mittelstand.","Excessive documentation and reporting obligations, a lack of flexibility, lengthy procedures and enforcement problems at public authorities: This costs money, time, nerves and personnel unnecessarily, especially for SMEs.","303",NA
"Schlimmer noch: Unternehmen und alle, die anpacken wollen, verlieren den Mut für Neues.","Worse still, companies and all those who want to get to work lose the courage to try something new.","402",NA
"Bürokratieabbau, das heißt in Wahrheit „Freiheit zurückgeben“.","Reducing bureaucracy really means ""giving back freedom"".","201.1",NA
"Wir wollen eine Kultur des Machens und nicht der Fehlervermeidung.","We want a culture of doing and not of avoiding mistakes.","402",NA
"Früher waren wir stolz, wie schnell in Deutschland Dinge funktionierten.","We used to be proud of how quickly things worked in Germany.","601.1",NA
"Das ist wieder unser Ziel.","That is our goal again.","601.1",NA
"Unser Land vom Bürokratiewahnsinn heilen.","To cure our country of bureaucratic madness.","303",NA
"Wir beschließen Jahresgesetze zum Bürokratieabbau als echte Entrümpelungsgesetze und stärken die Bürokratiebremse („One in, two out“).","We are adopting annual laws to reduce bureaucracy as genuine decluttering laws and strengthening the bureaucracy brake (""one in, two out"").","303",NA
"Wo sinnvoll möglich, geben wir Gesetzen und Regelungen ein Verfallsdatum.","Where possible, we are giving laws and regulations an expiry date.","303",NA
"Wir wollen genau wissen, wo der Schuh drückt: Deshalb machen wir mehr Bürokratie- Checks in enger Zusammenarbeit mit den betroffenen Unternehmen.","We want to know exactly where the shoe pinches: that is why we are carrying out more bureaucracy checks in close cooperation with the companies affected.","402",NA
"Bürokratieabbau stärken.","Strengthening bureaucracy reduction.","303",NA
"Wir holen den Nationalen Normenkontrollrat (NKR) sowie die Zuständigkeit für Bürokratieabbau und bessere Rechtsetzung zurück in das Bundeskanzleramt.","We are bringing the National Regulatory Control Council (NKR) and the responsibility for bureaucracy reduction and better regulation back to the Federal Chancellery.","303",NA
"Für einen echten Mehrwehrt stellen wir ihn schlagkräftiger auf und straffen die Strukturen, auch damit der NKR verschärft untergesetzliche Vorschriften in den Blick nehmen kann.","To achieve real added value, we are making it more effective and streamlining its structures, also so that the NKR can take a closer look at subordinate legislation.","303",NA
"Belastungen sofort stoppen.","Stop burdens immediately.","401",NA
"Das deutsche Lieferkettengesetz schaffen wir ab.","We are abolishing the German Supply Chain Act.","401",NA
"In Europa wollen wir Belastungen einen Riegel vorschieben, etwa der Regulierung für nachhaltige Investitionen (Taxonomie) oder der Nachhaltigkeitsberichterstattung (Corporate Sustainability Reporting).","In Europe, we want to put a stop to burdens such as the regulation of sustainable investments (taxonomy) or corporate sustainability reporting.","401",NA
"Trend bei EU-Bürokratie umkehren.","Reversing the trend towards EU bureaucracy.","110",NA
"Weil wir den Menschen grundsätzlich vertrauen, wollen wir zur vertrauensbasierten Gesetzgebung zurückkommen.","Because we fundamentally trust people, we want to return to trust-based legislation.","303",NA
"Am besten ist die Bürokratie, die gar nicht erst entsteht.","The best bureaucracy is bureaucracy that does not arise in the first place.","303",NA
