"text","text_en","cmp_code","eu_code"
"Für die Minderheiten und die Region78","For the minorities and the region78",NA,NA
"Der SSW tritt zum ersten Mal seit 60 Jahren zur Bundestagswahl an","The SSW runs in the Bundestag elections for the first time in 60 years",NA,NA
"Zum ersten Mal seit 1961 tritt die Minderheitenpartei SSW in Schleswig-Holstein mit einer eigenen Landesliste und eigenen Kandidat*innen zur Bundestagswahl an.","For the first time since 1961, the minority party SSW in Schleswig-Holstein is contesting the Bundestag elections with its own state list and its own candidates.",NA,NA
"Wie zur Landtagswahl ist der SSW auch bei Bundestagswahlen von der Fünfprozenthürde befreit, um die Interessen der dänischen Minderheit und nationalen Friesen politisch wahrnehmen zu können.","As in the state elections, the SSW is also exempt from the five-percent hurdle in federal elections in order to be able to politically represent the interests of the Danish minority and national Frisians.",NA,NA
"Anders als bei Landtagswahlen in Schleswig-Holstein gilt die Ausnahme nicht nur für die dänische Minderheit, sondern für Parteien aller anerkannten nationalen Minderheiten (§ 6, Abs. 3, Satz 2 des Bundeswahlgesetzes).","Unlike in state elections in Schleswig-Holstein, the exception applies not only to the Danish minority, but to parties of all recognized national minorities (Section 6, Paragraph 3, Sentence 2 of the Federal Election Act).",NA,NA
"Von 1949 bis 1953 war der SSW mit Hermann Clausen im Bundestag vertreten.","From 1949 to 1953, the SSW was represented in the Bundestag by Hermann Clausen.",NA,NA
"Seit 1961 hat der SSW nicht mehr an einer Bundestagswahl teilgenommen, nachdem es der Partei wiederholt nicht gelungen war, die benötigte Stimmenzahl für ein Mandat zu erreichen.","The SSW has not participated in a federal election since 1961, after the party repeatedly failed to achieve the required number of votes for a mandate.",NA,NA
"Seit Ende der 1990er hat der SSW bei Landtagswahlen Ergebnisse erzielt, welche die Chance auf ein Bundestagsmandat realistisch erscheinen lassen.","Since the late 1990s, the SSW has achieved results in state elections that make the chance of a Bundestag mandate seem realistic.",NA,NA
"Die politischen Rahmenbedingungen der Minderheitenpolitik haben sich in den letzten Jahren einschneidend verändert.","The political framework for minority policy has changed dramatically in recent years.",NA,NA
"Während auf Landesebene große Fortschritte in der Minderheitenpolitik erzielt wurden, gilt dies nicht in gleichem Maße auf europäischer Ebene oder für die Bundespolitik.","While great progress has been made in minority policy at the state level, this is not true to the same extent at the European level or for federal policy.",NA,NA
"So gibt es bei der Umsetzung der Europäischen Sprachencharta und der Rahmenkonvention für nationale Minderheiten gerade im Bereich der Förderung von Minderheitensprachen in den Medien seit Jahren kaum Fortschritte in der Bundesrepublik.","For example, there has been little progress in the implementation of the European Language Charter and the Framework Convention for National Minorities, especially in the area of promoting minority languages in the media, for years in the Federal Republic.",NA,NA
"Hinzu kommt, dass die zunehmende Vielfalt in der Parteienlandschaft zulasten einst großer Volksparteien minderheitenpolitische Verhandlungen auf Bundesebene und eine Sicherung der berechtigten Interessen der Minderheiten erschweren.","In addition, the increasing diversity in the party landscape at the expense of once large national parties makes it difficult to negotiate minority policy at the federal level and to safeguard the legitimate interests of minorities.",NA,NA
"Nur wenige Bundestagsabgeordnete wissen heute noch, warum es nationale Minderheiten in Deutschland gibt und warum diesen ein Recht auf Schutz und Förderung zusteht.","Only a few members of the Bundestag today know why national minorities exist in Germany and why they are entitled to protection and support.",NA,NA
"Das merken wir deutlich in unseren Bestrebungen, die Minderheitenrechte im Grundgesetz zu verankern.","We notice this clearly in our efforts to anchor minority rights in the Basic Law.",NA,NA
"Viele Bundestagsabgeordnete stehen diesem Ansinnen skeptisch bis ablehnend gegenüber.","Many members of the Bundestag are skeptical or even opposed to this idea.",NA,NA
"Das ist enttäuschend, da die Aufnahme einer solchen Formulierung die gesamtstaatliche Verantwortung für den Schutz nationaler Minderheiten unterstreichen würde.","This is disappointing, as the inclusion of such a formulation would underline the responsibility of the state as a whole for the protection of national minorities.",NA,NA
"In Zeiten von Separatismus und ethnischen Konflikten in Europa könnte Deutschland ein starkes Zeichen setzen, dass Minderheitenrechte eben auch zur Konfliktbewältigung beitragen können.","In times of separatism and ethnic conflicts in Europe, Germany could send a strong signal that minority rights can also contribute to conflict resolution.",NA,NA
"Mit einem SSW-Mandat können wir nicht nur diesem Anliegen neues Gewicht verleihen, sondern auch der zunehmenden minderheitenpolitischen Geschichtsvergessenheit im Bundestag entgegenwirken.","With an SSW mandate, we can not only lend new weight to this concern, but also counteract the increasing minority-political obliviousness to history in the Bundestag.",NA,NA
"Das deutsch-dänische Grenzgebiet gilt als Vorzeigeregion in Minderheitenfragen und ist ein Musterbeispiel guter grenzüberschreitender Zusammenarbeit und eines positiven Miteinanders unterschiedlicher Kulturen und Sprachen.","The German-Danish border region is considered a model region in minority issues and is a prime example of good cross-border cooperation and positive coexistence of different cultures and languages.",NA,NA
"In einer Welt, in der das politische Spektrum sich vor allem nach rechts außen verbreitert, ist es wichtig, den Menschen positive Alternativen zu Hass, Angst und Fremdenfeindlichkeit aufzuzeigen.","In a world where the political spectrum is broadening, especially to the far right, it is important to show people positive alternatives to hate, fear and xenophobia.",NA,NA
"Der SSW kann diese positive Alternative sein.","The SSW can be this positive alternative.",NA,NA
"Die großen Herausforderungen durch die drohende Klimakatastrophe und die Coronapandemie können nicht allein auf zentraler Ebene gelöst werden, sondern müssen regional vor Ort angegangen werden.","The major challenges posed by the threat of climate catastrophe and the corona pandemic cannot be solved at the central level alone, but must be addressed regionally on the ground.",NA,NA
"Daher muss die regionale Ebene sich stärker im Bundestag einbringen können.","Therefore, the regional level must be able to get more involved in the federal parliament.",NA,NA
"All dies sind gute Gründe dafür, dass der SSW als Minderheitenund Regionalpartei seinen politischen Einfluss auch auf die Bundesebene ausweitet:","These are all good reasons for the SSW, as a minority and regional party, to extend its political influence to the federal level:",NA,NA
"Wir wollen in Berlin unsere Stimme erheben als humane, soziale, umweltbewusste und regionale Alternative für die Minderheiten und die Bürgerinnen und Bürger des Landes Schleswig-Holstein.","We want to raise our voice in Berlin as a humane, social, environmentally conscious and regional alternative for the minorities and the citizens of the state of Schleswig-Holstein.",NA,NA
"Nur der SSW kann unabhängig und souverän die Themen ansprechen, die die Menschen in Schleswig-Holstein bewegen – ohne sich Koalitionszwängen oder Ansprüchen anderer Bundesländer beugen zu müssen.","Only the SSW can independently and confidently address the issues that move the people of Schleswig-Holstein - without having to bow to coalition constraints or the demands of other states.",NA,NA
"Allein die Existenz eines oder einer SSW-Bundestagsabgeordneten wird die anderen Parteien dazu bringen, ihre Politik zu ändern.","The mere existence of an SSW member or members of parliament will make the other parties change their policies.",NA,NA
"Das erleben wir schließlich immer wieder im Landtag, den Kreistagen und Kommunen.","After all, we see this time and again in the state parliament, county councils and municipalities.",NA,NA
"Der SSW kann mit seinen politischen Zielen und Ideen etwas bewegen – auch in Berlin!","The SSW can move something with its political goals and ideas - also in Berlin!",NA,NA
"In diesem Wahlprogramm kannst Du nachlesen, wofür wir uns in diesem Sinne im Bundestag einsetzen wollen.","In this election program you can read what we want to do in this sense in the Bundestag.",NA,NA
"Darauf kannst Du Dich verlassen!","You can count on it!",NA,NA
"Flemming Meyer","Flemming Meyer",NA,NA
"SSW-Landesvorsitzender","SSW State Chairman",NA,NA
"Stefan Seidler","Stefan Seidler",NA,NA
"SSW-Spitzenkandidat","SSW top candidate",NA,NA
"Die Interessen Schleswig-Holsteins in Berlin besser vertreten","Better represent Schleswig-Holstein's interests in Berlin","H",NA
"Nach einer repräsentativen Umfrage von Ende 2020 vertreten knapp 36 Prozent der Menschen in Schleswig-Holstein die Meinung, dass die Interessen unseres Landes nicht ausreichend im Bundestag vertreten werden.","According to a representative survey conducted at the end of 2020, just under 36 percent of people in Schleswig-Holstein believe that our state's interests are not adequately represented in the Bundestag.","202.1",NA
"Auch der SSW fordert, dass die Interessen Schleswig-Holsteins in Berlin besser wahrgenommen werden.","The SSW also demands that Schleswig-Holstein's interests be better represented in Berlin.","202.1",NA
"Der geringe Einfluss schleswig-holsteinischer Bundestagsabgeordneter in ihren Bundestagsfraktionen zeigt, dass es einer unabhängigen Stimme aus der Region bedarf, die sich ohne Wenn und Aber für schleswig-holsteinische Belange einsetzen kann.","The low influence of Schleswig-Holstein members of the Bundestag in their parliamentary groups shows that there is a need for an independent voice from the region that can stand up for Schleswig-Holstein's interests without any ifs or buts.","202.1",NA
"Wo waren denn eigentlich die schleswig-holsteinischen Bundestagsabgeordneten, als Deutschland und Dänemark während der Coronapandemie die Grenzen schlossen, ohne sich miteinander abzustimmen?","Where were the Schleswig-Holstein members of parliament when Germany and Denmark closed their borders during the corona pandemic without coordinating with each other?","305.1",NA
"Wo sind unsere schleswig-holsteinischen Bundestagsabgeordneten, wenn in Berlin mal wieder ein Bundesverkehrswegeplan beschlossen wird, der Schleswig-Holstein kaum, Bayern aber umso mehr berücksichtigt?","Where are our Schleswig-Holstein members of the Bundestag when Berlin once again adopts a federal transport infrastructure plan that hardly takes Schleswig-Holstein into account, but takes Bavaria into account all the more?","305.1",NA
"Und wo sind unsere schleswig-holsteinischen Bundestagsabgeordneten, wenn es darum geht, von den positiven Entwicklungen der skandinavischen Länder im Energieund Umweltsektor oder im sozialen und digitalen Bereich zu lernen und die Beziehungen zu Skandinavien zu vertiefen und auszubauen?","And where are our Schleswig-Holstein members of the Bundestag when it comes to learning from the positive developments of the Scandinavian countries in the energy and environmental sectors or in the social and digital spheres, and to deepening and expanding relations with Scandinavia?","305.1",NA
"Wie lange wollen wir es uns gefallen lassen, dass die Menschen in Schleswig-Holstein im Jahresbrutto 300 Euro weniger verdienen als der Bundesdurchschnitt?","How long are we going to put up with people in Schleswig-Holstein earning 300 euros less per year than the national average?","503",NA
"Dass Großunternehmen in den Süden geworben werden, wir aber für sie das Fracking-Gas lagern sollen?","That big companies are being wooed to the South, but we are supposed to store fracked gas for them?","503",NA
"Dass der Bund einfach mit Privatunternehmen Raketenstationen in der Nordsee plant, ohne uns hier im Norden zu beteiligen?","That the federal government simply plans missile stations in the North Sea with private companies without involving us here in the north?","202.1",NA
"Und wie lange wollen wir uns gefallen lassen, dass Abgeordnete aus Schleswig-Holstein solche Ungerechtigkeiten aus Fraktionszwang fleißig mit abnicken, statt für unsere Interessen in Schleswig-Holstein einzustehen?","And how long are we going to put up with Members of Parliament from Schleswig-Holstein diligently nodding along with such injustices out of factional compulsion instead of standing up for our interests in Schleswig-Holstein?","305.1",NA
"Schauen wir uns doch mal das Abstimmverhalten der politischen Konkurrenz an:","Let's take a look at the voting behavior of the political competition:","305.1",NA
"Viele Menschen in Schleswig-Holstein sind auf die karge Grundsicherung des Staates angewiesen.","Many people in Schleswig-Holstein depend on the meager basic security provided by the state.","504",NA
"Eine Erhöhung des Regelsatzes lehnten aber sämtliche Nord-Abgeordnete von CDU und SPD ab.","However, an increase in the standard rate was rejected by all northern members of the CDU and SPD.","305.1",NA
"Ist das im Sinne Schleswig-Holsteins?","Is that in the spirit of Schleswig-Holstein?","000",NA
"Viele Kommunen und Kreise, ja selbst unsere Landesregierung, haben sich bereit erklärt, mehr Flüchtlinge aus Moria aufzunehmen als vorgesehen.","Many municipalities and counties, even our state government, have agreed to take in more refugees from Moria than anticipated.","201.2",NA
"Dennoch haben sämtliche schleswig-holsteinischen Bundestagsabgeordneten von SPD, CDU und FDP gegen eine Erhöhung des Aufnahmelimits gestimmt.","Nevertheless, all Schleswig-Holstein members of parliament from the SPD, CDU and FDP voted against an increase in the admission limit.","305.1",NA
"Wen repräsentieren diese Politiker eigentlich?","Who do these politicians actually represent?","202.1",NA
"Unser Schleswig-Holstein wird in Berlin unter Wert verkauft.","Our Schleswig-Holstein is sold below value in Berlin.",NA,NA
"Es ist an der Zeit, dass wir daran gemeinsam etwas ändern.","It is time for us to change this together.",NA,NA
"Stefan Seidler, Spitzenkandidat","Stefan Seidler, top candidate",NA,NA
"Der SSW gibt regionale Antworten auf die Coronapandemie und den Dauerkrisenmodus unserer Zeit","The SSW provides regional responses to the corona pandemic and the permanent crisis mode of our time","H",NA
"Die Ausbreitung des Coronavirus und die damit verbundenen Lockdowns haben dramatische Folgen für die Menschen und die Wirtschaft in Deutschland, Europa und der ganzen Welt.","The spread of the coronavirus and the associated lockdowns have dramatic consequences for people and the economy in Germany, Europe and the whole world.","000",NA
"Die Pandemie führt uns viele der Fehlentwicklungen der Menschheit vor Augen: Massentierhaltung,","The pandemic brings many of humanity's undesirable developments to our attention: factory farming, the","501",NA
"Ausbeutung von Natur","exploitation of nature","501",NA
"und Mensch,","and people,","201.2",NA
"Umwelt- und Klimabelastungen,","environmental and climate pollution,","501",NA
"schlechte soziale Verhältnisse","poor social conditions","503",NA
"und zu enger Wohnraum haben der Pandemie zusätzlichen Nährstoff geboten und bleiben auch nach der Pandemie zentrale politische Herausforderungen.","and excessively cramped living space have provided additional fuel for the pandemic and remain key political challenges even after the pandemic.","503",NA
"In Zentrum der Coronapandemie steht natürlich die Sorge um die Gesundheit der Menschen, insbesondere unserer älteren Mitbürger*innen.","At the heart of the corona pandemic is, of course, concern for the health of people, especially our elderly citizens.","504",NA
"Aber viele Bürger*innen und Unternehmen haben auch schmerzliche finanzielle Einbußen gehabt und machen sich Sorgen um ihre Zukunft.","But many citizens and businesses have also suffered painful financial losses and are worried about their future.","504",NA
"Das müssen wir ernst nehmen.","We have to take that seriously.","504",NA
"Die finanziellen Folgen der Coronakrise werden uns noch vielen Jahre begleiten.","The financial consequences of the Corona crisis will be with us for many years to come.","409",NA
"Und die politische Debatte darüber, wer die Rechnung zu bezahlen hat, wird die demokratische Auseinandersetzung entscheidend prägen.","And the political debate about who has to foot the bill will be a decisive factor in shaping the democratic debate.","202.1",NA
"Der SSW fordert: Wer durch Coronamaßnahmen an der Ausübung seiner beruflichen Tätigkeit gehindert wurde, muss auch einen entsprechenden finanziellen Ausgleich erhalten.","The SSW demands: Those who have been prevented from exercising their professional activity by corona measures must also receive corresponding financial compensation.","504",NA
"Dies gilt für kleine und mittelständische Unternehmen ebenso wie für Soloselbstständige und ehrenamtliche Strukturen.","This applies to small and medium-sized enterprises as well as to solo self-employed and voluntary structures.","504",NA
"Wir dürfen niemanden zurücklassen.","We must leave no one behind.","503",NA
"Wir befinden uns in der Coronapandemie in einem Ausnahmezustand, der deutlicher denn je bestehende Ungleichheiten zwischen den Geschlechtern sichtbar macht.","We are in a state of emergency in the corona pandemic, which makes existing gender inequalities more visible than ever.","503",NA
"Für alle ist spürbar, dass es vor allem die Frauen sind, die unsere Gesellschaft in dieser Krise zusammenhalten.","It is palpable to all that it is above all women who are holding our society together in this crisis.","503",NA
"Im Beruflichen wie im Privaten.","At work and at home.","503",NA
"Sie dürfen bei Maßnahmen zur Abmilderung der Krisenfolgen nicht ins Hintertreffen geraten.","They must not be left behind when it comes to measures to mitigate the consequences of the crisis.","503",NA
"Eine breite gesellschaftliche Diskussion über die Notwendigkeit eines Lockdowns und über die konkrete Umsetzung von Regeln zur Bekämpfung der Coronapandemie ist wichtig und darf nicht den Extremisten überlassen werden.","A broad societal discussion on the need for a lockdown and on the concrete implementation of rules to combat the corona pandemic is important and must not be left to extremists.","202.1",NA
"Eine berechtigte inhaltliche Kritik an vielen Maßnahmen wird von vielen Bürger*innen erwartet und ist Teil der demokratischen Debatte, der sich der SSW stellt.","Justified criticism of the content of many measures is expected by many citizens and is part of the democratic debate that the SSW is engaged in.","202.1",NA
"Die Fridays-for-Future-Bewegung zeigt, dass die Themen Klimaschutz und Nachhaltigkeit weiterhin von überragender Wichtigkeit für die Bürger*innen in Schleswig-Holstein sind.","The Fridays for Future movement shows that the issues of climate protection and sustainability continue to be of paramount importance to the citizens of Schleswig-Holstein.","501",NA
"Aber auch andere bedenkliche Entwicklungen führen dazu, dass die Weltgemeinschaft im Dauerkrisenmodus ist, von dem auch die Bürger*innen in Schleswig-Holstein betroffen sind.","But also other alarming developments lead to the fact that the world community is in permanent crisis mode, which also affects the citizens* in Schleswig-Holstein.","000",NA
"Neben der Umweltkrise spricht man von der Armutskrise, der Hungerkrise, einer Verteilungskrise, Machtkrise, Finanz- und Eurokrise, die alle ihren Ursprung in einer verkehrten Entwicklung des wirtschaftlichen Systems haben.","In addition to the environmental crisis, we speak of the poverty crisis, the hunger crisis, a distribution crisis, power crisis, financial and euro crisis, all of which have their origin in a wrong development of the economic system.","416.2",NA
"Für viele der Herausforderungen müssen die Weichen auf Bundesebene anders gestellt werden.","For many of the challenges, the course must be set differently at the federal level.","305.1",NA
"Auch deshalb tritt der SSW zur Bundestagswahl an.","This is another reason why the SSW is running in the federal elections.","305.1",NA
"Als regionale Minderheitenpartei mit einem sozialen und umweltbewussten Anspruch hat der SSW im Rahmen seiner Möglichkeiten schon lange versucht, Antworten auf diese Krisen zu geben und seine Vision einer besseren Welt zu entwickeln, in der ein gutes Leben für alle ermöglicht wird.","As a regional minority party with a social and environmentally conscious aspiration, the SSW has long sought, within its means, to provide answers to these crises and to develop its vision of a better world in which a good life is made possible for all.","305.1",NA
"Im Mittelpunkt unserer politischen Überlegungen und Handlungen stehen Mensch und Umwelt.","People and the environment are at the center of our political considerations and actions.","416.2",NA
"Die Wirtschaft muss diesen dienen und nicht umgekehrt.","The economy must serve them and not the other way around.","416.2",NA
"Wir orientieren uns dabei an den 17 Nachhaltigkeitszielen der Vereinten Nationen (SDGs).","We are guided by the 17 United Nations Sustainable Development Goals (SDGs).","416.2",NA
"Darüber hinaus bietet uns das Konzept der Gemeinwohlökonomie einen werteorientierten Handlungsrahmen, der zur Erreichung der Nachhaltigkeitsziele beiträgt","In addition, the concept of the common good economy offers us a value-oriented framework for action that contributes to achieving the sustainability goals","416.2",NA
"Der SSW will auf dieser Grundlage regionale Antworten auf die vielen Herausforderungen geben, die wir in SchleswigHolstein in den kommenden Jahren gemeinsam meistern müssen.","The SSW wants to use this as a basis to provide regional answers to the many challenges that we in SchleswigHolstein must master together in the coming years.","301",NA
"Der Bund muss sich stärker in der Minderheitenpolitik engagieren","The federal government must become more involved in minority policy","H",NA
"Der Südschleswigsche Wählerverband (SSW) wurde 1948 als Partei der dänischen Minderheit und der nationalen Friesen in Schleswig-Holstein gegründet.","The Südschleswigsche Wählerverband (SSW) was founded in 1948 as the party of the Danish minority and the national Frisians in Schleswig-Holstein.","705",NA
"Der SSW ist als Minderheitenpartei fest im Landesteil Schleswig und den dort beheimateten Minderheiten verankert.","As a minority party, the SSW is firmly anchored in the Schleswig region and the minorities living there.","705",NA
"Das Nebeneinander von dänischer, friesischer und deutscher Kultur sowie der Kultur der Sinti und Roma ist ein Reichtum, den es für das ganze Land zu nutzen gilt.","The coexistence of Danish, Frisian and German culture, as well as the culture of the Sinti and Roma, is a wealth that should be used for the whole country.","607.1",NA
"Dän*innen und Fries*innen sowie Sinti und Roma leben hier seit Jahrhunderten, sind deutsche Staatsbürger*innen und haben dieselben Rechte und Pflichten wie die Mehrheitsbevölkerung.","Danes and Frisians as well as Sinti and Roma have lived here for centuries, are German citizens and have the same rights and duties as the majority population.","705",NA
"Für uns als Partei der dänischen Minderheit und der nationalen Friesen hat die Gleichbehandlung der Minderheiten einen sehr hohen Stellenwert.","For us as the party of the Danish minority and the national Frisians, the equal treatment of minorities has a very high priority.","705",NA
"Nirgendwo anders in Deutschland leben drei anerkannte Minderheiten.","Nowhere else in Germany do three recognized minorities live.","705",NA
"Und nur in wenigen Regionen Europas werden wie bei uns vier Sprachen (Deutsch, Dänisch, Friesisch und Romanes) und zwei Regionalsprachen (Niederdeutsch und Sønderjysk) gesprochen.","And only in a few regions of Europe are four languages (German, Danish, Frisian and Romany) and two regional languages (Low German and Sønderjysk) spoken as they are here.","607.1",NA
"Der SSW verkörpert diese gegenseitige Bereicherung der Kulturen und Sprachen in unserem Land.","The SSW embodies this mutual enrichment of cultures and languages in our country.","607.1",NA
"Diese Vielfalt verleiht Schleswig-Holstein nicht nur eine ganz besondere Lebensqualität, sie ist auch ein Wirtschaftsfaktor, der allen Bürger*innen zugutekommt.","This diversity not only gives Schleswig-Holstein a very special quality of life, it is also an economic factor that benefits all citizens.","607.1",NA
"Die Bundesrepublik Deutschland hat das Rahmenabkommen für nationale Minderheiten und die Spra-chencharta unterschrieben sowie auch mit Dänemark das Bonn-Kopenhagener Abkommen zur Sicherung der Minderheiten im deutsch-dänischen Grenzland unterzeichnet und trägt daher im hohen Maße Verantwortung für die Minderheitenpolitik.","The Federal Republic of Germany has signed the Framework Convention for National Minorities and the Language Charter as well as the Bonn-Copenhagen Agreement with Denmark to safeguard the minorities in the German-Danish borderland and therefore bears a high degree of responsibility for minority policy.","705",NA
"Zu oft wird diese Verantwortung aber auf die Bundesländer abgewälzt.","Too often, however, this responsibility is shifted to the federal states.","302",NA
"Wir wollen, dass sich der Bund viel stärker in der Minderheitenpolitik engagiert als bisher.","We want the federal government to be much more involved in minority policy than it has been.","705",NA
"Der SSW fordert die kulturelle und finanzielle Gleichstellung der nationalen Minderheiten auf allen staatlichen Ebenen.","The SSW demands cultural and financial equality for national minorities at all levels of government.","705",NA
"Wir wollen die Minderheitenpolitik auch im Bund auf die Tagesordnung setzen","We want to put minority policy on the agenda in the federal government","705",NA
"und deutlich machen, dass die kulturelle Vielfalt als Recht der Minderheiten eine Bereicherung für die Mehrheitsbevölkerung ist.","as well and make it clear that cultural diversity as a right of minorities is an enrichment for the majority population.","607.1",NA
"Das wollen wir im Bundestag erreichen:","That's what we want to achieve in the Bundestag:","H",NA
"Die Rechte der Minderheiten müssen im Grundgesetz verankert werden","The rights of minorities must be enshrined in the Basic Law","H",NA
"Die Bundesländer Schleswig-Holstein, Sachsen und Brandenburg haben in der Landesverfassung Bestimmungen zugunsten dort beheimateter Minderheiten und Volksgruppen und dokumentieren damit, dass diese ein integrierter Bestandteil der Gesellschaft sind und deshalb Anspruch auf Schutz und Förderung haben.","The federal states of Schleswig-Holstein, Saxony and Brandenburg have provisions in their constitutions in favor of the minorities and ethnic groups living there, documenting that they are an integral part of society and are therefore entitled to protection and support.","705",NA
"Im deutschen Grundgesetz findet sich eine solche Bestimmung bisher nicht.","So far, there is no such provision in the German Basic Law.","705",NA
"Damit entfällt hier die mit einem solchen Artikel verbundene Wertschätzung genauso wie die Akzeptanz, dass auch die Bundesrepublik Deutschland neben den einzelnen Bundesländern eine gesamtstaatliche Verantwortung für die Minderheiten und Volksgruppen hat.","Thus, the appreciation associated with such an article is omitted here, as is the acceptance that the Federal Republic of Germany also has a nationwide responsibility for the minorities and ethnic groups, in addition to the individual federal states.","705",NA
"Deshalb und auch vor dem Hintergrund der besonderen europäischen Bedeutung ist es erforderlich, dass eine Bestimmung zugunsten von Minderheiten und Volksgruppen auch Eingang in das Grundgesetz findet.","Therefore, and also against the background of the special European significance, it is necessary that a provision in favor of minorities and ethnic groups also finds its way into the Basic Law.","705",NA
"Wir wollen, dass im Grundgesetz eine Bestimmung zugunsten der in Deutschland anerkannten nationalen Minderheiten deutscher Staatsangehörigkeit– der dänischen Minderheit, der friesischen Volksgruppe, des sorbischen Volkes und der Minderheit der deutschen Sinti und Roma – eingeführt wird.","We want a provision to be introduced in the Basic Law in favor of the national minorities of German citizenship recognized in Germany - the Danish minority, the Frisian ethnic group, the Sorbian people and the minority of German Sinti and Roma.","705",NA
"Der Bund muss die Minderheiten besser unterstützen","The federal government must provide better support for minorities","H",NA
"Die finanzielle Unterstützung von Organisationen und Bildungseinrichtungen der vier anerkannten Minderheiten ist Grundvoraussetzung für deren Existenz.","Financial support for organizations and educational institutions of the four recognized minorities is a basic requirement for their existence.","705",NA
"Der Grundsatz der finanziellen und kulturellen Gleichbehandlung auf allen Ebenen muss auch für kulturelle Angebote und Kultureinrichtungen der Minderheiten und Volksgruppen gelten.","The principle of financial and cultural equality at all levels must also apply to cultural offerings and cultural institutions of minorities and ethnic groups.","503",NA
"In Schleswig-Holstein ist die Gleichstellung in weiten Teilen gelungen.","In Schleswig-Holstein, equality has been achieved to a large extent.","503",NA
"Dies gilt es auch auf Bundesebene umzusetzen.","This must also be implemented at the federal level.","503",NA
"Minderheitenpolitik ist aber nicht nur Gleichstellung und finanzielle Unterstützung.","However, minority policy is not only equality and financial support.","705",NA
"Es geht dabei auch um Anerkennung und Gleichberechtigung.","It is also about recognition and equality.","503",NA
"Der Bund hat eine Verantwortung für die Ausgestaltung der Minderheitenpolitik in der Bundesrepublik und muss sich stärker engagieren.","The federal government has a responsibility to shape minority policy in the Federal Republic and must become more involved.","705",NA
"Der SSW will eine stärkere finanzielle Beteiligung des Bundes bei der Finanzierung der Minderheiten und ein stärkeres Engagement des Bundes bei der Minderheitenpolitik erreichen.","The SSW wants to achieve a stronger financial participation of the federal government in the financing of minorities and a stronger commitment of the federal government in minority policy.","705",NA
"Wir wollen, dass die Schulen der dänischen Minderheit bei der Bundesförderung und Projektförderung von Schulen berücksichtigt werden.","We want the schools of the Danish minority to be considered in federal funding and project funding for schools.","506",NA
"Wir wollen, dass die Bundesförderung für die friesische Volksgruppe stark erhöht wird, um friesische Sprach- und Kulturprojekte noch stärker zu fördern.","We want federal funding for the Frisian ethnic group to be greatly increased to provide even more support for Frisian language and cultural projects.","503",NA
