"text","text_en","cmp_code","eu_code"
"Die Piratenpartei Deutschland setzt sich für einen starken Datenschutz und das Prinzip der informationellen Selbstbestimmung ein.","The Pirate Party Germany is committed to strong data protection and the principle of informational self-determination.","201",NA
"Dies umfasst nicht nur die sparsame Erhebung, zweckgebundene Verarbeitung und Nutzung sowie die eingeschränkte Weitergabe von personenbezogenen Daten,","This includes not only the economical collection, processing and use of personal data for specific purposes and the limited disclosure of personal data,","201",NA
"sondern ebenso die Stärkung der Rechte des Einzelnen, grundsätzlich selbst über die Preisgabe und Verwendung personenbezogener Daten zu bestimmen.","but also the strengthening of the rights of individuals to determine for themselves the disclosure and use of personal data.","201",NA
"Im Sinne des Prinzips der Informationssicherheit muss die Vertraulichkeit bei Übertragung und Zugriff sowie die Integrität der gespeicherten Daten gewährleistet sein.","In terms of the principle of information security, confidentiality during transmission and access as well as the integrity of the stored data must be guaranteed.","201",NA
"Die Piratenpartei Deutschland lehnt die verdachtsunabhängige Durchleuchtung der Bürger","The Pirate Party Germany rejects the suspicionless screening of citizens","201",NA
"und den gläsernen Kunden ab.","and the transparent customer.","403",NA
"Im digitalen Zeitalter liegen immer mehr personenbezogene Informationen in elektronischer Form vor, werden automatisiert verarbeitet und verknüpft oder weitergegeben – auch über Ländergrenzen hinweg und zwischen den öffentlichen und nicht-öffentlichen Bereichen.","In the digital age, more and more personal information is available in electronic form, is processed automatically, and is linked or passed on - even across national borders and between the public and non-public sectors.","201",NA
"Ohne Wissen der Betroffenen kann die wachsende Datenflut automatisiert zu Persönlichkeitsprofilen zusammengefügt und im schlimmsten Fall gegen sie verwendet werden – z. B. durch das so genannte Kreditscoring oder die Erstellung von Surf- und Bewegungsprofilen.","Without the knowledge of those affected, the growing flood of data can be automatically compiled into personality profiles and, in the worst case, used against them - for example, through so-called credit scoring or the creation of surfing and movement profiles.","201",NA
"Damit auch in der Informationsgesellschaft die Privatsphäre gewahrt bleibt, strebt die Piratenpartei Deutschland die Umsetzung der folgenden Maßnahmen an:","In order to ensure that privacy is preserved in the information society as well, the Pirate Party Germany is striving to implement the following measures:","201",NA
"Informationelle Selbstbestimmung stärken, Medienkompetenz fördern","Strengthening informational self-determination, promoting media literacy",NA,NA
"Damit die effektive Anwendbarkeit des Grundrechtes auf informationelle Selbstbestimmung nach Art. 2 Abs. 1, Art. 1 Abs. 1 GG auch in Zukunft sichergestellt ist, fordert die Piratenpartei ein Datenschutzrecht, welches das im internationalen Vergleich hohe deutsche Schutzniveau nicht nur erhält, sondern ausbaut – auch nach der Überarbeitung des EU-Datenschutzrechtes.","In order to ensure the effective applicability of the fundamental right to informational self-determination under Article 2 (1), Article 1 (1) of the German Basic Law in the future as well, the Pirate Party calls for a data protection law that not only maintains the high level of protection in Germany in international comparison, but also expands it - even after the revision of EU data protection law.","203",NA
"Der Gesetzgeber muss den Einzelnen in die Lage versetzen, sich den Möglichkeiten, Chancen und Risiken der Informationsverknüpfungen im Internet bewusst zu werden und selbstbestimmt zu entscheiden, welche Daten er frei gibt – z.B. in sozialen Netzwerkdiensten oder über Treue- bzw. Bonusprogramme.","Legislation must enable individuals to become aware of the possibilities, opportunities and risks of information links on the Internet and to make self-determined decisions about what data they release - for example, in social network services or via loyalty or bonus programs.","201",NA
"Der Bürger muss sich darauf verlassen können, dass Behörden und Unternehmen in der dem Grundrecht gebührenden Art und Weise, transparent und nachvollziehbar mit den personenbezogenen Daten umgehen und dass Verstöße und mangelnde Sorgfalt entsprechend sanktioniert werden.","Citizens must be able to rely on public authorities and companies to handle personal data in a transparent and comprehensible manner in accordance with this fundamental right, and that violations and a lack of due diligence will be sanctioned accordingly.","201",NA
"Der Einzelne muss einen durchsetzbaren und unentgeltlichen Anspruch auf Selbstauskunft, Korrektur, Sperrung oder Löschung der eigenen personenbezogenen Daten haben und über ungewollte Datenabflüsse aus Unternehmen und Behörden unverzüglich und lückenlos informiert werden.","Individuals must have an enforceable and free-of-charge right to self-disclosure, correction, blocking or deletion of their own personal data and to be informed immediately and completely about unwanted data outflows from companies and authorities.","201",NA
"Um das bestehende Auskunftsrecht zu einer Mitteilungspflicht weiterzuentwickeln, fordert die Piratenpartei die Einführung des Datenbriefes und die Verankerung desselben in den Datenschutzgesetzen des Bundes und der Länder.","In order to develop the existing right to information into a duty to notify, the Pirate Party calls for the introduction of the data letter and its anchoring in the data protection laws of the federal and state governments.","201",NA
"Firmen, Behörden und Institutionen, die personenbezogene Daten verarbeiten, übermitteln oder speichern, sollen dazu verpflichtet werden, die betroffenen Personen jährlich mit einem Datenbrief über die Art, den Zweck und – im Fall von Behörden und mit staatlichen Aufgaben beliehenen Institutionen – die rechtliche Grundlage der Speicherung zu informieren.","Companies, authorities and institutions that process, transmit or store personal data should be required to inform the data subjects annually by means of a data letter about the nature, purpose and - in the case of authorities and institutions entrusted with governmental tasks - the legal basis of the storage.","201",NA
"Die Weitergabe von Daten an Dritte soll kommuniziert und begründet werden.","The disclosure of data to third parties should be communicated and justified.","201",NA
"Um im Sinne der informationellen Selbstbestimmung eine echte Wahlfreiheit bei der Nutzung des Internets zu garantieren, müssen alle Produkte und Dienstleistungen, die für die Verarbeitung personenbezogener Daten vorgesehen oder geeignet sind, datenschutzfreundlich voreingestellt sein (Privacy-by-Default).","In order to guarantee genuine freedom of choice in the use of the Internet in the spirit of informational self-determination, all products and services intended or suitable for processing personal data must be preset in a privacy-friendly manner (privacy-by-default).","201",NA
"Datenschutz soll darüber hinaus von Anfang an in die Entwicklung neuer Kommunikations- und Informationstechniken eingebaut werden (Privacy-by-Design).","Data protection should also be built into the development of new communications and information technologies from the outset (privacy-by-design).","201",NA
"Datenschutzbehörden stärken","Strengthen data protection authorities",NA,NA
"Die Piratenpartei Deutschland setzt sich für eine Stärkung der Selbstständigkeit und der Kontroll- bzw. Sanktionsbefugnisse der Bundes- und Landesbeauftragten für Datenschutz sowie des Bundesamtes für Informationssicherheit ein, um gegenüber staatlichen und nicht-öffentlichen Stellen die Durchsetzbarkeit der Individuellen Datenschutzrechte zu verbessern, Missbrauch von personenbezogenen Daten zu verhindern und Schutzmaßnahmen vor Verlust oder Manipulationen sicherzustellen.","The Pirate Party Germany is committed to strengthening the independence and the powers of control and sanctions of the Federal and State Data Protection Commissioners and the Federal Office for Information Security in order to improve the enforceability of individual data protection rights vis-à-vis governmental and non-public bodies, to prevent the misuse of personal data and to ensure protective measures against loss or manipulation.","201",NA
"Zu diesem Ziel soll die völlige Unabhängigkeit der Kontrollstellen entsprechend der EU-Datenschutzrichtlinie und der Rechtsprechung des Europäischen Gerichtshofes (EuGH) sichergestellt werden.","To this end, the complete independence of the supervisory authorities is to be ensured in accordance with the EU Data Protection Directive and the case law of the European Court of Justice (ECJ).","201",NA
"Die Kontrollbehörden müssen entsprechend ihren Aufgaben ausgestattet werden, damit sie ihre Aufsichts- und Kontrollfunktion auch ausüben können.","The supervisory authorities must be equipped in accordance with their tasks so that they can also exercise their supervisory and control function.","303",NA
"Für Unternehmen sowie öffentliche Stellen fordert die Piratenpartei darüber hinaus rechtlich anerkannte freiwillige Datenschutz- und Datensicherheitsprüfungen (Audits) sowie Zertifizierungen durch die unabhängigen Behörden.","For companies as well as public bodies, the Pirate Party also demands legally recognized voluntary data protection and data security audits as well as certifications by the independent authorities.","201",NA
"Verantwortungsvollen Umgang mit Meldedaten sicherstellen, Datenhandel eindämmen","Ensure responsible handling of reporting data, curb data trafficking",NA,NA
"Die Piratenpartei fordert ein Melderecht, das der besonderen Sorgfaltspflicht des Staates gegenüber den zwangsweise erhobenen Daten gerecht wird.","The Pirate Party calls for a reporting law that does justice to the state's special duty of care with regard to data collected by force.","201",NA
"Persönlichkeitsrechte müssen über den privatwirtschaftlichen Interessen von Unternehmen stehen.","Personal rights must take precedence over the private economic interests of companies.","201",NA
"Die Meldegesetze sollen daher konsequent dahingehend überarbeitet werden, dass Meldedaten nicht ohne aktive Einwilligung der Bürger an der Erhebungsquelle (Optin) an Dritte weitergegeben werden – dazu gehören z. B. Unternehmen, Adresshändler, Verbände oder Parteien.","The reporting laws should therefore be consistently revised to ensure that reporting data is not passed on to third parties without the active consent of citizens at the collection source (optin) - this includes, for example, companies, address dealers, associations or political parties.","201",NA
"Eine automatisierte Abfrage lehnen wir ab.","We reject an automated query.","201",NA
"Dies gilt neben Melderegisterauskünften auch für die Korrektur von Bestandsdaten.","In addition to information from the population register, this also applies to the correction of inventory data.","201",NA
"Die Verwendung personenbezogener Daten für Adresshandel, Werbezwecke oder Markt- bzw. Meinungsforschung darf nur mit Einwilligung der Betroffenen möglich sein.","The use of personal data for address trading, advertising purposes or market or opinion research may only be possible with the consent of the data subjects.","403",NA
"Daher fordert die Piratenpartei die ersatzlose Abschaffung des sogenannten Listenprivilegs, der zentralen Ausnahmeregelung im deutschen Datenschutzrecht für den Adresshandel.","The Pirate Party is therefore calling for the abolition without replacement of the so-called list privilege, the central exemption in German data protection law for address trading.","403",NA
"Das Bundesdatenschutzgesetz (BDSG) muss entsprechend angepasst und um einem zwingenden Einwilligungsvorbehalt ergänzt werden.","The Federal Data Protection Act (BDSG) must be amended accordingly and supplemented with a mandatory consent requirement.","201",NA
"Die Weitergabe von Meldedaten an den Beitragsservice der öffentlich-rechtlichen Rundfunkanstalten muss beendet und die im 15. Rundfunkänderungsstaatsvertrag (RÄStV) enthaltene Klausel zur Durchleuchtung der „individuellen Lebenssachverhalte“ der Bürger ersatzlos gestrichen werden.","The disclosure of reporting data to the contribution service of the public broadcasters must be ended and the clause in the 15th Amendment to the Interstate Broadcasting Treaty (RÄStV) for screening citizens' ""individual life circumstances"" must be deleted without replacement.","201",NA
"Verdachtsunabhängige Datenspeicherung verhindern","Preventing suspicion-independent data storage",NA,NA
"Die Piratenpartei Deutschland lehnt die Vorratsdatenspeicherung (VDS) von Telekommunikations-Verbindungsdaten grundsätzlich ab.","The Pirate Party Germany is fundamentally opposed to data retention (VDS) of telecommunications connection data.","201",NA
"Zweck und Mittel dieser Überwachungsmaßnahme stehen aus Sicht der Piraten nicht in einem ausgewogenen Verhältnis.","In the Pirates' view, the purpose and means of this surveillance measure are not in a balanced relationship.","201",NA
"Die anlasslose Speicherung ist ein weiterer Schritt in Richtung schrankenloser Telekommunikationsüberwachung und stellt die Bevölkerung unter Generalverdacht.","The storage of data without any reason is a further step towards unlimited telecommunications surveillance and places the population under general suspicion.","201",NA
"Das Bundesverfassungsgericht hat die deutschen Vorschriften zur Vorratsdatenspeicherung bereits im März 2010 für verfassungswidrig und nichtig erklärt.","The Federal Constitutional Court declared the German data retention regulations unconstitutional and null and void back in March 2010.","201",NA
"Auch wenn das Urteil einer möglichen Neuregelung enge Grenzen setzt, lässt sich aus Sicht der Piratenpartei keine Ausgestaltung der zu Grunde liegenden EU-Vorratsdatenspeicherungsrichtlinie umschreiben, die eine Vereinbarkeit mit dem Grundgesetz und der Europäischen Grundrechtecharta sicherstellen würde.","Even if the ruling sets narrow limits for a possible new regulation, from the Pirate Party's point of view, no design of the underlying EU Data Retention Directive can be outlined that would ensure compatibility with the German Basic Law and the European Charter of Fundamental Rights.","201",NA
"Auch eine Einführung durch die Hintertür lehnen wir ab.","We also reject an introduction through the back door.","201",NA
"Die Piratenpartei tritt daher dafür ein, die Pläne zur Vorratsdatenspeicherung abschließend aufzugeben, die EU VDS-Richtlinie ersatzlos abzuschaffen und, im Sinne des Schutzes der Privatsphäre der Bürger, bis dahin möglicherweise anfallende Strafzahlungen seitens der EU-Kommission in Kauf zu nehmen.","The Pirate Party is therefore in favor of finally abandoning the plans for data retention, abolishing the EU VDS Directive without replacement and, in the interest of protecting the privacy of citizens, accepting any penalties that may be incurred by the EU Commission until then.","201",NA
"Das vor der Einführung der Vorratsdatenspeicherung bestehende Recht, die unverzügliche Löschung von Abrechnungsdaten zu verlangen, muss wieder eingeführt werden.","The right to demand the immediate deletion of billing data that existed prior to the introduction of data retention must be reinstated.","201",NA
"Das Briefgeheimnis muss zum Schutz elektronischer Kommunikation zu einem allgemeinen Kommunikationsgeheimnis erweitert werden.","The secrecy of correspondence must be extended to a general secrecy of communications in order to protect electronic communications.","201",NA
"Das Recht auf anonyme Bezahlung im Internet und auf anonyme Kommunikation muss verteidigt werden.","The right to anonymous payment on the Internet and to anonymous communication must be defended.","201",NA
"Die Piratenpartei lehnt die Bestrebungen der EU zum Aufbau und Unterhaltung einer Fernverkehrsdatenspeicherung ab.","The Pirate Party rejects the EU's efforts to establish and maintain long-distance data retention.","110",NA
"Die verdachtsunabhängige Sammlung und Speicherung von Reisedaten, sowie die Umkehr der Unschuldsvermutung, sind nicht vereinbar mit unserer Vorstellung eines freiheitlich demokratischen Staatswesens.","The collection and storage of travel data without suspicion, as well as the reversal of the presumption of innocence, are not compatible with our idea of a free democratic state.","201",NA
"Auch andere Formen der verdachtsunabhängigen Datenerfassung, wie z. B. die Hotelmeldepflicht oder das Nachfolgeprojekt des elektronischen Entgeltnachweis-Verfahrens ELENA, OMS (Optimiertes Meldeverfahren in der sozialen Sicherung), beurteilt die Piratenpartei kritisch.","The Pirate Party is also critical of other forms of suspicion-independent data collection, such as the hotel reporting requirement or the successor project to the ELENA electronic remuneration statement procedure, OMS (Optimized Reporting Procedure in Social Security).","201",NA
"Die Piratenpartei lehnt die anlasslose Erfassung, Speicherung und den Abgleich biometrischer Daten aufgrund des hohen Missbrauchspotenzials ab.","The Pirate Party rejects the collection, storage, and comparison of biometric data without any reason due to the high potential for misuse.","201",NA
"Grundsätzlich soll die Erhebung biometrischer Merkmale freiwillig erfolgen und durch unabhängige Stellen kontrolliert und bewertet werden.","In principle, the collection of biometric characteristics should be voluntary and should be monitored and evaluated by independent bodies.","201",NA
"Der Aufbau zentraler Biometriedatenbanken für polizeiliche Zwecke oder die Versicherungswirtschaft muss unterbleiben.","The creation of central biometric databases for police purposes or for the insurance industry must be avoided.","201",NA
"Ausweis- und Passdokumente müssen auch ohne biometrische Merkmale gültig sein – auch im Ausland.","Identity and passport documents must also be valid without biometric features - even abroad.","201",NA
"Gegen Überwachungssoftware: Transparenz und Quellcode-Offenlegung","Against surveillance software: transparency and source code disclosure",NA,NA
"Die Piratenpartei Deutschland spricht sich deutlich gegen die Herstellung, Wartung, Betreuung und Erhaltung von Überwachungssoftware aus.","The Pirate Party Germany is clearly against the production, maintenance, support and preservation of surveillance software.","201",NA
"Sie verurteilt den kommerziellen Handel mit Überwachungssoftware, einschließlich Dienstleistungen für Überwachungssoftware.","It condemns commercial trade in surveillance software, including surveillance software services.","201",NA
"Überwachungssoftware ist jede Software, die Dritten Zugang zu nicht-öffentlichen Daten, Kommunikationen und Aktivitäten eines Rechensystems verschaffen kann, ohne dass die eigentlichen Nutzer des Rechensystems darüber Kenntnis haben.","Surveillance software is any software that can provide third parties with access to non-public data, communications and activities of a computing system without the actual users of the computing system being aware of it.","201",NA
"Der Grund für diese Position ist, dass Überwachungssoftware sowohl im Inland wie weltweit eingesetzt wird, um Menschenrechte wie das Recht auf Privatsphäre auszuhebeln.","The reason for this position is that surveillance software is used both domestically and globally to undermine human rights such as the right to privacy.","201",NA
"Häufig werden die so erhaltenen privaten Daten genutzt, um Regimegegner zu verfolgen und sogar zu foltern, und um Bewegungen für mehr Demokratie zu bekämpfen.","Often, the private data obtained in this way is used to persecute and even torture opponents of the regime, and to fight movements for more democracy.","202",NA
"Um aktiv gegen Überwachungssoftware vorzugehen, fordert die Piratenpartei eine gesetzliche Pflicht bei Herstellern und Dienstleistern von Überwachungssoftware, volle Transparenz über alle Produkte, und über alle Vertragspartner und Kunden, die Überwachungssoftware und Dienstleistungen nutzen, herzustellen.","In order to take active action against surveillance software, the Pirate Party calls for a legal obligation on manufacturers and service providers of surveillance software to establish full transparency about all products, and about all contractors and customers who use surveillance software and services.","201",NA
"Desweiteren fordert die Piratenpartei die gesetzliche Pflicht zur Offenlegung des vollständigen Quellcodes von Überwachungssoftware.","Furthermore, the Pirate Party demands the legal obligation to disclose the complete source code of surveillance software.","201",NA
"Die Offenlegung all dieser Informationen hat an die Öffentlichkeit zu geschehen, das bedeutet: nicht nur an ein parlamentarisches Kontrollgremium.","The disclosure of all this information has to happen to the public, which means: not only to a parliamentary control committee.","202",NA
"Überwachung","Monitoring",NA,NA
"„Digitale Netzwerke“ ins Grundgesetz","""Digital networks"" into the Basic Law",NA,NA
"Die Piratenpartei setzt sich für die Erweiterung des Artikels 5 Abs. 1 GG um die zwei Worte „digitale Netzwerke“ ein.","The Pirate Party advocates the expansion of Article 5 (1) of the Basic Law to include the two words ""digital networks"".","204",NA
"Neu: Artikel 5 (1) „Jeder hat das Recht, seine Meinung in Wort, Schrift und Bild frei zu äußern und zu verbreiten und sich aus allgemein zugänglichen Quellen ungehindert zu unterrichten. Die Pressefreiheit und die Freiheit der Berichterstattung durch Rundfunk, Film und digitale Netzwerke werden gewährleistet. Eine Zensur findet nicht statt.“","New: Article 5 (1) ""Everyone shall have the right freely to express and disseminate his opinions in speech, writing and pictures and to inform himself without hindrance from generally accessible sources. Freedom of the press and freedom of reporting through broadcasting, film and digital networks shall be guaranteed. There shall be no censorship.""","204",NA
"Betroffene von Überwachungsmaßnahmen müssen informiert werden","Those affected by surveillance measures must be informed",NA,NA
"Verdeckte Überwachungsmaßnahmen laden zum Missbrauch ein.","Covert surveillance measures invite abuse.","201",NA
"Deswegen müssen Betroffene von staatlichen Abhör- und Überwachungsmaßnahmen grundsätzlich benachrichtigt werden.","For this reason, those affected by state wiretapping and surveillance measures must always be notified.","201",NA
"Die derzeitigen Regelungen zur Benachrichtigungspflicht sind aufgrund der zahlreichen Ausnahmen wirkungslos.","The current regulations on the notification requirement are ineffective due to the numerous exceptions.","201",NA
"Die Piratenpartei setzt sich daher dafür ein, dass die überwachende Behörde ohne Ausnahme alle ihr bekannten Betroffenen einer Überwachungsmaßnahme innerhalb einer festen, nicht verlängerbaren Frist benachrichtigen und über die erfassten Daten informieren muss.","The Pirate Party therefore advocates that the monitoring authority must, without exception, notify all those known to it to be affected by a monitoring measure within a fixed, non-extendable period and inform them about the data collected.","201",NA
"Keine Bundes- oder Staatstrojaner","No federal or state Trojans",NA,NA
"Verdeckte Eingriffe in informationstechnische Systeme  (z. B. Bundes- oder Staatstrojaner)","Covert intrusions into information technology systems (e.g. federal or state Trojans)",NA,NA
"Für die Piratenpartei sind verdeckte Eingriffe in informationstechnische Systeme durch den Staat nicht mit Grundrechten und Rechtsstaat vereinbar.","For the Pirate Party, covert interventions in information technology systems by the state are not compatible with fundamental rights and the rule of law.","201",NA
"Wir setzen uns daher für die Abschaffung der Befugnisse für staatliche Behörden zum Verwanzen solcher Systeme ein.","We therefore advocate for the elimination of the authority for government agencies to bug such systems.","201",NA
"Wenn wir für die Abschaffung und Verhinderung solcher Eingriffe keine ausreichende parlamentarische Mehrheit finden, werden wir uns bei der gesetzlichen Umsetzung eines solchen Grundrechteeingriffs zusätzlich zu den Vorgaben des Bundesverfassungsgericht dafür einsetzen, diesen erheblichen Eingriff in bürgerliche Grundrechte durch folgende Maßnahmen streng zu reglementieren und zu kontrollieren:","If we do not find a sufficient parliamentary majority for the abolition and prevention of such encroachments, we will, in addition to the requirements of the Federal Constitutional Court, advocate strict regulation and control of this considerable encroachment on fundamental civil rights by means of the following measures:","201",NA
"Durch die Installation einer komplexen Software zur Durchführung des verdeckten Zugriffs werden informationstechnische Systeme prinzipbedingt nachhaltig verändert.","The installation of complex software to carry out covert access permanently alters information technology systems on principle.","201",NA
"Die Integrität der gespeicherten Daten ist so nicht mehr gewährleistet.","The integrity of the stored data is thus no longer guaranteed.","201",NA
"Die dabei gewonnenen Erkenntnisse sind daher als Beweis vor Gericht völlig ungeeignet.","The findings obtained in this process are therefore completely unsuitable as evidence in court.","201",NA
"Wir setzen uns deshalb für ein gesetzlich geregeltes ausnahmsloses Verwertungsverbot von Beweisen ein, die auf diese Art gewonnen wurden.","We therefore advocate a statutory ban on the use of evidence obtained in this way without exception.","201",NA
"Eine Unterscheidung zwischen Quellen-TKÜ und einem weitergehenden Eingriff ist lediglich ein realitätsfernes theoretisches Konstrukt.","A distinction between source CCTV and a more extensive intrusion is merely a theoretical construct that is far removed from reality.","201",NA
"In der Praxis können wir keinen Unterschied in der Tiefe des Eingriffs in die Grundrechte der Betroffenen erkennen.","In practice, we cannot see any difference in the depth of the encroachment on the fundamental rights of the persons concerned.","201",NA
"Die Eingriffschwelle für die Quellen-TKÜ ist daher mindestens ebenso hoch wie für jeden anderen verdeckten Eingriff in ein informationstechnisches System.","The intrusion threshold for source tapping is therefore at least as high as for any other covert intrusion into an information technology system.","201",NA
"Anordnungen für diese Eingriffe werden ausschließlich von Richtern beschlossen.","Orders for these interventions are decided exclusively by judges.","202",NA
"Eine Anordnung im Falle einer Gefahr im Verzug durch die Exekutive (z. B. Staatsanwalt, Behördenleiter, Ministerien) schließen wir aus.","We exclude an order in case of imminent danger by the executive (e.g. public prosecutor, head of authorities, ministries).","202",NA
"Eine Anordnung darf nur erfolgen, wenn bereits andere mildere Maßnahmen durchgeführt wurden und erfolglos waren.","An order may only be issued if other milder measures have already been implemented and were unsuccessful.","201",NA
"Durch Gesetz bzw. Verordnung werden technische Vorgaben – insbesondere bzgl. zwingend notwendiger Sicherheitsmechanismen – im Detail bundesweit einheitlich geregelt.","Technical requirements - especially with regard to mandatory security mechanisms - are regulated in detail and uniformly throughout Germany by law or ordinance.","201",NA
"Die Einhaltung der technischen Vorgaben wird durch eine von den Ermittlungsbehörden vollständig unabhängige staatliche Stelle überwacht.","Compliance with the technical requirements is monitored by a government agency that is completely independent of the investigating authorities.","202",NA
"Programme und Software, die von den Ermittlungsbehörden für den verdeckten Eingriff eingesetzt werden sollen, müssen vorab von dieser unabhängigen Stelle untersucht und für den Einsatz freigegeben werden.","Programs and software to be used by the investigating authorities for covert intervention must be examined in advance by this independent body and approved for use.","201",NA
"Da die Umsetzung des Eingriffs nur in absoluten Ausnahmefällen – also als Ultima Ratio – erfolgen darf, wird diese in der Bundesrepublik auf sehr wenige gleichzeitige Fälle beschränkt sein.","Since the implementation of the intervention may only take place in absolute exceptional cases - i.e. as a last resort - it will be limited to very few simultaneous cases in the Federal Republic.","201",NA
"Diese Aufgabe wird daher zentral von einer kleinen Zahl sehr gut ausgebildeter Fachkräfte übernommen und in einer von den berechtigten Stellen unabhängigen Bundesbehörde gebündelt.","This task is therefore performed centrally by a small number of very well-trained specialists and bundled in a federal authority that is independent of the authorized agencies.","303",NA
"Die berechtigten Stellen des Bundes und der Länder können diese Bundesbehörde im Wege der Amtshilfe mit rechtlich zulässigen Maßnahmen beauftragen.","The authorized agencies of the Federation and the Länder may entrust this federal authority with legally permissible measures by way of administrative assistance.","303",NA
"Diese Bundesbehörde wird einer strengen parlamentarischen Kontrolle unterworfen.","This federal agency will be subject to strict parliamentary oversight.","201",NA
"Das anordnende Gericht wird verpflichtet, innerhalb von 30 Tagen nach Abschluss einen ausführlichen Bericht über die durchgeführte Maßnahme zu erstellen.","The ordering court will be required to prepare a detailed report on the action taken within 30 days of completion.","201",NA
"Mit der Erstellung des Berichts ist ein Richter zu betrauen, der bisher nicht an der entsprechenden Ermittlung beteiligt war.","The preparation of the report shall be entrusted to a judge who has not previously been involved in the relevant investigation.","201",NA
"In diesem Bericht ist festzustellen, ob die Maßnahme ordnungsgemäß im Rahmen der gesetzlichen Bestimmungen und nach den Bestimmungen der richterlichen Anordnung durchgeführt wurde.","The report shall state whether the measure was properly carried out within the framework of the law and in accordance with the provisions of the court order.","201",NA
"Ebenso obliegt es dem Richter zu bewerten, ob die gewonnenen Erkenntnisse letztendlich den schweren Eingriff in die Grundrechte des Betroffenen rechtfertigen.","Likewise, it is up to the judge to evaluate whether the knowledge gained ultimately justifies the serious interference with the fundamental rights of the person concerned.","201",NA
"Ein parlamentarisches Kontrollgremium wird die Berichte der Richter sammeln, regelmäßig zusammenfassen und auswerten.","A parliamentary oversight committee will collect, regularly summarize and evaluate the judges' reports.","201",NA
"Anhand der Auswertungen ist regelmäßig zu prüfen, ob diese Grundrechtseingriffe in der Praxis überhaupt gerechtfertigt sind und insgesamt benötigt werden.","On the basis of the evaluations, it must be regularly checked whether these encroachments on fundamental rights are at all justified in practice and are needed overall.",NA,NA
"Auch wenn alle diese Maßnahmen im Gesetz verankert werden, werden wir uns weiterhin konsequent für die Abschaffung und ein strafbewehrtes Verbot der verdeckten Eingriffe in informationstechnische Systeme einsetzen.","Even if all of these measures are enshrined in law, we will continue to consistently advocate for the abolition and a ban on covert intrusions into information technology systems that is backed up by criminal penalties.","201",NA
