"text","text_en","cmp_code","eu_code"
"Sie wollen endlich verlässliche Züge und bessere Infrastruktur, ob an der Westküste bei der Marschbahn oder bei der Anbindung in Flensburg.","They finally want reliable trains and better infrastructure, whether on the west coast with the Marschbahn or the connection in Flensburg.",NA,NA
"Sie wollen, dass wir endlich pragmatisch handeln – ohne ausreichend Finanzierung und Investitionen mit Bundesmitteln geht das aber nicht.","They want us to finally act pragmatically - but this is not possible without sufficient funding and investment with federal funds.",NA,NA
"Das sind Probleme, die wir nicht auf die lange Bank schieben können – wir müssen sie anpacken.","These are problems that we cannot put off - we have to tackle them.",NA,NA
"Dafür brauchen wir Lösungen, die der Lebensrealität der Menschen vor Ort entsprechen.","To do this, we need solutions that reflect the reality of people's lives on the ground.",NA,NA
"Wir sind bereit, weiter in Berlin für unseren Norden zu kämpfen.","We are ready to continue fighting for our north in Berlin.",NA,NA
"Als regional verankerte Minderheitenpartei in Norddeutschland setzen wir uns mit den Problemen ganz genau auseinander.","As a minority party with regional roots in northern Germany, we are taking a very close look at the problems.",NA,NA
"Dabei ist uns bewusst, dass wir für unsere politischen Ziele immer nur im politischen Miteinander Mehrheiten bekommen können.","We are aware that we can only achieve majorities for our political goals through political cooperation.",NA,NA
"Aber genau dafür wollen wir uns weiter stark machen: Für die vielen Menschen, die täglich das Land am Laufen halten, für die vielen Organisationen, sozialen Träger und Verbände und die Gremien unserer nationalen Minderheiten, die sich täglich unermüdlich für unsere starke Gemeinschaft einsetzen.","But that is exactly what we want to continue to do: For the many people who keep the country running every day, for the many organizations, social institutions and associations and the committees of our national minorities who work tirelessly every day for our strong community.",NA,NA
"Wir stehen vor Neuwahlen.","We are facing new elections.",NA,NA
"Der SSW ist bereit!","The SSW is ready!",NA,NA
"Das Hickhack der letzten Monate tat niemandem gut.","The bickering of recent months has done no one any good.",NA,NA
"Wir brauchen jetzt klare Lösungen, keine neuen leeren Versprechen.","We now need clear solutions, not new empty promises.",NA,NA
"Unser Norden braucht eine starke Stimme.","Our North needs a strong voice.",NA,NA
"Eine Stimme, die sich für unsere Region, für unsere Minderheiten und für die Menschen an der Küste, im ländlichen Raum und in unseren Städten einsetzt.","A voice that stands up for our region, for our minorities and for the people on the coast, in rural areas and in our cities.",NA,NA
"Der SSW ist diese Stimme!","The SSW is that voice!",NA,NA
"Wir haben gezeigt, dass wir auch in schweren","We have shown that even in difficult times",NA,NA
"Zeiten mit anpacken, zusammenarbeiten und mit Leidenschaft an unseren Themen arbeiten und nicht ruhen, bis wir gehört werden.","times, working together and passionately on our issues and not resting until we are heard.",NA,NA
"Stefan Seidler","Stefan Seidler",NA,NA
"SSW-Spitzenkandidat zur Bundestagswahl","SSW top candidate for the Bundestag election",NA,NA
"Das Land auf Kurs bringen: Regionale Antworten auf die Krisen unserer Zeit","Putting the country on course: Regional responses to the crises of our time","H",NA
"Die Lage ist ernst.","The situation is serious.","000",NA
"Für uns alle stehen in den nächsten Wochen und Monaten richtungsweisende Entscheidungen für die Zukunft an.","In the coming weeks and months, we will all have to make landmark decisions for the future.","000",NA
"Für die Welt, für Europa, für Deutschland, aber letztlich auch für Schleswig-Holstein und uns alle.","For the world, for Europe, for Germany, but ultimately also for Schleswig-Holstein and all of us.","000",NA
"Deutschland befindet sich in einer wirtschaftlichen","Germany is in an economic","410",NA
"und sozialen Krise.","and social crisis.","503",NA
"Dazu kommen die Risiken einer weiteren Trump- Präsidentschaft.","Added to this are the risks of another Trump presidency.","000",NA
"Die Wachstumserwartung des Internationalen Währungsfonds für 2025 sind schlecht, während für 2024 von einer Rezession ausgegangen wird.","The International Monetary Fund's growth expectations for 2025 are poor, while a recession is expected for 2024.","410",NA
"Diese Wachstumskrise trifft auch viele schleswig-holsteinische Unternehmen, einige Branchen verzeichnen bis zu 40 % Umsatzrückgänge.","This growth crisis is also affecting many companies in Schleswig-Holstein, with some sectors experiencing a drop in sales of up to 40%.","410",NA
"Die Reaktion darauf sind Entlassungen oder Kurzarbeit.","The response to this is redundancies or short-time working.","701",NA
"Die öffentlichen Haushalte rechnen in den nächsten Jahren mit großen Defiziten","Public budgets are expecting large deficits in the coming years","410",NA
"und vielen Ausgabenkürzungen zu Lasten der Menschen.","and many spending cuts at the expense of the people.","409",NA
"Wenn wir nicht aufpassen, wird sich dies insbesondere auf die Schwächsten unserer Gesellschaft auswirken.","If we are not careful, this will have a particular impact on the weakest members of our society.","503",NA
"Der Kürzungskurs der öffentlichen Hand wird die Wirtschaftskrise","The public sector's austerity measures will exacerbate the economic crisis","410",NA
"und soziale Ungleichheiten noch verstärken.","and exacerbate social inequalities.","503",NA
"Die Schwächsten in der Gesellschaft gegeneinander auszuspielen, ist für uns nicht hinnehmbar.","Pitting the weakest members of society against each other is unacceptable to us.","503",NA
"Über all diesen Krisen schwebt auch noch der Klimawandel, den wir unbedingt jetzt angehen müssen, bevor es zu spät ist.","Above all these crises hovers climate change, which we must tackle now before it is too late.","501",NA
"Weder die bisherige Ampel-Regierung noch die Opposition im Bundestag haben bisher überzeugende Antworten zu diesen Herausforderungen geliefert.","Neither the current coalition government nor the opposition in the Bundestag have so far provided convincing answers to these challenges.","305.1",NA
"Alle diese Krisen treffen auch Schleswig-Holstein und seine Bürger:innen massiv.","All of these crises also have a massive impact on Schleswig-Holstein and its citizens.","305.1",NA
"Der SSW steht für regionale Antworten auf die Krisen unserer Zeit.","The SSW stands for regional answers to the crises of our time.","305.1",NA
"Wir machen Politik für den sozialen Zusammenhalt.","We make policy for social cohesion.","606.1",NA
"Wir wollen mit unseren politischen Forderungen und Impulsen dazu beitragen, dass unser Land auf Kurs gebracht wird.","With our political demands and impulses, we want to help put our state on course.","305.1",NA
"Deine ZWEITSTIMME für die Minderheiten und für die Region","Your SECOND VOTE for minorities and for the region","H",NA
"Der Einzug des SSW in den Bundestag bei der letzten Bundestagswahl war ein großer Erfolg: Zum ersten Mal seit 1953 können wir unsere Themen wieder direkt in die Bundespolitik einbringen.","The SSW's entry into the Bundestag at the last general election was a great success: for the first time since 1953, we were able to introduce our issues directly into federal politics.","705",NA
"Als Partei der dänischen Minderheit und friesischen Volksgruppe setzen wir uns im Bundestag für die Themen ein, die für unseren Norden wichtig sind.","As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north.","705",NA
"Wir schauen auf das, was vor Ort zählt – sei es für die Region,","We focus on what matters locally - be it for the region,","301",NA
"für unsere Minderheiten","for our minorities","705",NA
"oder für ganz praktische Probleme, die sonst in der Hauptstadt oft übersehen werden.","or for very practical problems that are otherwise often overlooked in the capital.","305.1",NA
"Dabei lassen wir uns von den skandinavischen Ländern inspirieren.","We take our inspiration from the Scandinavian countries.","000",NA
"Unser Wertekompass zeigt hier wie immer klar Richtung Norden: sozial,","As always, our compass of values points clearly to the north: social,","503",NA
"regional,","regional,","301",NA
"umweltbewusst","environmentally conscious","501",NA
"und immer nah an den Menschen.","and always close to the people.","202.1",NA
"Der SSW hat mit seiner ganz eigenen Art dazu beitragen, dass die berechtigten Interessen der Menschen in Schleswig-Holstein im Bundestag besser berücksichtigt werden.","The SSW has contributed in its own unique way to ensuring that the legitimate interests of the people of Schleswig-Holstein are better taken into account in the Bundestag.","305.1",NA
"Wir haben den Vorteil, dass wir nicht davon abhängig sind, was eine Bundespartei in Berlin will oder mit wem sie gerade koaliert.","We have the advantage that we are not dependent on what a federal party in Berlin wants or with whom it is currently in coalition.","305.1",NA
"Der SSW kann sich voll und ganz darauf konzentrieren, was für die Menschen in Schleswig-Holstein am besten ist.","The SSW can concentrate fully on what is best for the people of Schleswig-Holstein.","305.1",NA
"Wir treten traditionell nur im nördlichen Landesteil mit Direktkandidat:innen an.","We traditionally only run direct candidates in the northern part of the state.","000",NA
"Aber mit der Zweitstimme können alle Bürger:innen in Schleswig-Holstein unsere Landesliste wählen und dazu beitragen, dass der SSW wieder stark so stark wie möglich im Bundestag vertreten ist.","But with the second vote, all citizens in Schleswig-Holstein can vote for our state list and help ensure that the SSW is once again as strongly represented as possible in the Bundestag.","000",NA
"Es folgen unsere konkreten Vorschläge, was wir im Bundestag für Euch erreichen wollen.","Here are our concrete proposals for what we want to achieve for you in the Bundestag.","000",NA
"Das wollen wir im Bundestag erreichen:","What we want to achieve in the Bundestag:","H",NA
"Gute Minderheitenpolitik ist Friedenspolitik","Good minority policy is peace policy","H",NA
"Der brutale Angriffskrieg Putins gegen die Ukraine hat gezeigt, wie leicht Minderheiten von Großmächten und extremen Nationalisten für ihre eigenen Zwecke missbraucht werden können.","Putin's brutal war of aggression against Ukraine has shown how easily minorities can be abused by major powers and extreme nationalists for their own purposes.","705",NA
"Deshalb ist eine zukunftsfähige und progressive Minderheitenpolitik für die vielen europäischen Minderheiten die Voraussetzung für eine Friedenspolitik in ganz Europa.","That is why a sustainable and progressive minority policy for the many European minorities is a prerequisite for a peace policy throughout Europe.","106",NA
"Der Südschleswigsche Wählerverband (SSW) wurde 1948 als Partei der dänischen Minderheit und der friesischen Volksgruppe in Schleswig-Holstein gegründet.","The Südschleswigsche Wählerverband (SSW) was founded in 1948 as a party of the Danish minority and the Frisian ethnic group in Schleswig-Holstein.","705",NA
"Als Minderheitenpartei ist der SSW fest im Landesteil Schleswig und den dort beheimateten Minderheiten – den Dän:innen und Fries:innen – verankert.","As a minority party, the SSW is firmly anchored in the Schleswig region and the minorities living there - the Danes and Frisians.","705",NA
"Das Nebeneinander von dänischer, friesischer und deutscher Kultur sowie der Kultur der Sinti und Roma ist ein Reichtum für das gesamte Bundesland.","The coexistence of Danish, Frisian and German culture as well as the culture of the Sinti and Roma is a wealth for the entire federal state.","607.1",NA
"Die Angehörigen unserer Minderheiten leben hier seit Jahrhunderten, sind deutsche Staatsbürger:innen und haben dieselben Pflichten und Rechte wie die Mehrheitsbevölkerung.","The members of our minorities have lived here for centuries, are German citizens and have the same duties and rights as the majority population.","705",NA
"Für uns als Partei der dänischen Minderheit und der friesischen Volksgruppe hat die Gleichbehandlung der Minderheiten in Schleswig-Holstein einen unverändert hohen Stellenwert.","For us as the party of the Danish minority and the Frisian ethnic group, equal treatment of minorities in Schleswig-Holstein remains a high priority.","503",NA
"Wir setzen uns für alle Minderheiten in Deutschland ein und sind die starke Stimme der Minderheiten.","We stand up for all minorities in Germany and are the strong voice of the minorities.","705",NA
"Ein friedliches und fruchtbares Zusammenleben von Mehrheits- und Minderheitsbevölkerung setzt voraus, dass alle in ihrer Heimat mit der jeweils eigenen Sprache und Kultur leben können.","Peaceful and fruitful coexistence between the majority and minority populations presupposes that everyone can live in their homeland with their own language and culture.","607.1",NA
"Die Sprache ist eine Grundlage von Minderheitenidentität und Kulturträgerin Nummer eins.","Language is the basis of minority identity and the number one carrier of culture.","607.1",NA
"Die Nutzung der eigenen Sprache ist ein Menschenrecht.","The use of one's own language is a human right.","201.2",NA
"Pauschale Abschiebungen und ein völkisch-nationalistischer Staat basierend auf der Errichtung eines autochthonen deutschen Volkes, wie es von extremistischen Kräften gefordert wird, gefährdet nicht nur Menschen mit Migrationshintergrund, sondern auch Angehörige der nationalen Minderheiten in Deutschland.","Blanket deportations and a völkisch-nationalist state based on the establishment of an autochthonous German people, as demanded by extremist forces, endangers not only people with a migration background, but also members of national minorities in Germany.","602.1",NA
"In Schleswig-Holstein und auch insgesamt in der Bundesrepublik hat es hier in den letzten Jahren zwar einige Fortschritte gegeben – nicht zuletzt auch durch den Einsatz unseres Bundesabgeordneten, der die Minderheiten auf die Tagesordnung des Bundestages gesetzt hat.","In Schleswig-Holstein and in the Federal Republic as a whole, there has been some progress here in recent years - not least thanks to the efforts of our federal deputy, who has put minorities on the Bundestag's agenda.","705",NA
"So gibt es jetzt im Namensrecht die Möglichkeit, die traditionellen Formen der Minderheitennamen zu benutzen, und auch die Förderungen der Minderheitsorganisationen ist verbessert worden.","For example, there is now the possibility of using the traditional forms of minority names in the law on names, and support for minority organizations has also been improved.","705",NA
"Dennoch gibt es noch viele Defizite; die Situation der Minderheit der Sinti und Roma ist durch zunehmenden Rassismus und Antiziganismus sogar verschlechtert worden.","Nevertheless, there are still many deficits; the situation of the Sinti and Roma minority has even worsened due to increasing racism and antiziganism.","503",NA
"Wir erwarten von einer neuen Bundesregierung einen viel stärkeren Einsatz zur Verbesserung der Situation der Minderheiten in Deutschland und in Europa.","We expect a new federal government to do much more to improve the situation of minorities in Germany and Europe.","705",NA
"Wir wollen eine Aufnahme des Schutzes und der Förderung der Minderheiten ins Grundgesetz.","We want the protection and promotion of minorities to be included in the Basic Law.","204",NA
"Dies wäre ein Signal der Toleranz und Anerkennung von Minderheiten.","This would be a signal of tolerance and recognition of minorities.","705",NA
"Wir wollen, dass die Organisationen der Minderheiten eine angemessene institutionelle Förderung vom Bund bekommen statt der bisherigen Projektförderung.","We want minority organizations to receive appropriate institutional funding from the federal government instead of the current project funding.","705",NA
"Dies gilt insbesondere für die friesische Volksgruppe, die bei ihrer kulturellen Arbeit große finanzielle Herausforderungen hat.","This applies in particular to the Frisian ethnic group, which faces major financial challenges in its cultural work.","607.1",NA
"Wir wollen, dass Dänisch und Friesisch analog Sorbisch in ihrem jeweiligen Siedlungsgebiet endlich als Gerichtssprachen anerkannt werden.","We want Danish and Frisian, like Sorbian, to finally be recognized as court languages in their respective settlement areas.","607.1",NA
"Dazu muss § 184 des Gerichtsverfassungsgesetzes entsprechend geändert werden.","To this end, Section 184 of the Courts Constitution Act must be amended accordingly.","607.1",NA
"Das spart z. B. Übersetzungskosten bei Gerichtsverfahren, wo dänische Dokumente eine Rolle spielen.","This will save translation costs, for example, in court proceedings where Danish documents play a role.","303",NA
"Außerdem muss es im Siedlungsgebiet der Minderheiten möglich sein, sich in den Minderheitensprachen Dänisch und Friesisch an die Bundesbehörden zu wenden, wie es bei den Landesbehörden schon der Fall ist.","In addition, it must be possible to address the federal authorities in the minority languages Danish and Frisian in the settlement area of the minorities, as is already the case with the state authorities.","607.1",NA
"Wir wollen, dass die Minderheitensprachen bei der anstehenden Novellierung des Online-Zugangsgesetzes berücksichtigt werden.","We want the minority languages to be taken into account in the forthcoming amendment of the Online Access Act.","607.1",NA
"Wir wollen, dass politische Stiftungen der nationalen Minderheiten und ihre Aufklärungsarbeit gleichberechtigt zu anderen politischen Stiftungen mit Bundesmitteln gefördert werden.","We want political foundations of national minorities and their educational work to be supported with federal funds on an equal footing with other political foundations.","705",NA
"Wir wollen das Amt der:des Beauftragten der Bundesregierung gegen Antiziganismus und für das Leben der Sinti und Roma in Deutschland weiterhin finanziell und strukturell umfassend ausstatten, damit es seine Aufgaben erfüllen kann.","We want to continue to provide the Office of the Federal Government Commissioner against Antiziganism and for the Life of Sinti and Roma in Germany with comprehensive financial and structural resources so that it can fulfill its tasks.","503",NA
"Zudem soll der Bund sich weiterhin in der Bund-Länder-Kommission Antiziganismus engagieren","In addition, the federal government should continue to be involved in the Federal-Länder Commission on Antiziganism","503",NA
"und die Melde- und Informationsstelle Antiziganismus (MIA) finanziell fördern.","and provide financial support to the Antiziganism Reporting and Information Office (MIA).","503",NA
"Wir wollen die Europäische Sprachencharta umsetzen.","We want to implement the European Language Charter.","607.1",NA
"Hier muss der Bund auf die Länder einwirken, damit sie die Vorgaben erfüllen und geeignete Maßnahmen ergreifen, um die Präsenz von Dänisch und Friesisch in den Medien zu erhöhen.","The federal government must exert influence on the federal states to ensure that they meet the requirements and take appropriate measures to increase the presence of Danish and Frisian in the media.","607.1",NA
"Dem öffentlich-rechtlichen NDR kommt dabei in Radio und Fernsehen eine besondere Verantwortung.","The public broadcaster NDR has a special responsibility in radio and television.","607.1",NA
"Weder die dänische noch die friesische Sprache kommen im öffentlichen Rundfunk wirklich vor.","Neither the Danish nor the Frisian language are really present in public broadcasting.","607.1",NA
"Wir wollen ein Verbandsklagerecht für nationale Minderheiten und Volksgruppen auf Bundesebene einführen, z. B. über eine Bundesratsinitiative.","We want to introduce a right of action for national minorities and ethnic groups at federal level, e.g. via a Bundesrat initiative.","705",NA
"Dadurch können nationale Minderheiten oder Volksgruppen vor Gericht im Namen der Allgemeinheit klagen, ohne in den eigenen Rechten verletzt worden zu sein, um kollektive öffentliche Rechtsgüter zu schützen.","This would allow national minorities or ethnic groups to sue in court on behalf of the general public without having their own rights violated in order to protect collective public legal interests.","705",NA
"Wir wollen die Vermittlung von Wissen über Dän:innen, Fries:innen, Sinti und Roma im regulären Schulunterricht ausweiten.","We want to expand the teaching of knowledge about Danes, Frisians, Sinti and Roma in regular school lessons.","506",NA
"Der Bund muss auf die Kultusministerkonferenz hinwirken, den vorliegenden Vorschlag einer Arbeitsgruppe zur Wissensvermittlung der Minderheiten im Schulunterricht umzusetzen.","The federal government must encourage the Conference of Ministers of Education and Cultural Affairs to implement the current proposal of a working group on the teaching of minorities in schools.","506",NA
"Wir wollen, dass die Ziele der Minority-Safepack-Initiative der europäischen Minderheitenorganisationen umgesetzt werden.","We want the goals of the Minority Safepack Initiative of the European minority organizations to be implemented.","705",NA
"Der Bund muss sich bei der EU-Kommission aktiv und offensiv für die Umsetzung der einzelnen Punkte einsetzen.","The federal government must actively and proactively lobby the EU Commission for the implementation of the individual points.","705",NA
"Einzelne bereits auf Bundesebene umsetzbare Punkte soll der Bund schnellstmöglich übernehmen.","The federal government should adopt individual points that can already be implemented at federal level as quickly as possible.","705",NA
"Wir wollen keinen Ausverkauf unserer Sprachen.","We do not want our languages to be sold off.","607.1",NA
"Der Bund muss sich sowohl in der eigenen Gesetzgebung als auch auf EU-Ebene dafür einsetzen, die Regelungen im Markenrecht so zu verschärfen, dass kein kommerzieller Markenschutz für in den jeweiligen Regional- und Minderheitensprachen gebräuchliche Begriffe erlangt werden kann.","The federal government must work both in its own legislation and at EU level to tighten the regulations in trademark law so that no commercial trademark protection can be obtained for terms commonly used in the respective regional and minority languages.","403",NA
"Wir wollen, dass Deutschland und Dänemark die Werte von Verständnis und einem tiefen Sinn für ein gemeinsames Miteinander – im Sinne der Bonn-Kopenhagener Erklärungen von 1955 – sowohl im Europarat, in der OSZE als auch in den Institutionen der EU als gemeinsame Grundsätze vertreten.","We want Germany and Denmark to represent the values of understanding and a deep sense of common coexistence - in the spirit of the Bonn-Copenhagen Declarations of 1955 - as common principles both in the Council of Europe, the OSCE and in the institutions of the EU.","107",NA
"Druck und Gewalt lösen keine Minderheitenkonflikte.","Pressure and violence do not solve minority conflicts.","705",NA
"Wir wollen, dass Organisationen und Gremien unserer nationalen Minderheiten bei Anhörungen zu Gesetzesvorlagen, welche ihre Belange berühren, stärker eingebunden werden.","We want the organizations and bodies of our national minorities to be more closely involved in hearings on draft legislation that affects their interests.","705",NA
"Wir wollen, dass Gesetzgebung bereits frühzeitig darauf überprüft wird, ob die Anliegen der nationalen Minderheiten berührt sind, um eine Stärkung und Gleichberechtigung von minderheitenrelevanten Belangen in der Ausgestaltung der Bundesgesetzgebung zu sichern.","We want legislation to be reviewed at an early stage to determine whether the concerns of national minorities are affected in order to ensure the strengthening and equal treatment of minority-related issues in the drafting of federal legislation.","503",NA
"Wir wollen die Beteiligungsmöglichkeiten von Abgeordneten nationaler Minderheiten im Bundestag stärken.","We want to strengthen the participation opportunities of members of national minorities in the Bundestag.","202.1",NA
"Kein Sozialabbau, sondern Daseinsvorsorge für alle","No social cuts, but services of general interest for all","H",NA
"Wir stehen für einen solidarischen Wohlfahrtsstaat nach skandinavischem Vorbild.","We stand for a solidarity-based welfare state based on the Scandinavian model.","504",NA
"Die starken Schultern können größere Lasten tragen, die stärksten Schultern mehr als bisher beitragen.","The strong shoulders can bear greater burdens, the strongest shoulders can contribute more than before.","503",NA
"Alle Bürger:innen sollen in die Sozialversicherungen einzahlen.","All citizens should pay into the social security system.","504",NA
"Leistungsstarke Gruppen dürfen davon nicht mehr ausgenommen werden.","High-performing groups should no longer be exempt.","504",NA
"Es ist Aufgabe des Staates, nicht jene zu vergessen, die keine starke Lobby haben und besonderer Hilfe bedürfen.","It is the task of the state not to forget those who do not have a strong lobby and need special help.","503",NA
"Trotz der vergleichsweise guten wirtschaftlichen Situation Deutschlands in den letzten Jahren stehen viele Menschen am Rand der Gesellschaft.","Despite Germany's comparatively good economic situation in recent years, many people are on the margins of society.","503",NA
"Alleinerziehende, Kinderreiche, aber auch Rentner:innen haben nach wie vor ein höheres Armutsrisiko.","Single parents, people with many children and pensioners are still at a higher risk of poverty.","503",NA
"Auch gibt es weiterhin viele Jugendliche ohne Ausbildungsplatz","There are also still many young people without a training place","411",NA
"oder Langzeitarbeitslose.","or long-term unemployed.","701",NA
"Die aktuelle wirtschaftliche Krise darf nicht als Vorwand für einen Sozialabbau dienen, sondern muss im Gegenteil dazu führen, dass wir endlich eine Daseinsvorsorge für alle Bürger:innen bekommen.","The current economic crisis must not be used as a pretext for social cuts; on the contrary, it must finally lead to the provision of services of general interest for all citizens.","504",NA
"Die Einführung des Bürgergeldes war ein Schritt in die richtige Richtung, reicht aber nicht aus.","The introduction of the citizen's income was a step in the right direction, but it is not enough.","504",NA
