"text","text_en","cmp_code","eu_code"
"und den Mittelstand von bürokratischen Auflagen entlasten.","and relieving SMEs of bureaucratic burdens.","303",NA
"Die Krisen der letzten Jahre haben die arbeitende Mitte belastet, während die Vermögen der oberen Zehntausend weiter gewachsen sind.","The crises of recent years have put a strain on the working middle classes, while the wealth of the top ten thousand has continued to grow.","503",NA
"Die Vermögensungleichheit in Deutschland ist so groß wie zu Zeiten, als in Deutschland noch ein Kaiser regierte.","Wealth inequality in Germany is as great as it was when Germany was ruled by an emperor.","503",NA
"Eine Gesellschaft, in der die Mächtigsten nur noch von der Motivation getrieben sind, aus Geld mehr Geld zu machen, verliert ihren sozialen Zusammenhalt.","A society in which the most powerful are only driven by the motivation to make more money out of money loses its social cohesion.","606.1",NA
"Wir wollen den Mindestlohn auf 15 Euro erhöhen,","We want to increase the minimum wage to 15 euros,","412",NA
"die Tarifbindung stärken,","strengthen collective bargaining","701",NA
"eine Bürgerversicherung statt der heutigen Zwei-Klassen-Medizin",", introduce a citizens' insurance scheme instead of the current two-tier medical system","503",NA
"und ein Rentensystem nach dem Vorbild Österreichs, wo ein Durchschnittsrentner gut 800 Euro mehr im Monat erhält.","and a pension system based on the Austrian model, where the average pensioner receives a good 800 euros more per month.","504",NA
"Außerdem wollen wir Renten bis 2000 Euro von der Steuer befreien.","We also want to exempt pensions up to 2,000 euros from tax.","504",NA
"Wir brauchen eine durchdachte Klima- und Umweltpolitik, die den Klimawandel ernst nimmt,","We need a well thought-out climate and environmental policy that takes climate change seriously,","501",NA
"aber sich nicht in planlosem Aktivismus verrennt und dabei viele Milliarden Euro Steuergeld verbrennt.","but does not get bogged down in haphazard activism and burn billions of euros of taxpayers' money in the process.","414",NA
"Allein auf stromintensive Technologien wie das Elektroauto und die Wärmepumpe zu setzen, ohne ein Konzept, wo insbesondere im Winter der Strom dafür überhaupt herkommen soll, führt nicht zu einer klimaneutralen Wirtschaft, sondern in den Blackout.","Relying solely on electricity-intensive technologies such as electric cars and heat pumps without a concept of where the electricity for these should come from, especially in winter, will not lead to a climate-neutral economy, but to a blackout.","411",NA
"Ganz abgesehen von der Frage, wie die Menschen ohne großen Geldbeutel das alles bezahlen sollen.","Quite apart from the question of how people without big wallets are supposed to pay for all this.","503",NA
"Wir fordern die Rücknahme des Verbrenner-Verbots und des Heizungsgesetzes.","We demand the withdrawal of the ban on combustion engines and the heating law.","401",NA
"Unser Ziel sind sichere Straßen und Plätze, durch mehr Polizistinnen und Polizisten","Our goal is safe streets and squares, with more police officers","605.1",NA
"sowie ein Stopp der irregulären Migration.","and a stop to irregular migration.","601.2",NA
"Das Unrecht der Corona-Zeit wollen wir aufarbeiten,","We want to come to terms with the injustices of the coronavirus era,","202.1",NA
"Impffolgen entschädigen","compensate for the consequences of vaccinations","504",NA
"und Bußgelder, die aufgrund der Corona-Regeln erhoben wurden, zurückerstatten.","and refund fines that were levied due to the coronavirus rules.","202.1",NA
"Wir wollen direkte Demokratie stärken,","We want to strengthen direct democracy,","202.4",NA
"Meinungsvielfalt verteidigen","defend diversity of opinion","202.1",NA
"und persönliche Freiheit schützen.","and protect personal freedom.","201.1",NA
"Am 23. Februar geht es um eine Richtungsentscheidung.","February 23 is about deciding the direction of travel.",NA,NA
"In einer Welt voller Konflikte und Instabilität muss Deutschland sich auf seine Interessen und auf seine Stärken besinnen.","In a world full of conflict and instability, Germany must focus on its interests and strengths.","601.1",NA
"Wir brauchen weder ein Durchregieren der Milliardäre wie in Amerika","We do not need the billionaires to rule as they do in America","202.1",NA
"noch Politiker, die mit den gescheiterten Rezepten der letzten Jahre die Krise verschlimmern.",", nor do we need politicians who use the failed recipes of recent years to exacerbate the crisis.","305.1",NA
"Das deutsche Erfolgsmodell muss eine soziale Marktwirtschaft sein,","The German model for success must be a social market economy","403",NA
"mit einem starken Mittelstand,","with a strong middle class,","704",NA
"starken Gewerkschaften und Arbeitnehmerrechten,","strong trade unions and workers' rights,","701",NA
"sozialem Zusammenhalt,","social cohesion,","606.1",NA
"Gerechtigkeit statt Gier,","justice instead of greed,","503",NA
"Aufstiegschancen und Wohlstand für alle, die sich anstrengen,","opportunities for advancement and prosperity for all who make an effort,","503",NA
"und Gemeinwohl vor Kommerz, wo es ums Existentielle geht: bei Gesundheit, Pflege, Wohnen oder Bildung.","and the common good before commerce when it comes to existential matters: health, care, housing or education.","504",NA
"Die deutsche Demokratie setzt auf den Wettstreit der Parteien, aber das Grundgesetz verlangt nicht, dass als Regierungspersonal nur diejenigen infrage kommen, die sich zuvor in einer Partei nach oben gearbeitet haben.","German democracy relies on competition between the parties, but the Basic Law does not require that only those who have previously worked their way up in a party should be considered for government.","202.1",NA
"Die Lage ist ernst, daher ist es Zeit für ein Kompetenz-Kabinett aus Fachleuten, denen es tatsächlich um das Wohl unseres Landes und nicht um ihre Anschlussverwendung in der Wirtschaft geht und die das verloren gegangene Vertrauen in den Staat und die Demokratie wiederherstellen können.","The situation is serious, so it is time for a cabinet of experts who are genuinely interested in the welfare of our country and not in their subsequent employment in the economy and who can restore the trust in the state and democracy that has been lost.","202.1",NA
"Frieden","Peace","H",NA
"Wir leben in einer Zeit des Umbruchs, die mit zunehmenden Spannungen und Konflikten verbunden ist, die immer häufiger in Krieg und Gewalt münden.","We are living in a time of upheaval, which is associated with increasing tensions and conflicts that are increasingly leading to war and violence.","106",NA
"Die Ära der globalen Hegemonie des Westens ist vorbei, der Ukraine-Krieg und die westliche Reaktion darauf haben ihr Ende beschleunigt.","The era of Western global hegemony is over, and the Ukraine war and the Western response to it have hastened its end.","103.1",NA
"Die Vereinigten Staaten als absteigende Supermacht kämpfen um ihren Einfluss in der Welt, zumeist ohne Rücksicht auf ihre Verbündeten.","The United States, as a declining superpower, is fighting for its influence in the world, mostly without regard for its allies.","103.1",NA
"Die Europäische Union scheint aktuell unfähig, europäische Interessen zu vertreten.","The European Union currently seems incapable of representing European interests.","110",NA
"Russland wehrt sich gegen westliche Militäreinrichtungen in seiner Peripherie.","Russia is resisting Western military installations on its periphery.","103.1",NA
"China ringt als aufstrebende Wirtschaftsmacht um globalen Einfluss und führt das zunehmend selbstbewusste BRICS-Bündnis an, dem sich immer mehr Länder anschließen.","China is struggling for global influence as an emerging economic power and is leading the increasingly self-confident BRICS alliance, which more and more countries are joining.","107",NA
"Über ein Drittel der globalen Industrieproduktion kommt heute aus China.","Today, over a third of global industrial production comes from China.","107",NA
"Der Kampf um Einflusszonen, um Rohstoffe und Absatzmärkte wird von allen Seiten mit ökonomischen, geheimdienstlichen, aber zunehmend auch mit militärischen Mitteln geführt.","The battle for zones of influence, raw materials and sales markets is being waged by all sides using economic, intelligence and increasingly also military means.","105",NA
"Noch sind es vor allem Stellvertreter-Kriege, über die die Auseinandersetzung ausgetragen wird.","The conflict is still being fought primarily through proxy wars.","105",NA
"Aber die Gefahr einer direkten militärischen Konfrontation zwischen Atommächten ist so groß wie vielleicht noch nie in der Geschichte der Menschheit.","But the danger of a direct military confrontation between nuclear powers is greater than perhaps ever before in the history of mankind.","105",NA
"Ein neues Wettrüsten hat begonnen, nachdem nahezu alle Verträge über Rüstungskontrolle und vertrauensbildende Maßnahmen ausgelaufen sind oder aufgekündigt wurden.","A new arms race has begun after almost all treaties on arms control and confidence-building measures have expired or been terminated.","105",NA
"Die Hochrüstung verschlingt immer mehr Ressourcen und erhöht die Kriegsgefahr, statt sie zu verringern.","The arms race is devouring more and more resources and increasing the risk of war instead of reducing it.","105",NA
"Das betrifft auch die Gefahr einer durch ein Missverständnis oder einen Computerfehler ausgelösten Katastrophe.","This also applies to the risk of a catastrophe triggered by a misunderstanding or a computer error.","105",NA
"Diese gefährliche Entwicklung wollen wir stoppen.","We want to stop this dangerous development.","105",NA
"Entspannung und gemeinsame Sicherheit","Détente and common security","H",NA
"Die Logik von Kriegen und bewaffneter Gewalt bestimmt die internationalen Beziehungen.","The logic of wars and armed violence determines international relations.","106",NA
"Auch die deutsche Außenpolitik spricht seit einigen Jahren die Sprache des Krieges.","German foreign policy has also been speaking the language of war for some years now.","106",NA
"Sie scheint ihre Aufgabe darin zu sehen, militärische Konflikte durch Waffenlieferungen, Wirtschaftssanktionen und durch das Verbreiten von Feindbildern zu unterstützen.","It seems to see its task as supporting military conflicts by supplying weapons, imposing economic sanctions and spreading images of the enemy.","105",NA
"Diplomatie ist im deutschen Außenministerium zum Fremdwort geworden.","Diplomacy has become a foreign word in the German Foreign Ministry.","106",NA
"Wir treten als die einzige konsequente Friedenspartei im Deutschen Bundestag mit dem Ziel an, die deutsche Außenpolitik wieder in den Dienst einer Politik der Entspannung, des Interessenausgleichs und der internationalen Zusammenarbeit in der Tradition Willy Brandts zu stellen.","We are the only consistent peace party in the German Bundestag with the aim of putting German foreign policy back at the service of a policy of détente, reconciliation of interests and international cooperation in the tradition of Willy Brandt.","106",NA
"Das BSW sieht sich als Teil der deutschen und internationalen Friedensbewegung.","The BSW sees itself as part of the German and international peace movement.","106",NA
"Wir wollen, dass Deutschland seiner historischen Verantwortung aus zwei Weltkriegen wieder gerecht wird.","We want Germany to once again live up to its historical responsibility from two world wars.","106",NA
"Von deutschem Boden muss Frieden ausgehen.","Peace must emanate from German soil.","106",NA
"Daher setzen wir uns für eine Außenpolitik ein, die die Sicherheitsinteressen aller ernst nimmt,","We therefore advocate a foreign policy that takes the security interests of all seriously,","107",NA
"militärische Gewalt ablehnt","rejects military force","105",NA
"und Konflikte entsprechend der UN-Charta nicht durch Waffen, sondern durch Verhandlungen zu regeln sucht, basierend auf gegenseitigem Respekt.","and seeks to resolve conflicts in accordance with the UN Charter not through weapons but through negotiations based on mutual respect.","105",NA
"Die Lösung von Konflikten mit militärischen Mitteln lehnen wir grundsätzlich ab.","We fundamentally reject the resolution of conflicts by military means.","105",NA
"Wir wehren uns dagegen, dass immer mehr Ressourcen in Waffen und Kriegsgerät fließen,","We oppose the fact that more and more resources are flowing into weapons and war equipment","105",NA
"statt in die Bildung unserer Kinder,","instead of into the education of our children,","506",NA
"die Erforschung umweltschonender Technologien","research into environmentally friendly technologies","416.2",NA
"oder unsere Gesundheits- und Pflegeeinrichtungen.","or our health and care facilities.","504",NA
"Atomare Aufrüstung und eskalierende Konflikte zwischen den Atommächten setzen das Überleben der Menschheit aufs Spiel und müssen beendet werden.","Nuclear armament and escalating conflicts between nuclear powers put the survival of humanity at risk and must be stopped.","105",NA
"Eine Militärallianz, deren Führungsmacht in den letzten drei Jahrzehnten fünf Länder völkerrechtswidrig überfallen und in diesen Kriegen mindestens 1 Million Menschen getötet hat, schürt Bedrohungsgefühle und Abwehrreaktionen und ist für wachsende Spannungen und Konflikte mitverantwortlich.","A military alliance whose leading power has invaded five countries in the last three decades in violation of international law and killed at least 1 million people in these wars, fuels feelings of threat and defensive reactions and is partly responsible for growing tensions and conflicts.","105",NA
"Statt eines Machtinstruments für geopolitische Ziele brauchen wir ein defensiv ausgerichtetes Verteidigungsbündnis, das die Grundsätze der UN-Charta achtet, Abrüstung anstrebt, statt zu Aufrüstung zu verpflichten, und in dem sich die Mitglieder auf Augenhöhe begegnen.","Instead of an instrument of power for geopolitical goals, we need a defensive defense alliance that respects the principles of the UN Charter, strives for disarmament instead of committing to rearmament, and in which the members meet on an equal footing.","105",NA
"Europa benötigt eine stabile Sicherheitsarchitektur, die längerfristig auch Russland einschließen sollte.","Europe needs a stable security architecture that should also include Russia in the longer term.","104",NA
"Als einzige Bundestagspartei setzen wir uns für Abrüstung und umfassende Rüstungskontrollen ein","We are the only party in the Bundestag to advocate disarmament and comprehensive arms controls","105",NA
"und fordern ein Verbot von Rüstungsexporten in Kriegsgebiete.","and call for a ban on arms exports to war zones.","105",NA
"Auch in der Rüstungswirtschaft streben wir langfristig eine Umstrukturierung wirtschaftlicher Strukturen an.","We are also striving for a long-term restructuring of economic structures in the arms industry.","105",NA
"Die Sicherheit der Bevölkerung darf nicht Profitinteressen unterworfen werden.","The security of the population must not be subjected to profit interests.","105",NA
"Daher fordern wir, dass Gewinne von Rüstungskonzernen nicht an Aktionäre ausgeschüttet werden dürfen.","We therefore demand that the profits of arms companies must not be distributed to shareholders.","105",NA
"Wir unterstützen das von der UNO vorgeschlagene generelle Verbot aller Nuklearwaffen","We support the general ban on all nuclear weapons proposed by the UN","105",NA
"und streben eine Welt an, die frei von Massenvernichtungswaffen ist.","and strive for a world free of weapons of mass destruction.","105",NA
"Wir machen uns dafür stark, dass Deutschland eine vermittelnde Rolle in einer multipolaren Welt einnimmt.","We are committed to Germany taking on a mediating role in a multipolar world.","107",NA
"Wir setzen uns für eine Stärkung der Vereinten Nationen","We are committed to strengthening the United Nations","107",NA
"und ein größeres Mitspracherecht der Länder des Globalen Südens ein.","and giving the countries of the Global South a greater say.","107",NA
"Friedensfähig statt kriegstüchtig","Capable of peace instead of war","H",NA
"Im Atomzeitalter kann man nicht kriegstüchtig werden.","In the nuclear age, you cannot become war-ready.","105",NA
"Wir sehen mit großer Sorge, wie versucht wird, die Menschen in Deutschland an den Gedanken zu gewöhnen, dass der Krieg irgendwann auch wieder zu uns kommt und dass wir uns darauf vorbereiten könnten.","We see with great concern how attempts are being made to get people in Germany used to the idea that war will come to us again at some point and that we could prepare for it.","105",NA
"Das bezieht sich aktuell vor allem auf einen möglichen Krieg mit Russland.","At the moment, this mainly relates to a possible war with Russia.","105",NA
"Allerdings ist Russland der NATO und selbst den europäischen NATO-Staaten in allen konventionellen Waffengattungen weit unterlegen, wie eine Studie von Greenpeace kürzlich noch einmal detailliert nachgewiesen hat.","However, Russia is far inferior to NATO and even the European NATO states in all conventional weapons categories, as a study by Greenpeace recently demonstrated in detail.","105",NA
"Ein militärischer Konflikt mit Russland würde daher zwangsläufig nuklear eskalieren.","A military conflict with Russia would therefore inevitably escalate into a nuclear conflict.","105",NA
"Gegen Atomwaffen helfen aber nicht noch mehr Panzer und Kampfjets, und es helfen auch keine Bunker oder die Schulung von Unternehmen, wie sie die im Kriegsfall an die Ostfront ziehenden Truppen unterstützen sollen.","However, more tanks and fighter jets will not help against nuclear weapons, nor will bunkers or the training of companies on how to support troops moving to the eastern front in the event of war.","105",NA
"Ein atomarer Konflikt würde weite Teile Europas und vor allem Deutschland unbewohnbar machen.","A nuclear conflict would make large parts of Europe, and Germany in particular, uninhabitable.","105",NA
"Das muss unbedingt verhindert werden.","This must be prevented at all costs.","105",NA
"Deswegen setzen wir uns dafür ein, dass Deutschland dem Atomwaffenverbotsvertrag beitritt.","That is why we are campaigning for Germany to join the Treaty on the Prohibition of Nuclear Weapons.","105",NA
"Die Atomwaffen, die in Deutschland stationiert sind, müssen abgezogen werden.","The nuclear weapons stationed in Germany must be withdrawn.","105",NA
"Außerdem wollen wir langfristig erreichen, dass auch unsere internationalen Partner dem Atomwaffenverbotsvertrag beitreten.","In the long term, we also want our international partners to join the Treaty on the Prohibition of Nuclear Weapons.","105",NA
"Unser Land verdient eine Politik, die das Wohlergehen seiner Bürger in den Mittelpunkt stellt und von der Einsicht getragen ist, dass US-Interessen sich von unseren Interessen teilweise erheblich unterscheiden.","Our country deserves a policy that focuses on the well-being of its citizens and is based on the understanding that US interests are sometimes very different from our interests.","601.1",NA
"Im Konfliktfall haben die Vereinigten Staaten vor allem ein Interesse: einen möglichen Atomkrieg von ihrem Territorium fernzuhalten.","In the event of a conflict, the United States has one interest above all: to keep a possible nuclear war away from its territory.","105",NA
"Sie würden sich uns gegenüber ähnlich verhalten, wie sie es in den letzten Jahren der Ukraine gegenüber getan haben: Die militärische Unterstützung würde sich in dem Rahmen bewegen, in dem eine Ausweitung des Krieges auf US-Gebiet unwahrscheinlich bleibt.","They would behave towards us in a similar way to how they have behaved towards Ukraine in recent years: Military support would be within the framework in which an expansion of the war into US territory remains unlikely.","105",NA
"Die Stationierung weitreichender Angriffswaffen in Deutschland dient nicht unserem Schutz, sondern macht unser Land zum Angriffsziel russischer Raketen und bringt uns damit in große Gefahr.","The stationing of long-range offensive weapons in Germany does not serve to protect us, but makes our country a target for Russian missiles and thus puts us in great danger.","105",NA
"Ein großer europäischer Krieg mag aus der sicheren Entfernung der USA kalkulierbar sein, für die Menschen in Deutschland und Europa wäre er verheerend.","A major European war may be calculable from the safe distance of the USA, but it would be devastating for the people of Germany and Europe.","105",NA
"Die Stationierung von US-Mittelstreckenraketen auf deutschem Boden, die Bundeskanzler Scholz ohne irgendeine Debatte am Rande eines NATO-Gipfels abgesegnet hat und die das nukleare Risiko für uns enorm erhöhen, lehnen wir entschieden ab.","We firmly reject the stationing of US medium-range missiles on German soil, which Chancellor Scholz approved without any debate on the fringes of a NATO summit and which enormously increase the nuclear risk for us.","105",NA
"Wir fordern die strikte Einhaltung der im Zwei-plus-Vier- Vertrag getroffenen Vereinbarungen bzgl. der Raketenstationierungen.","We demand strict compliance with the agreements reached in the Two Plus Four Treaty with regard to missile deployments.","105",NA
"Der Deutsche Bundestag hat bereits im Jahr 2010 den Abzug der US-Atomwaffen aus Deutschland beschlossen.","The German Bundestag already decided in 2010 to withdraw US nuclear weapons from Germany.","105",NA
"Wir setzen uns dafür ein, diesen Auftrag unter Einbeziehung der in Deutschland stationierten US-Truppen umzusetzen.","We are committed to implementing this mission, including the US troops stationed in Germany.","105",NA
"Die aktuellen Probleme der Bundeswehr rühren nicht zuletzt daher, dass sie von einer Verteidigungsarmee immer mehr zur Interventionsarmee umgestaltet wurde.","The Bundeswehr's current problems stem not least from the fact that it has increasingly been transformed from a defense army into an intervention army.","105",NA
"Die Ergebnisse waren desaströs, etwa in Afghanistan und Mali.","The results have been disastrous, for example in Afghanistan and Mali.","105",NA
"Wir wollen die Bundeswehr wieder und ausschließlich zu einer Verteidigungsarmee machen.","We want to turn the Bundeswehr back into an exclusively defensive army.","105",NA
"Die Bundeswehr hat nach dem Grundgesetz den Auftrag, unser Land zu verteidigen.","According to the Basic Law, the Bundeswehr has the task of defending our country.","203",NA
"Für diese Aufgabe muss sie angemessen ausgerüstet sein.","It must be adequately equipped for this task.","104",NA
"Den Einsatz deutscher Soldaten in internationalen Kriegen lehnen wir ebenso ab","We reject the deployment of German soldiers in international wars as well","105",NA
"wie ihre Stationierung an der russischen Grenze oder im Südchinesischen Meer.","as their stationing on the Russian border or in the South China Sea.","105",NA
"Ein weiteres Problem der Bundeswehr ist das marode und intransparente Beschaffungswesen.","Another problem of the Bundeswehr is its ailing and non-transparent procurement system.","303",NA
"Jeder fünfte Euro wird für Mehrkosten aufgrund von Misswirtschaft und Fehlplanung ausgegeben.","Every fifth euro is spent on additional costs due to mismanagement and poor planning.","303",NA
"Die Erzählung von der „kaputtgesparten“ Bundeswehr ist ein Mythos.","The narrative of the Bundeswehr being ""cut to the bone"" is a myth.","105",NA
"Seit 2014 haben sich die deutschen Militärausgaben mehr als verdoppelt und betrugen 2024 fast 90 Milliarden Euro.","German military expenditure has more than doubled since 2014 and amounted to almost 90 billion euros in 2024.","105",NA
"In der weltweiten Rangliste des Forschungsinstituts (SIPRI) liegt Deutschland bei den Rüstungsausgaben auf Platz sieben.","In the global ranking of the research institute (SIPRI), Germany ranks seventh in terms of military spending.","105",NA
"Kein anderer Haushaltsposten ist in der Vergangenheit so kontinuierlich gestiegen wie der Rüstungsetat.","No other budget item has risen as continuously in the past as the armaments budget.","105",NA
"Dabei werden Steuergelder in Milliardenhöhe verbrannt.","Billions of taxpayers' money are being burned in the process.","105",NA
"Rüstungskonzernen wird geradezu ein Freibrief ausgestellt, immer höhere Preise zu verlangen.","Arms companies are being given carte blanche to demand ever higher prices.","105",NA
"Wir lehnen höhere Militärausgaben ab,","We reject higher military spending,","105",NA
"die Erfüllung des Zwei-Prozent-Zieles der NATO oder gar höhere Ausgaben ebenso wie weitere Sondervermögen bzw. Schuldenfonds für die Aufrüstung der Bundeswehr oder Militärhilfen.","the fulfillment of NATO's two percent target or even higher spending, as well as further special funds or debt funds for the rearmament of the Bundeswehr or military aid.","105",NA
"Die Bundesregierung muss die Rüstungsindustrie vertraglich verpflichten, für Kostensteigerungen und Verzögerungen bei Rüstungsprojekten zu haften.","The German government must contractually oblige the arms industry to accept liability for cost increases and delays in armaments projects.","105",NA
"Volle Transparenz über alle Militärausgaben,","Full transparency on all military expenditure,","202.1",NA
"Schluss mit teuren und sinnlosen Beraterverträgen","an end to expensive and pointless consultancy contracts","105",NA
"Das Prinzip der Freiwilligkeit ist in der beruflichen Orientierungsphase der Heranwachsenden von enormer Bedeutung und darf nicht für Kriegs- und Aufrüstungspolitik außer Kraft gesetzt werden.","The principle of voluntary service is of enormous importance in the professional orientation phase of adolescents and must not be overridden for war and armament policy.","105",NA
"Wir lehnen die Wiedereinführung einer Wehrpflicht ab.","We reject the reintroduction of compulsory military service.","105",NA
"Verteidigungsminister Pistorius will Deutschland „kriegstüchtig“ machen.","Defense Minister Pistorius wants to make Germany ""fit for war"".","105",NA
"Wir wollen unser Land friedenstüchtig machen.","We want to make our country fit for peace.","106",NA
"Den Ukrainekrieg durch Verhandlungen beenden","Ending the war in Ukraine through negotiations","H",NA
"In der Ukraine tobt ein Stellvertreterkrieg zwischen Russland und den Vereinigten Staaten, der sich jederzeit zu einem Weltkrieg ausweiten kann.","A proxy war between Russia and the United States is raging in Ukraine, which could escalate into a world war at any time.","106",NA
"Wir verurteilen den russischen Angriff auf die Ukraine aufs Schärfste.","We condemn the Russian attack on Ukraine in the strongest possible terms.","106",NA
"Zugleich sind wir überzeugt, dass dieser schreckliche Krieg vermeidbar war und längst auf dem Verhandlungsweg hätte beendet werden können.","At the same time, we are convinced that this terrible war was avoidable and could have been ended long ago through negotiations.","106",NA
"Täglich sterben Menschen, die Ukraine wird mehr und mehr zerstört.","People are dying every day, Ukraine is being destroyed more and more.","106",NA
"Fast die Hälfte der Deutschen befürchtet eine Ausweitung des Krieges auf unser Land.","Almost half of Germans fear that the war will spread to our country.","106",NA
"Die Entscheidung des abgewählten amerikanischen Präsidenten Biden, Angriffe auf Russland mit westlichen Raketen zu genehmigen, hat eine neue gefährliche Eskalationsdynamik eingeleitet, die große Risiken für ganz Europa birgt.","The decision by US President-elect Biden to authorize attacks on Russia with Western missiles has initiated a new, dangerous escalation dynamic that poses major risks for the whole of Europe.","105",NA
"Ob Trump sein Versprechen wahr macht, den Ukraine-Krieg schnell zu beenden, lässt sich derzeit nicht sagen.","It is currently impossible to say whether Trump will keep his promise to end the war in Ukraine quickly.","106",NA
"Auf jeden Fall sollten Deutschland und Europa sich darauf nicht verlassen, sondern eigene Friedensinitiativen ergreifen.","In any case, Germany and Europe should not rely on this, but take their own peace initiatives.","106",NA
"Wir fordern ehrliche Bemühungen um einen Waffenstillstand ohne Vorbedingungen.","We call for honest efforts to achieve a ceasefire without preconditions.","106",NA
