"text","text_en","cmp_code","eu_code"
"Ihr gesellschaftliches Ziel ist demokratischer Sozialismus – eine Gesellschaft, in der die freie Entwicklung der Einzelnen zur Bedingung der freien Entwicklung aller wird.","Its social goal is democratic socialism - a society in which the free development of individuals becomes the condition for the free development of all.","201",NA
"Es lohnt sich, mehr PDS in den Bundestag zu wählen: als Partei der sozialen Gerechtigkeit,","It is worth voting more PDS into the Bundestag: as a party of social justice,","503",NA
"§ als Friedens- und Antikriegspartei,","§ as a peace and anti-war party,","105",NA
"§ als Partei, die Ostdeutschland als Zukunftschance begreift.","§ as a party that sees East Germany as a chance for the future.","606",NA
"Deutschland braucht mehr PDS – dringender denn je!","Germany needs more PDS - more urgently than ever!",NA,NA
"Neue Arbeitsplätze – Basis für soziale Gerechtigkeit und Zukunftsfähigkeit","New jobs - the basis for social justice and sustainability",NA,NA
"Erwerbsarbeit ist in unserer Gesellschaft die ökonomische Grundlage für ein selbstbestimmtes Leben.","In our society, gainful employment is the economic basis for a self-determined life.","701",NA
"Bezahlte Arbeit ist das entscheidende Mittel für gesellschaftlichen Zusammenhalt.","Paid work is the decisive means for social cohesion.","606",NA
"Moderne, sozial gerechte Politik muss daher mehr sein als Anpassung an neue Bedingungen und Unterstützung der Wirtschaft.","Modern, socially just policies must therefore be more than adaptation to new conditions and support for the economy.","503",NA
"Sie muss bewusst Gestaltung sozialer Verhältnisse sein.","It must be a conscious shaping of social conditions.","503",NA
"Angesichts der Herausforderungen der demografischen Entwicklung der Gesellschaft gilt es, das solidarische Miteinander der Generationen, Ausgleich und Gerechtigkeit innerhalb und zwischen ihnen zu fördern.","In view of the challenges posed by the demographic development of society, it is important to promote solidarity between the generations, balance and justice within and between them.","606",NA
"Ohne Überwindung der Massenarbeitslosigkeit, ohne eine Politik mit dem Ziel neuer Vollbeschäftigung wird es nicht gelingen, den Sozialstaat wirksam zu erneuern und zu einer nachhaltigen, sozialökologischen Entwicklung der Gesellschaft überzugehen.","Without overcoming mass unemployment, without a policy aiming at new full employment, it will not be possible to effectively renew the welfare state and move to a sustainable, socio-ecological development of society.","701",NA
"Die Einkommens- und Lebensinteressen der Menschen müssen gegenüber den Profitinteressen, zumal denen der Banken und transnationalen Großkonzerne, durchgesetzt werden.","The income and living interests of the people must be asserted against the profit interests, especially those of the banks and large transnational corporations.","503",NA
"Längerfristige volkswirtschaftliche Erfordernisse und gesellschaftliche Zusammenhänge müssen gegen die soziale Blindheit und das Kurzzeitdenken der Märkte, insbesondere der Finanzmärkte, zur Geltung gebracht werden.","Longer-term economic requirements and social interrelationships must be brought to bear against the social blindness and short-term thinking of the markets, especially the financial markets.","503",NA
"Die PDS verteidigt die Tarifautonomie gegen diejenigen, die sie aushöhlen und letztlich beseitigen wollen.","The PDS defends collective bargaining autonomy against those who want to undermine and ultimately eliminate it.","405",NA
"Die Überwindung der Massenarbeitslosigkeit kann nicht dem Markt überlassen werden.","Overcoming mass unemployment cannot be left to the market.","701",NA
"Die Bundesregierung hat die Schaffung zukunftsfähiger Arbeitsplätze nicht in den Mittelpunkt ihrer Bemühungen gestellt.","The federal government has not made the creation of sustainable jobs the focus of its efforts.","701",NA
"Sie hat es versäumt, frühzeitig auf die sich abzeichnende weltweite Konjunkturkrise zu reagieren.","It failed to respond early to the looming global economic crisis.","305",NA
"Sie hat dogmatisch an der Politik der Haushaltskonsolidierung festgehalten.","It has dogmatically adhered to the policy of fiscal consolidation.","305",NA
"Deutschland steht in der Beschäftigungspolitik, bei der sozialen Daseinsvorsorge und den öffentlichen Zukunftsinvestitionen schlechter da als viele seiner europäischen Nachbarn.","Germany is worse off than many of its European neighbors in terms of employment policy, social services and public investment in the future.","305",NA
"Beschäftigungsorientierte Politik muss sich in der kommenden Legislaturperiode von zwei Irrtümern verabschieden: Die Behauptung, dass niedrigere Löhne zu mehr Beschäftigung führen, wird durch die Arbeitsmarktlage besonders in Ostdeutschland widerlegt.","Employment-oriented policies must abandon two misconceptions in the coming legislative period: The claim that lower wages lead to more employment is refuted by the labor market situation, especially in eastern Germany.","701",NA
"Die Behauptung, dass die Steuerreform neue Arbeitsplätze bringe, erwies sich als falsch, weil die Entlastungen für die Masseneinkommen durch den Anstieg der Preise und indirekten Steuern aufgezehrt wurden;","The claim that tax reform would bring new jobs turned out to be false, because the relief for mass incomes was eaten up by the rise in prices and indirect taxes;","305",NA
"zudem führten die Steuergeschenke an Banken, Großunternehmen und Spitzenverdiener ebenfalls nicht zu beschäftigungswirksamer Nachfrage, sondern förderten Unternehmensübernahmen, Fusionen und spekulative Finanzanlagen.","moreover, the tax giveaways to banks, large corporations and top earners also did not lead to job-creating demand, but encouraged corporate takeovers, mergers and speculative financial investments.","503",NA
"Im Ergebnis vermehrte sich privater Reichtum in den Händen weniger, zugleich schrumpften die Einnahmen in den öffentlichen Kassen.","As a result, private wealth increased in the hands of a few, while at the same time revenues in the public coffers shrank.","503",NA
"Die öffentlichen Investitionen sanken auf ein europäisches Rekordtief, die Handlungs- und Steuerungsfähigkeit von Politik schwand","Public investment fell to a European record low, the ability of policymakers to act and steer dwindled","409",NA
"Wirtschaftspolitische Instrumente beschäftigungspolitisch nutzen","Using economic policy instruments for employment policy",NA,NA
"Die Wirtschafts- und Strukturförderung soll strikt an Beschäftigungsziele gekoppelt werden.","Economic and structural support is to be strictly linked to employment targets.","701",NA
"Bei Nichteinhaltung dieser Ziele müssen die Fördermittel auch tatsächlich zurückgefordert werden.","In the event of non-compliance with these objectives, the subsidies must actually be reclaimed.","402",NA
"Öffentliche Wirtschafts- und Strukturförderung soll auf die Stärkung regionaler wirtschaftlicher Zusammenhänge konzentriert werden und die Position kleiner und mittlerer Unternehmen stärken.","Public economic and structural support should be focused on strengthening regional economic links and strengthening the position of small and medium-sized enterprises.","402",NA
"Die Forderung nach einem Sofortprogramm für kommunale Investitionen sollte umgehend umgesetzt werden.","The demand for an immediate program for municipal investments should be implemented immediately.","409",NA
"Öffentliche Aufträge sollen viel mehr als bisher in Fach- und kleineren Teil-Losen ausgeschrieben werden, statt Generalunternehmer zu beauftragen.","Public contracts are to be put out to tender in specialist and smaller sub-lots much more than in the past, instead of using general contractors.","403",NA
"Existenzgründerinnen und Existenzgründer brauchen gezielte Absatz- und Managementhilfen über mehrere Jahre.","Start-ups need targeted sales and management support over several years.","402",NA
"Der abnehmenden Finanzierungsbereitschaft der Banken kann durch neue, stille Beteiligungsformen der öffentlichen Hand begegnet werden.","The decreasing willingness of banks to provide financing can be countered by new, dormant forms of public-sector participation.","413",NA
"Die Gründung und kontinuierliche Förderung von Genossenschaften soll erleichtert werden.","To facilitate the establishment and continued promotion of cooperatives.","402",NA
"Die positiven Erfahrungen der Genossenschaften und ihrer Netzwerke in vielen europäischen Länder können auch in Deutschland Anwendungen finden.","The positive experiences of cooperatives and their networks in many European countries can also find applications in Germany.","415",NA
"Die Wirtschafts- und Währungsunion muss durch eine Beschäftigungs-, Sozial- und Umweltunion ergänzt werden.","Economic and monetary union must be complemented by employment, social and environmental union.","108",NA
"Umwelt- und Sozialstandards dürfen nicht dem Diktat internationaler Handelsorganisationen wie der WTO überlassen werden.","Environmental and social standards must not be left to the dictates of international trade organizations such as the WTO.","416",NA
"Die Aufgaben der Europäischen Zentralbank sollten über die Preisstabilität hinaus auf ihre Verantwortung bezüglich Wirtschaftswachstum und Beschäftigung erweitert werden.","The tasks of the European Central Bank should be extended beyond price stability to its responsibilities regarding economic growth and employment.","108",NA
"Europa braucht eine neue Beschäftigungsstrategie mit überprüfbaren Konvergenzkriterien, die soziale Kriterien einschließen, und quantitativen Zielen.","Europe needs a new employment strategy with verifiable convergence criteria, including social criteria, and quantitative targets.","108",NA
"Die EU-Fonds sollen zugunsten beschäftigungsfördernder Maßnahmen umgeschichtet und die Strukturpolitik unter diesem Gesichtspunkt geöffnet werden.","EU funds are to be redirected in favor of employment-promoting measures and structural policy is to be opened up with this in mind.","110",NA
"Wir wollen in der EU ein öffentliches Investitionsprogramm, das den ökologischen Umbau der Verkehrssysteme und der Energieversorgung sowie die Schaffung transeuropäischer Informationsnetze unterstützt.","We want a public investment program in the EU that supports the ecological restructuring of transport systems and energy supply and the creation of trans-European information networks.","108",NA
"Einer Renationalisierung der Agrar- und Strukturpolitik wird die PDS gerade vor dem Hintergrund der EU-Erweiterung nicht zustimmen.","The PDS will not agree to a renationalization of agricultural and structural policy, especially against the background of EU enlargement.","108",NA
"Die Arbeitslosenzahl deutlich senken!","Significantly reduce the unemployment rate!",NA,NA
"Die Stärkung der Binnennachfrage durch öffentliche Zukunftsinvestitionen","Strengthening domestic demand through public investment in the future","409",NA
"und Erhöhung der Massenkaufkraft durch eine aktive Lohn- und sozial gerechte Steuerpolitik können die Nachfrage nach Gütern und Dienstleistungen erhöhen und neue existenzsichernde Arbeitsplätze schaffen.","and increasing mass purchasing power through active wage and socially just tax policies can increase demand for goods and services and create new living wage jobs.","701",NA
"Die Verringerung der regelmäßigen Arbeitszeit bei vollem Lohn- und Gehaltsausgleich bleibt ein Hauptinstrument zur Sicherung der Beschäftigung.","Reducing regular working hours with full wage and salary compensation remains a key instrument for securing employment.","701",NA
"Das Gleiche gilt für die Verwandlung der 1,9 Milliarden Überstunden in neue Ar­beitsplätze.","The same goes for turning the 1.9 billion hours of overtime into new jobs.","701",NA
"Wir wollen deshalb den Überstundenabbau mit einer Initiative zur Begrenzung der gesetzlichen Höchstarbeitszeit auf 40 Stunden voranbringen und das Nebeneinander von Überstunden und Unterbeschäftigung eindämmen.","We therefore want to advance the reduction of overtime with an initiative to limit the statutory maximum working time to 40 hours and curb the coexistence of overtime and underemployment.","701",NA
"Wir werden Initiativen zur weiteren Flexibilisierung der Arbeitszeit unterstützen, wenn sie die Zeitsouveränität der Beschäftig­ten erhöhen, und sie immer ablehnen, wenn lediglich die Arbeitskosten gesenkt werden sol­len.","We will support initiatives to further flexibilize working hours if they increase employees' time sovereignty, and always reject them if they are intended merely to reduce labor costs.","701",NA
"Wir wenden uns dagegen, dass ältere Arbeitnehmerinnen und Arbeitnehmer chancenlos aus der Arbeitswelt verdrängt werden.","We are opposed to older workers being forced out of the workforce without opportunity.","701",NA
"In unserer Gesellschaft wächst der Bedarf an sozialen, kulturellen und ökologischen Dienstleistungen.","In our society, the need for social, cultural and ecological services is growing.","408",NA
"Dieser Bedarf wird marktwirtschaftlich nicht gedeckt, weil die Arbeit nicht profitbringend organisiert werden kann.","This need is not met by the market economy because the work cannot be organized for profit.","415",NA
"Erforderliche Leistungen werden oftmals schlecht, inhuman oder einkommensabhängig und damit Einkommensschwache ausgrenzend erbracht, wenn sie marktwirtschaftlich angeboten werden.","Necessary services are often provided poorly, inhumanely, or based on income, and thus exclude low-income people, when they are provided in a market economy.","503",NA
"Wir fordern daher, dass ein öffentlich geförderter Beschäftigungssektor ausgebaut wird, in dem gesellschaftlich sinnvolle Arbeiten mit öffentlicher Finanzierung vorwiegend von gemeinnützigen oder genossenschaftlichen Trägern geleistet werden.","We therefore call for the expansion of a publicly funded employment sector in which socially useful work is performed with public funding, primarily by non-profit or cooperative providers.","409",NA
"Solche Ausgaben für die öffentliche Daseinsvorsorge rechnen sich volkswirtschaftlich auch unter dem Gesichtspunkt, Arbeit statt Arbeitslosigkeit zu finanzieren.","Such expenditures for public services also pay off economically from the point of view of financing work instead of unemployment.","409",NA
"Um vorhandene Haushaltsmittel und öffentliche Fördermittel hierfür zusammenzubinden, schlagen wir die Einrichtung eines „Fonds für regionale Gemeinschaftsaufgaben'' vor.","In order to combine existing budgetary resources and public funding for this purpose, we propose the establishment of a ""Fund for Regional Community Tasks''.","409",NA
"In diesen Fonds kann auch ein Teil der bisherigen ABM- und SAM-Fördermittel überführt werden.","Some of the previous ABM and SAM funding can also be transferred to this fund.","409",NA
"Gesellschaftlich sinnvolle, zumal personennahe Dienstleistungen müssen angemessen bezahlt werden.","Socially useful services, especially those that are close to people, must be paid for appropriately.","701",NA
"Statt pauschal niedrige Löhne zu subventionieren, treten wir dafür ein, gezielt soziale Dienste, die wie z.B. Pflege- und Betreuungsdienstleistungen in der Zukunft mehr gebraucht werden, öffentlich zu subventionieren.","Instead of subsidizing low wages across the board, we advocate targeted public subsidies for social services that will be needed more in the future, such as nursing and care services.","409",NA
"Angemessene Altenpflege lässt sich nicht über Lohndumping und den Einsatz gering Qualifizierter erreichen.","Adequate care for the elderly cannot be achieved through wage dumping and the use of low-skilled workers.","701",NA
"Demokratie und Menschenrechte müssen auch am Arbeitsplatz gelten","Democracy and human rights must also apply in the workplace",NA,NA
"Lohnarbeit und andere abhängige Beschäftigung sind das Schicksal von rund 90 Prozent aller erwerbstätigen Menschen in unserem Land.","Wage labor and other dependent employment are the fate of about 90 percent of all employed people in our country.","701",NA
"Von Jahr zu Jahr erarbeiten sie immer größeren Reichtum, erhalten einen immer kleineren Teil davon als Arbeitsentgelt und sind immer häufiger von Arbeitslosigkeit betroffen.","From year to year, they acquire more and more wealth, receive a smaller and smaller share of it as remuneration for their work, and are increasingly affected by unemployment.","701",NA
"Schröders Bündnis für Arbeit, Ausbildung und Wettbewerbsfähigkeit hat daran nichts geändert, sondern nutzte einseitig der Durchsetzung von Unternehmerinteressen.","Schröder's Alliance for Jobs, Training and Competitiveness did nothing to change this situation; instead, it was used unilaterally to assert the interests of business.","701",NA
"Die PDS befürwortet den Dialog zwischen Politik und Tarifvertragsparteien, aber sie wird sich auch in Zukunft entschieden dagegen wehren, dass damit in die Autonomie der Gewerkschaften eingegriffen oder die politische Verantwortung des Parlaments umgangen wird.","The PDS is in favor of dialogue between politics and the parties to collective agreements, but it will continue to resolutely oppose any interference with the autonomy of the trade unions or any circumvention of the political responsibility of parliament.","405",NA
"Außerdem halten wir es für unverzichtbar, dass auch die Organisationen der Arbeitslosen in solch einen Dialog einbezogen werden.","We also believe it is essential that the organizations of the unemployed also be involved in such a dialogue.","405",NA
"Die in dieser Legislaturperiode gegen alle gewerkschaftlichen Vorschläge und die Alternativen der PDS verabschiedete Reform des Betriebsverfassungsgesetzes darf nicht die letzte Antwort auf die Herausforderungen der modernen Arbeitswelt gewesen sein.","The reform of the Works Constitution Act, which was passed in this legislative period against all union proposals and the alternatives of the PDS, must not have been the last response to the challenges of the modern working world.","701",NA
"Nach wie vor ist die Arbeitswelt eine annähernd demokratiefreie Zone.","The world of work is still an almost democracy-free zone.","701",NA
"Wir werden die kommende Regierung mit weitergehenden Vorschlägen herausfordern und auch Vorschläge zur Sicherung der Mitbestimmung auf Unternehmensebene einbringen.","We will challenge the coming government with more far-reaching proposals and also put forward proposals to secure co-determination at company level.","701",NA
"Gleichzeitig muss der nächste Bundestag endlich den Antistreikparagrafen beseitigen und das Tarifvertragsgesetz reformieren.","At the same time, the next Bundestag must finally eliminate the anti-strike paragraph and reform the Collective Bargaining Act.","405",NA
"Es ist an der Zeit, die Allgemeinverbindlichkeit von Tarifverträgen zu erleichtern, das Verbandsklagerecht der Gewerkschaften zu verankern und den Vorrang des Tarifvertrages vor betrieblichen Vereinbarungen zu sichern.","It is time to make it easier for collective agreements to be generally binding, to anchor the trade unions' right to take legal action and to ensure that collective agreements take precedence over company agreements.","406",NA
"Im Schatten der wenigen Modernisierungsgewinner nimmt die moderne Arbeitswelt Züge des 19. Jahrhunderts an.","In the shadow of the few winners of modernization, the modern working world takes on 19th century features.","701",NA
"Nicht nur trotz des technischen Wandels, sondern häufig genug in Folge moderner Technologien wächst der Stress, nimmt Mobbing zu, und die Konkurrenz wird unerträglich.","Not only in spite of technological change, but often enough as a result of modern technologies, stress grows, bullying increases, and competition becomes unbearable.","701",NA
"Deshalb bleibt unser parlamentarisches Engagement für die Humanisierung der Arbeitswelt und die Stärkung der betrieblichen Interessenvertretung einer unserer Schwerpunkte im nächsten Bundestag.","That is why our parliamentary commitment to humanizing the world of work and strengthening workplace representation will remain one of our priorities in the next Bundestag.","701",NA
"Nirgendwo werden Frauen so nachhaltig diskriminiert wie bei der Konkurrenz um einen Arbeitsplatz, um Qualifizierung und beruflichen Aufstieg.","Nowhere are women more persistently discriminated against than in the competition for a job, for qualifications and for career advancement.","503",NA
"Die PDS wird auf gesetzliche Regelungen zur Gleichstellung von Frauen in der Privatwirtschaft bestehen.","The PDS will insist on legal regulations for the equality of women in the private sector.","503",NA
"Vor allem Frauen, aber auch alle anderen Beschäftigten werden immer häufiger zu Opfern einer gezielten Beseitigung existenzsichernder Arbeitsverhältnisse.","Women in particular, but also all other employees, are increasingly becoming the victims of the targeted elimination of living wage employment.","701",NA
"Wir werden deshalb parlamentarische Initiativen ergreifen, um Scheinselbstständigkeit abzubauen, prekäre Beschäftigung einzudämmen und Leih- sowie Zeitarbeit besser zu stellen.","We will therefore take parliamentary initiatives to reduce bogus self-employment, curb precarious employment and improve the situation for temporary and contract workers.","701",NA
"Der Gesundheits- und Arbeitsschutz der Bundesrepublik Deutschland liegt in vielen Bereichen unter den Standards anderer EU-Staaten.","Health and occupational safety in the Federal Republic of Germany is below the standards of other EU countries in many areas.","504",NA
"Die steigende Zahl von Frühinvalidität ist jedoch ein unübersehbares Alarmsignal für die Politik, den Gesundheitsschutz am Arbeitsplatz neu zu regeln und gleichzeitig die Anerkennung von Berufs- und Erwerbsunfähigkeit zu erleichtern.","However, the rising number of early invalidity cases is an unmistakable alarm signal for politicians to reorganize health protection in the workplace and at the same time facilitate the recognition of occupational disability and incapacity for work.","504",NA
"Den sozialen und ökologischen Umbau von Arbeit und Wirtschaft voranbringen","Advancing the social and ecological transformation of work and the economy",NA,NA
"Die angeblich besseren Berufschancen von Frauen haben sich fast überall als Illusion entpuppt.","The supposedly better career opportunities for women have turned out to be an illusion almost everywhere.","706",NA
"72 Prozent aller erwerbsfähigen Männer haben einen Arbeitsplatz, von den Frauen dagegen nur 57 Prozent.","72 percent of all able-bodied men have a job, compared with only 57 percent of women.","706",NA
"Die deutsche Frauenerwerbsquote zählt zu den niedrigsten in Europa.","The German female employment rate is among the lowest in Europe.","706",NA
"Arbeitsplätze für Frauen gibt es vor allem im Bereich von Teilzeit, Niedriglöhnen und geringfügiger Beschäftigung.","Jobs for women are mainly in part-time, low-wage and marginal employment.","706",NA
"Nach wie vor liegen Frauen bei den Einkommen weit hinter den Männern zurück.","Women still lag far behind men in terms of income.","706",NA
"Konsequente Schritte zur Umverteilung von bezahlter Erwerbsarbeit und unbezahlter häuslicher Arbeit bleiben für die PDS unverzichtbar.","Consistent steps to redistribute paid gainful employment and unpaid domestic work remain indispensable for the PDS.","503",NA
"Wenn die unbezahlt geleistete Arbeit – vor allem in den Familien und Lebensgemeinschaften – nicht in das Konzept der Arbeitszeitverkürzung einbezogen wird, kann sich an der Benachteiligung von Frauen und Männern auf dem Arbeitsmarkt und in der Wirtschaft nichts ändern.","If unpaid work - especially in families and cohabiting couples - is not included in the concept of reducing working hours, nothing can change about the discrimination of women and men on the labor market and in the economy.","503",NA
"Familiengerechte Arbeitszeitmodelle sowie mehr und bessere Einrichtungen zur Betreuung und Förderung von Kindern sind dafür ein entscheidendes Mittel.","Family-friendly working time models and more and better facilities for childcare and support are a crucial means of achieving this.","503",NA
"Die PDS wird auf gesetzliche Regelungen zur Gleichstellung von Frauen und Männern in der Privatwirtschaft bestehen.","The PDS will insist on legal regulations for the equality of women and men in the private sector.","503",NA
"Frauen sollen dort, wo sie bisher wenig beschäftigt werden, bei gleicher Qualifikation bevorzugt eingestellt und befördert werden.","Women are to be given preference in hiring and promotion for equal qualifications in areas where they have not been employed much up to now.","706",NA
"Betriebe, die sich um öffentliche Aufträge bewerben, sollen diskriminierungsfreie Einstellungs-, Entgelt- und Arbeitsbedingungen nachweisen.","Companies bidding for public contracts should demonstrate non-discriminatory hiring, pay and working conditions.","503",NA
"Die PDS wird die Schlechterstellung Alleinerziehender durch die Streichung des Haushaltsfreibetrages nicht hinnehmen, sondern nach Wegen suchen, um durch steuerliche Berücksichtigung der Kinderbetreuungskosten vom ersten Euro an einen Ausgleich schaffen zu können.","The PDS will not accept the worse position of single parents due to the cancellation of the household allowance, but will look for ways to be able to compensate for this by taking childcare costs into account from the first euro onwards.","503",NA
"Die PDS streitet für die Einführung eines existenzsichernden gesetzlichen Mindestlohnes, der sich am Standard des Baugewerbes orientiert und mit jeder Tarifrunde der allgemei­nen Lohnentwicklung angeglichen wird.","The PDS fights for the introduction of a statutory minimum wage that ensures a living wage, which is based on the standard in the construction industry and is adjusted to the general wage development with each round of collective bargaining.","701",NA
